datetime,cpu,mem,,
Mon Oct 16 14:04:15 GMT 2023,21,155568,,121800.1049
Mon Oct 16 14:04:16 GMT 2023,21,172777,,
Mon Oct 16 14:04:16 GMT 2023,21,183483,,
Mon Oct 16 14:04:17 GMT 2023,21,202953,,
Mon Oct 16 14:04:18 GMT 2023,21,216996,,
Mon Oct 16 14:04:18 GMT 2023,21,200827,,
Mon Oct 16 14:04:19 GMT 2023,21,197747,,
Mon Oct 16 14:04:20 GMT 2023,21,199608,,
Mon Oct 16 14:04:21 GMT 2023,21,197427,,
Mon Oct 16 14:04:22 GMT 2023,21,154778,,
Mon Oct 16 14:04:23 GMT 2023,21,155030,,
Mon Oct 16 14:04:24 GMT 2023,21,152890,,
Mon Oct 16 14:04:24 GMT 2023,21,152156,,
Mon Oct 16 14:04:25 GMT 2023,21,150641,,
Mon Oct 16 14:04:26 GMT 2023,21,149838,,
Mon Oct 16 14:04:26 GMT 2023,21,149114,,
Mon Oct 16 14:04:27 GMT 2023,21,149161,,
Mon Oct 16 14:04:28 GMT 2023,21,150027,,
Mon Oct 16 14:04:28 GMT 2023,21,148863,,
Mon Oct 16 14:04:29 GMT 2023,21,148851,,
Mon Oct 16 14:04:30 GMT 2023,21,147705,,
Mon Oct 16 14:04:30 GMT 2023,21,147718,,
Mon Oct 16 14:04:31 GMT 2023,21,147758,,
Mon Oct 16 14:04:32 GMT 2023,21,147760,,
Mon Oct 16 14:04:32 GMT 2023,21,148104,,
Mon Oct 16 14:04:33 GMT 2023,21,147911,,
Mon Oct 16 14:04:34 GMT 2023,21,146817,,
Mon Oct 16 14:04:34 GMT 2023,21,145989,,
Mon Oct 16 14:04:35 GMT 2023,39,145027,,
Mon Oct 16 14:04:36 GMT 2023,39,142736,,
Mon Oct 16 14:04:37 GMT 2023,39,142180,,
Mon Oct 16 14:04:38 GMT 2023,39,138767,,
Mon Oct 16 14:04:38 GMT 2023,39,134540,,
Mon Oct 16 14:04:39 GMT 2023,39,134525,,
Mon Oct 16 14:04:40 GMT 2023,39,134595,,
Mon Oct 16 14:04:40 GMT 2023,39,134631,,
Mon Oct 16 14:04:41 GMT 2023,39,134690,,
Mon Oct 16 14:04:42 GMT 2023,39,134490,,
Mon Oct 16 14:04:42 GMT 2023,39,134532,,
Mon Oct 16 14:04:43 GMT 2023,39,134574,,
Mon Oct 16 14:04:44 GMT 2023,39,134878,,
Mon Oct 16 14:04:44 GMT 2023,39,134833,,
Mon Oct 16 14:04:45 GMT 2023,39,135537,,
Mon Oct 16 14:04:46 GMT 2023,39,135455,,
Mon Oct 16 14:04:47 GMT 2023,39,136612,,
Mon Oct 16 14:04:47 GMT 2023,39,135972,,
Mon Oct 16 14:04:48 GMT 2023,39,136016,,
Mon Oct 16 14:04:49 GMT 2023,39,136079,,
Mon Oct 16 14:04:49 GMT 2023,39,136110,,
Mon Oct 16 14:04:50 GMT 2023,39,136382,,
Mon Oct 16 14:04:51 GMT 2023,39,136248,,
Mon Oct 16 14:04:51 GMT 2023,39,136276,,
Mon Oct 16 14:04:52 GMT 2023,39,136322,,
Mon Oct 16 14:04:53 GMT 2023,39,136361,,
Mon Oct 16 14:04:53 GMT 2023,39,136430,,
Mon Oct 16 14:04:54 GMT 2023,39,136467,,
Mon Oct 16 14:04:55 GMT 2023,39,136528,,
Mon Oct 16 14:04:55 GMT 2023,39,136565,,
Mon Oct 16 14:04:56 GMT 2023,39,136816,,
Mon Oct 16 14:04:57 GMT 2023,39,136715,,
Mon Oct 16 14:04:57 GMT 2023,39,136835,,
Mon Oct 16 14:04:58 GMT 2023,39,136922,,
Mon Oct 16 14:04:59 GMT 2023,39,136964,,
Mon Oct 16 14:04:59 GMT 2023,39,136998,,
Mon Oct 16 14:05:00 GMT 2023,39,137049,,
Mon Oct 16 14:05:01 GMT 2023,39,132255,,
Mon Oct 16 14:05:01 GMT 2023,39,132310,,
Mon Oct 16 14:05:02 GMT 2023,39,132267,,
Mon Oct 16 14:05:03 GMT 2023,39,131005,,
Mon Oct 16 14:05:03 GMT 2023,39,131026,,
Mon Oct 16 14:05:04 GMT 2023,39,131053,,
Mon Oct 16 14:05:05 GMT 2023,39,131221,,
Mon Oct 16 14:05:05 GMT 2023,39,126838,,
Mon Oct 16 14:05:06 GMT 2023,39,126889,,
Mon Oct 16 14:05:07 GMT 2023,39,126921,,
Mon Oct 16 14:05:08 GMT 2023,39,127002,,
Mon Oct 16 14:05:08 GMT 2023,39,127270,,
Mon Oct 16 14:05:09 GMT 2023,39,127113,,
Mon Oct 16 14:05:10 GMT 2023,39,127139,,
Mon Oct 16 14:05:10 GMT 2023,39,127191,,
Mon Oct 16 14:05:11 GMT 2023,39,127239,,
Mon Oct 16 14:05:12 GMT 2023,39,126180,,
Mon Oct 16 14:05:12 GMT 2023,39,125738,,
Mon Oct 16 14:05:13 GMT 2023,39,125794,,
Mon Oct 16 14:05:14 GMT 2023,39,124500,,
Mon Oct 16 14:05:14 GMT 2023,39,124624,,
Mon Oct 16 14:05:15 GMT 2023,39,125830,,
Mon Oct 16 14:05:16 GMT 2023,39,125577,,
Mon Oct 16 14:05:16 GMT 2023,39,126154,,
Mon Oct 16 14:05:17 GMT 2023,39,126220,,
Mon Oct 16 14:05:18 GMT 2023,39,126225,,
Mon Oct 16 14:05:18 GMT 2023,39,126275,,
