datetime,cpu,mem,,
Mon Oct 16 14:17:52 GMT 2023,5,163925,,90811.51116
Mon Oct 16 14:17:52 GMT 2023,5,174679,,
Mon Oct 16 14:17:53 GMT 2023,5,184895,,
Mon Oct 16 14:17:54 GMT 2023,5,197625,,
Mon Oct 16 14:17:54 GMT 2023,5,209053,,
Mon Oct 16 14:17:55 GMT 2023,5,195867,,
Mon Oct 16 14:17:56 GMT 2023,5,196586,,
Mon Oct 16 14:17:56 GMT 2023,5,197958,,
Mon Oct 16 14:17:57 GMT 2023,5,197922,,
Mon Oct 16 14:17:59 GMT 2023,5,160527,,
Mon Oct 16 14:17:59 GMT 2023,5,161992,,
Mon Oct 16 14:18:00 GMT 2023,5,152892,,
Mon Oct 16 14:18:01 GMT 2023,5,141291,,
Mon Oct 16 14:18:01 GMT 2023,5,134323,,
Mon Oct 16 14:18:02 GMT 2023,5,130583,,
Mon Oct 16 14:18:03 GMT 2023,5,130337,,
Mon Oct 16 14:18:04 GMT 2023,5,91475,,
Mon Oct 16 14:18:05 GMT 2023,5,68654,,
Mon Oct 16 14:18:06 GMT 2023,5,68245,,
Mon Oct 16 14:18:06 GMT 2023,5,67920,,
Mon Oct 16 14:18:07 GMT 2023,5,67766,,
Mon Oct 16 14:18:08 GMT 2023,5,67819,,
Mon Oct 16 14:18:08 GMT 2023,5,67878,,
Mon Oct 16 14:18:09 GMT 2023,5,68263,,
Mon Oct 16 14:18:10 GMT 2023,5,67334,,
Mon Oct 16 14:18:10 GMT 2023,5,65582,,
Mon Oct 16 14:18:11 GMT 2023,5,64836,,
Mon Oct 16 14:18:12 GMT 2023,5,65188,,
Mon Oct 16 14:18:12 GMT 2023,5,64934,,
Mon Oct 16 14:18:13 GMT 2023,5,62772,,
Mon Oct 16 14:18:14 GMT 2023,5,64091,,
Mon Oct 16 14:18:14 GMT 2023,5,63996,,
Mon Oct 16 14:18:15 GMT 2023,5,64025,,
Mon Oct 16 14:18:16 GMT 2023,5,64023,,
Mon Oct 16 14:18:17 GMT 2023,5,64000,,
Mon Oct 16 14:18:17 GMT 2023,5,64006,,
Mon Oct 16 14:18:18 GMT 2023,5,64081,,
Mon Oct 16 14:18:19 GMT 2023,5,64146,,
Mon Oct 16 14:18:19 GMT 2023,5,64434,,
Mon Oct 16 14:18:20 GMT 2023,5,63637,,
Mon Oct 16 14:18:21 GMT 2023,5,63668,,
Mon Oct 16 14:18:21 GMT 2023,5,63718,,
Mon Oct 16 14:18:22 GMT 2023,5,67583,,
Mon Oct 16 14:18:23 GMT 2023,5,67391,,
Mon Oct 16 14:18:23 GMT 2023,5,70677,,
Mon Oct 16 14:18:24 GMT 2023,5,70600,,
Mon Oct 16 14:18:25 GMT 2023,5,70666,,
Mon Oct 16 14:18:25 GMT 2023,5,70914,,
Mon Oct 16 14:18:26 GMT 2023,5,70647,,
Mon Oct 16 14:18:27 GMT 2023,5,70672,,
Mon Oct 16 14:18:27 GMT 2023,5,70725,,
Mon Oct 16 14:18:28 GMT 2023,5,70775,,
Mon Oct 16 14:18:29 GMT 2023,5,70825,,
Mon Oct 16 14:18:29 GMT 2023,5,69788,,
Mon Oct 16 14:18:30 GMT 2023,5,69833,,
Mon Oct 16 14:18:31 GMT 2023,5,69901,,
Mon Oct 16 14:18:31 GMT 2023,5,70103,,
Mon Oct 16 14:18:32 GMT 2023,5,69994,,
Mon Oct 16 14:18:33 GMT 2023,5,70024,,
Mon Oct 16 14:18:34 GMT 2023,5,70076,,
Mon Oct 16 14:18:34 GMT 2023,5,69797,,
Mon Oct 16 14:18:35 GMT 2023,5,69664,,
Mon Oct 16 14:18:36 GMT 2023,5,69628,,
Mon Oct 16 14:18:36 GMT 2023,5,69677,,
Mon Oct 16 14:18:37 GMT 2023,5,69722,,
