datetime,cpu,mem,,
Mon Oct 16 13:57:26 GMT 2023,42,152465,,134408.308
Mon Oct 16 13:57:26 GMT 2023,42,158982,,
Mon Oct 16 13:57:27 GMT 2023,42,174949,,
Mon Oct 16 13:57:28 GMT 2023,42,183319,,
Mon Oct 16 13:57:29 GMT 2023,21,213527,,
Mon Oct 16 13:57:30 GMT 2023,21,193627,,
Mon Oct 16 13:57:30 GMT 2023,21,193632,,
Mon Oct 16 13:57:31 GMT 2023,21,191549,,
Mon Oct 16 13:57:31 GMT 2023,21,189359,,
Mon Oct 16 13:57:33 GMT 2023,21,167767,,
Mon Oct 16 13:57:34 GMT 2023,21,151030,,
Mon Oct 16 13:57:35 GMT 2023,21,150870,,
Mon Oct 16 13:57:35 GMT 2023,21,145180,,
Mon Oct 16 13:57:36 GMT 2023,21,144808,,
Mon Oct 16 13:57:37 GMT 2023,21,144199,,
Mon Oct 16 13:57:37 GMT 2023,21,144342,,
Mon Oct 16 13:57:38 GMT 2023,21,144071,,
Mon Oct 16 13:57:39 GMT 2023,21,144219,,
Mon Oct 16 13:57:39 GMT 2023,21,140096,,
Mon Oct 16 13:57:40 GMT 2023,21,140088,,
Mon Oct 16 13:57:41 GMT 2023,21,140074,,
Mon Oct 16 13:57:41 GMT 2023,21,140080,,
Mon Oct 16 13:57:42 GMT 2023,21,140121,,
Mon Oct 16 13:57:43 GMT 2023,21,140403,,
Mon Oct 16 13:57:43 GMT 2023,21,140262,,
Mon Oct 16 13:57:44 GMT 2023,21,140000,,
Mon Oct 16 13:57:45 GMT 2023,21,139426,,
Mon Oct 16 13:57:46 GMT 2023,21,139475,,
Mon Oct 16 13:57:46 GMT 2023,21,139437,,
Mon Oct 16 13:57:47 GMT 2023,21,137868,,
Mon Oct 16 13:57:48 GMT 2023,21,138210,,
Mon Oct 16 13:57:48 GMT 2023,21,138045,,
Mon Oct 16 13:57:49 GMT 2023,21,138058,,
Mon Oct 16 13:57:50 GMT 2023,21,137995,,
Mon Oct 16 13:57:50 GMT 2023,21,137709,,
Mon Oct 16 13:57:51 GMT 2023,21,137497,,
Mon Oct 16 13:57:52 GMT 2023,21,137545,,
Mon Oct 16 13:57:52 GMT 2023,21,137500,,
Mon Oct 16 13:57:53 GMT 2023,21,137729,,
Mon Oct 16 13:57:54 GMT 2023,21,137597,,
Mon Oct 16 13:57:54 GMT 2023,21,137592,,
Mon Oct 16 13:57:55 GMT 2023,21,137557,,
Mon Oct 16 13:57:56 GMT 2023,21,139427,,
Mon Oct 16 13:57:57 GMT 2023,21,139288,,
Mon Oct 16 13:57:57 GMT 2023,21,139159,,
Mon Oct 16 13:57:58 GMT 2023,21,140067,,
