datetime,cpu,mem,,
Mon Oct 16 14:24:40 GMT 2023,5,163638,,147046.058
Mon Oct 16 14:24:41 GMT 2023,5,174058,,
Mon Oct 16 14:24:42 GMT 2023,5,182543,,
Mon Oct 16 14:24:42 GMT 2023,5,206821,,
Mon Oct 16 14:24:43 GMT 2023,5,198586,,
Mon Oct 16 14:24:44 GMT 2023,5,199676,,
Mon Oct 16 14:24:45 GMT 2023,5,199804,,
Mon Oct 16 14:24:45 GMT 2023,5,199449,,
Mon Oct 16 14:24:46 GMT 2023,5,193878,,
Mon Oct 16 14:24:48 GMT 2023,5,150986,,
Mon Oct 16 14:24:48 GMT 2023,5,153263,,
Mon Oct 16 14:24:49 GMT 2023,5,148541,,
Mon Oct 16 14:24:50 GMT 2023,5,148042,,
Mon Oct 16 14:24:50 GMT 2023,5,147261,,
Mon Oct 16 14:24:51 GMT 2023,5,147586,,
Mon Oct 16 14:24:52 GMT 2023,5,147365,,
Mon Oct 16 14:24:52 GMT 2023,5,147268,,
Mon Oct 16 14:24:53 GMT 2023,5,147015,,
Mon Oct 16 14:24:54 GMT 2023,5,145242,,
Mon Oct 16 14:24:54 GMT 2023,5,144679,,
Mon Oct 16 14:24:55 GMT 2023,5,144265,,
Mon Oct 16 14:24:56 GMT 2023,5,144106,,
Mon Oct 16 14:24:57 GMT 2023,5,144409,,
Mon Oct 16 14:24:57 GMT 2023,5,144239,,
Mon Oct 16 14:24:58 GMT 2023,5,144272,,
Mon Oct 16 14:24:59 GMT 2023,5,144282,,
Mon Oct 16 14:24:59 GMT 2023,5,144352,,
Mon Oct 16 14:25:00 GMT 2023,5,142915,,
Mon Oct 16 14:25:01 GMT 2023,38,140491,,
Mon Oct 16 14:25:01 GMT 2023,38,139376,,
Mon Oct 16 14:25:02 GMT 2023,38,139051,,
Mon Oct 16 14:25:03 GMT 2023,38,138520,,
Mon Oct 16 14:25:03 GMT 2023,38,138114,,
Mon Oct 16 14:25:04 GMT 2023,38,137909,,
Mon Oct 16 14:25:05 GMT 2023,38,137723,,
Mon Oct 16 14:25:06 GMT 2023,38,137315,,
Mon Oct 16 14:25:06 GMT 2023,38,137133,,
Mon Oct 16 14:25:07 GMT 2023,38,137047,,
Mon Oct 16 14:25:08 GMT 2023,38,136762,,
Mon Oct 16 14:25:08 GMT 2023,38,136654,,
Mon Oct 16 14:25:09 GMT 2023,38,136539,,
Mon Oct 16 14:25:10 GMT 2023,38,136501,,
Mon Oct 16 14:25:10 GMT 2023,38,138192,,
Mon Oct 16 14:25:11 GMT 2023,38,138054,,
Mon Oct 16 14:25:12 GMT 2023,38,138147,,
Mon Oct 16 14:25:12 GMT 2023,38,139181,,
Mon Oct 16 14:25:13 GMT 2023,38,139078,,
Mon Oct 16 14:25:14 GMT 2023,38,139132,,
Mon Oct 16 14:25:14 GMT 2023,38,139168,,
Mon Oct 16 14:25:15 GMT 2023,38,139237,,
Mon Oct 16 14:25:16 GMT 2023,38,138975,,
Mon Oct 16 14:25:16 GMT 2023,38,138920,,
Mon Oct 16 14:25:17 GMT 2023,38,139066,,
Mon Oct 16 14:25:18 GMT 2023,38,138896,,
Mon Oct 16 14:25:18 GMT 2023,38,138769,,
Mon Oct 16 14:25:19 GMT 2023,38,138613,,
Mon Oct 16 14:25:20 GMT 2023,38,138582,,
Mon Oct 16 14:25:21 GMT 2023,38,138484,,
Mon Oct 16 14:25:21 GMT 2023,38,138268,,
Mon Oct 16 14:25:22 GMT 2023,38,138256,,
Mon Oct 16 14:25:23 GMT 2023,38,138145,,
Mon Oct 16 14:25:23 GMT 2023,38,138110,,
Mon Oct 16 14:25:24 GMT 2023,38,138063,,
Mon Oct 16 14:25:25 GMT 2023,38,138062,,
Mon Oct 16 14:25:25 GMT 2023,38,138094,,
Mon Oct 16 14:25:26 GMT 2023,38,137966,,
Mon Oct 16 14:25:27 GMT 2023,38,137875,,
Mon Oct 16 14:25:27 GMT 2023,38,137876,,
Mon Oct 16 14:25:28 GMT 2023,38,137857,,
Mon Oct 16 14:25:29 GMT 2023,38,137415,,
Mon Oct 16 14:25:29 GMT 2023,38,137452,,
Mon Oct 16 14:25:30 GMT 2023,38,137340,,
Mon Oct 16 14:25:31 GMT 2023,38,137049,,
Mon Oct 16 14:25:31 GMT 2023,38,136662,,
Mon Oct 16 14:25:32 GMT 2023,38,136745,,
Mon Oct 16 14:25:33 GMT 2023,38,136344,,
Mon Oct 16 14:25:33 GMT 2023,38,136118,,
Mon Oct 16 14:25:34 GMT 2023,38,136160,,
Mon Oct 16 14:25:35 GMT 2023,38,136230,,
Mon Oct 16 14:25:35 GMT 2023,38,136166,,
Mon Oct 16 14:25:36 GMT 2023,38,136128,,
Mon Oct 16 14:25:37 GMT 2023,38,137207,,
Mon Oct 16 14:25:38 GMT 2023,38,137152,,
Mon Oct 16 14:25:38 GMT 2023,38,137184,,
Mon Oct 16 14:25:39 GMT 2023,38,137307,,
Mon Oct 16 14:25:40 GMT 2023,38,137386,,
Mon Oct 16 14:25:40 GMT 2023,38,139255,,
Mon Oct 16 14:25:41 GMT 2023,38,139059,,
Mon Oct 16 14:25:42 GMT 2023,38,139624,,
Mon Oct 16 14:25:42 GMT 2023,38,139720,,
Mon Oct 16 14:25:43 GMT 2023,38,139716,,
Mon Oct 16 14:25:44 GMT 2023,38,139759,,
Mon Oct 16 14:25:44 GMT 2023,38,139737,,
Mon Oct 16 14:25:45 GMT 2023,38,139788,,
Mon Oct 16 14:25:46 GMT 2023,38,139850,,
Mon Oct 16 14:25:46 GMT 2023,38,139879,,
Mon Oct 16 14:25:47 GMT 2023,38,139726,,
Mon Oct 16 14:25:48 GMT 2023,38,139599,,
Mon Oct 16 14:25:48 GMT 2023,38,139631,,
Mon Oct 16 14:25:49 GMT 2023,38,139687,,
Mon Oct 16 14:25:50 GMT 2023,38,139716,,
