Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_AVERAGE,BATTERY_PROPERTY_CHARGE_COUNTER,BATTERY_PROPERTY_CAPACITY
1697399153717,-129,4250,-150,0,100
1697399153833,-129,4250,-150,0,100
1697399153942,-129,4250,-150,0,100
1697399154050,-129,4250,-150,0,100
1697399154159,-129,4250,-150,0,100
1697399154265,-129,4250,-150,0,100
1697399154377,-129,4250,-150,0,100
1697399154501,-129,4250,-150,0,100
1697399154609,-129,4250,-150,0,100
1697399154718,-129,4250,-150,0,100
1697399154829,-129,4250,-150,0,100
1697399154946,-129,4250,-150,0,100
1697399155060,-129,4250,-150,0,100
1697399155171,-129,4250,-150,0,100
1697399155281,-129,4250,-150,0,100
1697399155390,-129,4250,-150,0,100
1697399155498,-129,4250,-150,0,100
1697399155608,-129,4250,-150,0,100
1697399155718,-129,4250,-150,0,100
1697399155834,-129,4250,-150,0,100
1697399155949,-129,4250,-150,0,100
1697399156066,-129,4250,-150,0,100
1697399156177,-129,4250,-150,0,100
1697399156294,-129,4250,-150,0,100
1697399156409,-129,4250,-150,0,100
1697399156517,-129,4250,-150,0,100
1697399156626,-129,4250,-150,0,100
1697399156740,-129,4250,-150,0,100
1697399156856,-129,4250,-150,0,100
1697399156973,-129,4250,-150,0,100
1697399157089,-129,4250,-150,0,100
1697399157206,-129,4250,-150,0,100
1697399157322,-129,4250,-150,0,100
1697399157431,-129,4250,-150,0,100
1697399157540,-129,4250,-150,0,100
1697399157657,-129,4250,-150,0,100
1697399157766,-129,4250,-150,0,100
1697399157874,-129,4250,-150,0,100
1697399157989,-129,4250,-150,0,100
1697399158107,-129,4250,-150,0,100
1697399158223,-129,4250,-150,0,100
1697399158335,-129,4250,-150,0,100
1697399158453,-129,4250,-150,0,100
1697399158563,-129,4250,-150,0,100
1697399158672,-129,4250,-150,0,100
1697399158782,-129,4250,-150,0,100
1697399158891,-129,4250,-150,0,100
1697399159003,-129,4250,-150,0,100
1697399159113,-129,4250,-150,0,100
1697399159228,-129,4250,-150,0,100
1697399159338,-129,4250,-150,0,100
1697399159448,-129,4250,-150,0,100
1697399159556,-129,4250,-150,0,100
1697399159672,-129,4250,-150,0,100
1697399159794,-129,4250,-150,0,100
1697399159910,-129,4250,-150,0,100
1697399160023,-129,4250,-150,0,100
1697399160138,-129,4250,-150,0,100
1697399160253,-129,4250,-150,0,100
1697399160368,-129,4250,-150,0,100
1697399160480,-129,4250,-150,0,100
1697399160590,-129,4250,-150,0,100
1697399160701,-129,4250,-150,0,100
1697399160809,-129,4250,-150,0,100
1697399160919,-129,4250,-150,0,100
1697399161030,-129,4250,-150,0,100
1697399161141,-129,4250,-150,0,100
1697399161258,-129,4250,-150,0,100
1697399161379,-129,4250,-150,0,100
1697399161493,-129,4250,-150,0,100
1697399161607,-129,4250,-150,0,100
1697399161721,-129,4250,-150,0,100
1697399161836,-129,4250,-150,0,100
1697399161951,-129,4250,-150,0,100
1697399162069,-129,4250,-150,0,100
1697399162186,-129,4250,-150,0,100
1697399162295,-129,4250,-150,0,100
1697399162408,-129,4250,-150,0,100
1697399162520,-129,4250,-150,0,100
1697399162629,-129,4250,-150,0,100
1697399162744,-129,4250,-150,0,100
1697399162861,-129,4250,-150,0,100
1697399162979,-129,4250,-150,0,100
1697399163092,-129,4250,-150,0,100
1697399163206,-129,4250,-150,0,100
1697399163319,-129,4250,-150,0,100
1697399163434,-129,4250,-150,0,100
1697399163547,-129,4250,-150,0,100
1697399163662,-129,4250,-150,0,100
1697399163771,-129,4250,-150,0,100
1697399163879,-129,4250,-150,0,100
1697399163989,-129,4250,-150,0,100
1697399164101,-129,4250,-150,0,100
1697399164210,-129,4250,-150,0,100
1697399164334,-129,4250,-150,0,100
1697399164457,-129,4250,-150,0,100
1697399164573,-129,4250,-150,0,100
1697399164688,-129,4250,-150,0,100
1697399164804,-129,4250,-150,0,100
1697399164918,-129,4250,-150,0,100
1697399165029,-129,4250,-150,0,100
1697399165139,-129,4250,-150,0,100
1697399165252,-129,4250,-150,0,100
1697399165372,-129,4250,-150,0,100
1697399165488,-129,4250,-150,0,100
1697399165605,-129,4250,-150,0,100
1697399165719,-129,4250,-150,0,100
1697399165834,-129,4250,-150,0,100
1697399165945,-129,4250,-150,0,100
1697399166061,-129,4250,-150,0,100
1697399166176,-129,4250,-150,0,100
1697399166291,-129,4250,-150,0,100
1697399166407,-129,4250,-150,0,100
1697399166522,-129,4250,-150,0,100
1697399166634,-129,4250,-150,0,100
1697399166746,-129,4250,-150,0,100
1697399166859,-129,4250,-150,0,100
1697399166983,-129,4250,-150,0,100
1697399167104,-129,4250,-150,0,100
1697399167218,-129,4250,-150,0,100
1697399167334,-129,4250,-150,0,100
1697399167453,-129,4250,-150,0,100
1697399167569,-129,4250,-150,0,100
1697399167685,-129,4250,-150,0,100
1697399167800,-129,4250,-150,0,100
1697399167913,-129,4250,-150,0,100
1697399168030,-129,4250,-150,0,100
1697399168141,-129,4250,-150,0,100
1697399168253,-129,4250,-150,0,100
1697399168368,-129,4250,-150,0,100
1697399168477,-129,4250,-150,0,100
1697399168588,-129,4250,-150,0,100
1697399168703,-129,4250,-150,0,100
1697399168819,-129,4250,-150,0,100
1697399168933,-129,4250,-150,0,100
1697399169044,-129,4250,-150,0,100
1697399169160,-129,4250,-150,0,100
1697399169274,-129,4250,-150,0,100
1697399169388,-129,4250,-150,0,100
1697399169502,-129,4250,-150,0,100
1697399169618,-129,4250,-150,0,100
1697399169729,-129,4250,-150,0,100
1697399169849,-129,4250,-150,0,100
1697399169959,-129,4250,-150,0,100
1697399170076,-129,4250,-150,0,100
1697399170190,-129,4250,-150,0,100
1697399170305,-129,4250,-150,0,100
1697399170417,-129,4250,-150,0,100
1697399170529,-129,4250,-150,0,100
1697399170640,-129,4250,-150,0,100
1697399170754,-129,4250,-150,0,100
1697399170869,-129,4250,-150,0,100
1697399170981,-291,4250,-342,0,100
1697399171095,-291,4250,-342,0,100
1697399171215,-291,4250,-342,0,100
1697399171336,-291,4250,-342,0,100
1697399171451,-291,4250,-342,0,100
1697399171575,-291,4250,-342,0,100
1697399171693,-291,4250,-342,0,100
1697399171809,-291,4250,-342,0,100
1697399171921,-291,4250,-342,0,100
1697399172037,-291,4250,-342,0,100
1697399172147,-291,4250,-342,0,100
1697399172261,-291,4250,-342,0,100
1697399172378,-291,4250,-342,0,100
1697399172491,-291,4250,-342,0,100
1697399172608,-291,4250,-342,0,100
1697399172719,-291,4250,-342,0,100
1697399172833,-291,4250,-342,0,100
1697399172948,-291,4250,-342,0,100
1697399173060,-291,4250,-342,0,100
1697399173172,-291,4250,-342,0,100
1697399173288,-291,4250,-342,0,100
1697399173400,-291,4250,-342,0,100
1697399173512,-291,4250,-342,0,100
1697399173626,-291,4250,-342,0,100
1697399173743,-291,4250,-342,0,100
1697399173858,-291,4250,-342,0,100
1697399173979,-291,4250,-342,0,100
1697399174094,-291,4250,-342,0,100
1697399174209,-291,4250,-342,0,100
1697399174322,-291,4250,-342,0,100
