Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_AVERAGE,BATTERY_PROPERTY_CHARGE_COUNTER,BATTERY_PROPERTY_CAPACITY
1697404572081,-89,4314,-179,0,100
1697404572190,-89,4314,-179,0,100
1697404572299,-89,4314,-179,0,100
1697404572407,-89,4314,-179,0,100
1697404572515,-89,4314,-179,0,100
1697404572622,-89,4314,-179,0,100
1697404572731,-89,4314,-179,0,100
1697404572839,-89,4314,-179,0,100
1697404572947,-89,4314,-179,0,100
1697404573058,-89,4314,-179,0,100
1697404573170,-89,4314,-179,0,100
1697404573279,-89,4314,-179,0,100
1697404573388,-89,4314,-179,0,100
1697404573502,-89,4314,-179,0,100
1697404573612,-89,4314,-179,0,100
1697404573726,-89,4314,-179,0,100
1697404573838,-89,4314,-179,0,100
1697404573947,-89,4314,-179,0,100
1697404574059,-89,4314,-179,0,100
1697404574191,-89,4314,-179,0,100
1697404574308,-89,4314,-179,0,100
1697404574423,-89,4314,-179,0,100
1697404574536,-89,4314,-179,0,100
1697404574651,-89,4314,-179,0,100
1697404574766,-89,4314,-179,0,100
1697404574875,-89,4314,-179,0,100
1697404574983,-89,4314,-179,0,100
1697404575094,-89,4314,-179,0,100
1697404575210,-89,4314,-179,0,100
1697404575329,-89,4314,-179,0,100
1697404575446,-89,4314,-179,0,100
1697404575563,-89,4314,-179,0,100
1697404575680,-89,4314,-179,0,100
1697404575788,-89,4314,-179,0,100
1697404575905,-89,4314,-179,0,100
1697404576022,-89,4314,-179,0,100
1697404576139,-89,4314,-179,0,100
1697404576255,-89,4314,-179,0,100
1697404576371,-89,4314,-179,0,100
1697404576488,-89,4314,-179,0,100
1697404576599,-89,4314,-179,0,100
1697404576715,-89,4314,-179,0,100
1697404576832,-89,4314,-179,0,100
1697404576941,-89,4314,-179,0,100
1697404577051,-89,4314,-179,0,100
1697404577164,-89,4314,-179,0,100
1697404577272,-89,4314,-179,0,100
1697404577384,-89,4314,-179,0,100
1697404577494,-89,4314,-179,0,100
1697404577606,-89,4314,-179,0,100
1697404577716,-89,4314,-179,0,100
1697404577827,-89,4314,-179,0,100
1697404577938,-89,4314,-179,0,100
1697404578051,-89,4314,-179,0,100
1697404578165,-89,4314,-179,0,100
1697404578278,-89,4314,-179,0,100
1697404578400,-89,4314,-179,0,100
1697404578517,-89,4314,-179,0,100
1697404578627,-89,4314,-179,0,100
1697404578737,-89,4314,-179,0,100
1697404578847,-89,4314,-179,0,100
1697404578955,-89,4314,-179,0,100
1697404579064,-89,4314,-179,0,100
1697404579173,-89,4314,-179,0,100
1697404579279,-89,4314,-179,0,100
1697404579388,-89,4314,-179,0,100
1697404579510,-89,4314,-179,0,100
1697404579622,-89,4314,-179,0,100
1697404579739,-89,4314,-179,0,100
1697404579857,-89,4314,-179,0,100
1697404579973,-89,4314,-179,0,100
1697404580089,-89,4314,-179,0,100
1697404580230,-89,4314,-179,0,100
1697404580344,-89,4314,-179,0,100
1697404580466,-89,4314,-179,0,100
1697404580582,-89,4314,-179,0,100
1697404580696,-89,4314,-179,0,100
1697404580810,-89,4314,-179,0,100
1697404580924,-89,4314,-179,0,100
1697404581039,-89,4314,-179,0,100
1697404581152,-89,4314,-179,0,100
1697404581269,-89,4314,-179,0,100
1697404581382,-89,4314,-179,0,100
1697404581499,-89,4314,-179,0,100
1697404581612,-89,4314,-179,0,100
1697404581725,-89,4314,-179,0,100
1697404581841,-89,4314,-179,0,100
1697404581948,-89,4314,-179,0,100
1697404582056,-89,4314,-179,0,100
1697404582165,-89,4314,-179,0,100
1697404582277,-89,4314,-179,0,100
1697404582392,-89,4314,-179,0,100
1697404582509,-89,4314,-179,0,100
1697404582624,-89,4314,-179,0,100
1697404582738,-89,4314,-179,0,100
1697404582852,-89,4314,-179,0,100
1697404582969,-89,4314,-179,0,100
1697404583086,-89,4314,-179,0,100
1697404583199,-89,4314,-179,0,100
1697404583308,-89,4314,-179,0,100
1697404583417,-89,4314,-179,0,100
1697404583532,-89,4314,-179,0,100
1697404583644,-89,4314,-179,0,100
1697404583763,-89,4314,-179,0,100
1697404583881,-89,4314,-179,0,100
1697404583989,-89,4314,-179,0,100
1697404584098,-89,4314,-179,0,100
1697404584210,-89,4314,-179,0,100
1697404584325,-89,4314,-179,0,100
1697404584440,-89,4314,-179,0,100
1697404584561,-89,4314,-179,0,100
1697404584678,-89,4314,-179,0,100
1697404584793,-89,4314,-179,0,100
1697404584906,-89,4314,-179,0,100
1697404585028,-89,4314,-179,0,100
1697404585140,-89,4314,-179,0,100
1697404585253,-89,4314,-179,0,100
1697404585368,-89,4314,-179,0,100
1697404585485,-89,4314,-179,0,100
1697404585600,-89,4314,-179,0,100
1697404585711,-89,4314,-179,0,100
1697404585827,-89,4314,-179,0,100
1697404585940,-89,4314,-179,0,100
1697404586054,-89,4314,-179,0,100
1697404586171,-89,4314,-179,0,100
1697404586287,-89,4314,-179,0,100
1697404586403,-89,4314,-179,0,100
1697404586512,-89,4314,-179,0,100
1697404586633,-89,4314,-179,0,100
1697404586746,-89,4314,-179,0,100
