Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_AVERAGE,BATTERY_PROPERTY_CHARGE_COUNTER,BATTERY_PROPERTY_CAPACITY
1697403314896,-134,4314,-146,0,100
1697403315006,-134,4314,-146,0,100
1697403315114,-134,4314,-146,0,100
1697403315220,-134,4314,-146,0,100
1697403315328,-134,4314,-146,0,100
1697403315445,-134,4314,-146,0,100
1697403315565,-134,4314,-146,0,100
1697403315673,-134,4314,-146,0,100
1697403315781,-134,4314,-146,0,100
1697403315891,-134,4314,-146,0,100
1697403316001,-134,4314,-146,0,100
1697403316116,-134,4314,-146,0,100
1697403316227,-134,4314,-146,0,100
1697403316337,-134,4314,-146,0,100
1697403316446,-134,4314,-146,0,100
1697403316556,-134,4314,-146,0,100
1697403316680,-134,4314,-146,0,100
1697403316795,-134,4314,-146,0,100
1697403316908,-134,4314,-146,0,100
1697403317020,-134,4314,-146,0,100
1697403317131,-134,4314,-146,0,100
1697403317248,-134,4314,-146,0,100
1697403317364,-134,4314,-146,0,100
1697403317472,-134,4314,-146,0,100
1697403317580,-134,4314,-146,0,100
1697403317696,-134,4314,-146,0,100
1697403317814,-134,4314,-146,0,100
1697403317933,-134,4314,-146,0,100
1697403318049,-134,4314,-146,0,100
1697403318166,-134,4314,-146,0,100
1697403318283,-134,4314,-146,0,100
1697403318399,-134,4314,-146,0,100
1697403318509,-134,4314,-146,0,100
1697403318625,-134,4314,-146,0,100
1697403318743,-134,4314,-146,0,100
1697403318860,-134,4314,-146,0,100
1697403318976,-134,4314,-146,0,100
1697403319092,-134,4314,-146,0,100
1697403319203,-134,4314,-146,0,100
1697403319312,-134,4314,-146,0,100
1697403319421,-134,4314,-146,0,100
1697403319528,-134,4314,-146,0,100
1697403319638,-630,4314,-435,0,100
1697403319746,-630,4314,-435,0,100
1697403319858,-630,4314,-435,0,100
1697403319974,-630,4314,-435,0,100
1697403320084,-630,4314,-435,0,100
1697403320196,-630,4314,-435,0,100
1697403320304,-630,4314,-435,0,100
1697403320413,-630,4314,-435,0,100
1697403320525,-630,4314,-435,0,100
1697403320634,-630,4314,-435,0,100
1697403320745,-630,4314,-435,0,100
1697403320856,-630,4314,-435,0,100
1697403320964,-630,4314,-435,0,100
1697403321075,-630,4314,-435,0,100
1697403321186,-630,4314,-435,0,100
1697403321300,-630,4314,-435,0,100
1697403321411,-630,4314,-435,0,100
1697403321527,-630,4314,-435,0,100
1697403322010,-630,4314,-435,0,100
1697403322120,-630,4314,-435,0,100
1697403322235,-630,4314,-435,0,100
