frame_start,frame_end,frame_time,is_delayed
595846843863212,595846854252007,10388795,False
595846410104390,595846419445354,9340964,False
595845442473086,595845458968701,16495615,True
595846877229856,595846889713776,12483920,False
595846376737836,595846386805969,10068133,False
595846326687325,595846345582008,18894683,True
595845192221013,595845382142508,189921495,True
595849096088177,595849109529544,13441367,False
595848712378495,595848722980967,10602472,False
595846760448060,595846773440776,12992716,False
595857470854136,595857489020846,18166710,True
595850480756424,595850500490120,19733696,True
595845359053971,595845386372739,27318768,True
595868515210120,595868530016338,14806218,False
595848862524837,595848876298775,13773938,False
595849112770670,595849131098852,18328182,True
595845459156301,595845469322162,10165861,False
595846343370669,595846354692584,11321915,False
595848879208463,595848891931890,12723427,False
595850080371138,595850129410543,49039405,True
595844908594809,595845136736547,228141738,True
595849129438654,595849138484582,9045928,False
595850430705974,595850452647043,21941069,True
595845392421715,595845428282547,35860832,True
595848695696518,595848711775467,16078949,True
595845892923679,595845901425393,8501714,False
595846360054544,595846370060161,10005617,False
595845859557606,595845879947316,20389710,True
595845142160577,595845175827316,33666739,True
595850497439179,595850518037389,20598210,True
