frame_time
11488032
90630306
4401105
18309466
169761867
13266386
64154805
18790224
10006582
18561838
7536994
5614472
14215027
4611214
15069334
4719253
5877095
70129161
163775812
241821455
238570423
12088045
13065371
12373252
6819331
18266428
8604997
15246324
11968247
19202560
4423347
282033878
4730419
6039892
17199498
14815216
6167952
24598403
5069719
7672829
4434109
22107641
10612568
14194778
7227611
6852512
8634391
9636166
10681245
15994182
7231023
16139042
5872252
69799951
11430479
5063914
10329922
7892027
6751091
26318103
93224864
29488026
13311960
24892241
8344968
19048388
27953387
6765219
6110043
8767059
17157753
11227614
10648794
8085424
16145972
9713147
8340593
8523548
6014535
9530117
9086427
104800928
9380258
11040063
8138291
4887176
5244325
14798857
10052731
10097505
6989321
8057143
4562503
6671082
9584007
12323080
15595155
39386059
6721915
13510177
5961258
6775451
8992495
7753203
5921398
14579222
10117671
7764169
8457814
13530587
7392052
8427257
4461037
5199822
12707949
11489928
193466559
10555993
10146595
151371448
9239059
8506770
38405271
5604936
17474677
19294533
7336137
8220189
8002050
8809885
7737894
216799147
12345644
5859495
11839562
7859843
9189245
9479188
5419737
37488754
13205431
10971476
17351302
6607811
8080416
7152620
11878708
8675323
8609539
5950037
9484243
4518420
8673233
105579723
9800435
12201945
14169758
5635512
12913415
6123421
11862457
15660185
13283098
25589779
10603545
10013701
25072434
26328647
26939758
183177870
8656244
20341598
9586387
12177522
11329645
21266819
35282462
19885024
18788409
12091110
11290969
129699243
12813671
14720312
23567697
16600633
15558725
11390768
18073406
20887581
24352128
14067639
10388795
9340964
16495615
12483920
10068133
18894683
189921495
13441367
10602472
12992716
18166710
19733696
27318768
14806218
13773938
18328182
10165861
11321915
12723427
49039405
228141738
9045928
21941069
35860832
16078949
8501714
10005617
20389710
33666739
20598210
4821148
5357017
97384852
5866438
11135520
13294765
14017285
17418058
98554160
4264228
20408302
5552051
23872567
11318716
26679736
14112539
21405595
205983733
4860317
44263697
5113740
8922406
5406283
7791141
5000835
11666086
12950031
35492403
20528776
13158179
9236968
13674145
11407443
6973562
4857229
13094800
13035114
11187546
50948398
4856842
5779405
263188590
10419654
7761147
10371295
9966911
165226305
19527013
6773677
40437724
4523854
65316495
9939669
4976234
8656731
260204761
21209797
10648695
13582264
32398765
12410392
17507573
10787431
14543287
14361788
9784249
21569813
93197313
166722717
21948575
14191961
18144964
13299867
44638201
6340462
15746040
9573108
9667355
19803132
10818374
24346368
14560263
18476365
15360534
191154012
12803641
14195446
43617542
14696020
11283318
29885022
12702906
22160969
70592336
16945941
11988698
20727732
14170227
12944799
10869737
15213618
11472700
13355221
78364438
12250364
59554283
12972672
98962785
10007500
15347691
69363240
12143083
11210251
44779694
10845619
10829732
15334653
10859047
19680993
20187179
14131104
13110841
26587583
16594449
20076311
17849641
12117316
6524183
16675794
16581792
174156145
9088492
20261722
18902945
12098715
15401997
32350428
12691608
10281699
26155751
8690906
9151164
10597497
198334631
14792580
9947722
43062528
11905510
18293128
10389441
13728205
30799848
15100462
37721614
23424485
20332874
149857962
17460772
9605330
134820365
9842674
27457301
17594114
13649027
21786247
7215106
19446927
14092740
12030805
11471939
26534836
28529430
12602201
26900822
9364693
30673592
13380035
15530698
25825285
11818364
10165882
140850162
8745589
15843957
12719130
115195649
21883065
12283149
221994806
154992843
11438414
49144292
12025808
5149572
19806066
5021728
13941407
8381353
28469404
15689449
14857009
6507495
62569632
17144247
15140198
5189207
32447159
38848918
11234576
5284810
14627076
10902628
22683764
14999357
7535490
5301449
6464422
5432972
12248052
6846307
5353144
14514745
8830988
11659440
7695131
10579259
59130845
9239356
142921110
22380105
10558118
22398391
9351416
5966154
5193390
10811101
9594053
17985685
20283451
185438897
28718268
14474295
101077076
27509992
14534119
