frame_start,frame_end,frame_time,is_delayed
595636770775991,595636789069119,18293128,True
595637788411677,595637798801118,10389441,False
595641375230141,595641388958346,13728205,False
595645579521034,595645610320882,30799848,True
595637171159734,595637186260196,15100462,False
595641525500271,595641563221885,37721614,True
595637738364172,595637761788657,23424485,True
595637721682283,595637742015157,20332874,True
595636570583926,595636720441888,149857962,True
595640090691614,595640108152386,17460772,True
595636787458443,595636797063773,9605330,False
595636370390639,595636505211004,134820365,True
595640290883558,595640300726232,9842674,False
595636737409318,595636764866619,27457301,True
595640507753387,595640525347501,17594114,True
595638222248476,595638235897503,13649027,False
595636704043834,595636725830081,21786247,True
595636804141013,595636811356119,7215106,False
595640074009382,595640093456309,19446927,True
595637704999724,595637719092464,14092740,False
595638255614159,595638267644964,12030805,False
595640274201408,595640285673347,11471939,False
595637137794206,595637164329042,26534836,True
595636520536497,595636549065927,28529430,True
595637755047033,595637767649234,12602201,False
595641542183140,595641569083962,26900822,True
595640524435769,595640533800462,9364693,False
595645562837367,595645593510959,30673592,True
595640257518543,595640270898578,13380035,False
595641792427687,595641807958385,15530698,False
595645596204828,595645622030113,25825285,True
595640107374445,595640119192809,11818364,False
595638238931774,595638249097656,10165882,False
