frame_start,frame_end,frame_time,is_delayed
594388543134907,594388564344704,21209797,True
594389627553931,594389638202626,10648695,False
594394031896128,594394045478392,13582264,False
594388576502516,594388608901281,32398765,True
594389944533542,594389956943934,12410392,False
594389544137823,594389561645396,17507573,True
594388609869965,594388620657396,10787431,False
594395333163297,594395347706584,14543287,False
594388676604570,594388690966358,14361788,False
594393648324798,594393658109047,9784249,False
594389527454390,594389549024203,21569813,True
594403774776419,594403867973732,93197313,True
594388392985102,594388559707819,166722717,True
594389077008013,594389098956588,21948575,True
594388643237435,594388657429396,14191961,False
594393364694852,594393382839816,18144964,True
594393631639526,594393644939393,13299867,False
594388326251119,594388370889320,44638201,True
594389127058011,594389133398473,6340462,False
594388659921241,594388675667281,15746040,False
594390111365095,594390120938203,9573108,False
594390027948694,594390037616049,9667355,False
594394015213914,594394035017046,19803132,True
594395299797402,594395310615776,10818374,False
594393831853448,594393856199816,24346368,True
594395233067206,594395247627469,14560263,False
594393381378451,594393399854816,18476365,True
594389560821362,594389576181896,15360534,False
594388126050192,594388317204204,191154012,True
