frame_start,frame_end,frame_time,is_delayed
596814110637464,596814129495123,18857659,True
596798395263696,596798408691365,13427669,False
596815295194116,596815305715430,10521314,False
596802849678601,596802858506708,8828107,False
596798845680194,596798861399634,15719440,False
596811424629728,596811433701971,9072243,False
596811441313749,596811451871971,10558222,False
596814878108034,596814959682122,81574088,True
596798361895755,596798385226327,23330572,True
596797761286838,596797777256519,15969681,False
596796860360668,596796982780558,122419890,True
596806653330311,596806714955359,61625048,True
596796543383536,596796850016558,306633022,True
596796993826790,596797031314481,37487691,True
596798378579393,596798394106827,15527434,False
596811624827189,596811649756817,24929628,True
596797010509704,596797038371674,27861970,True
596812158710575,596812169869548,11158973,False
596814077271171,596814089335392,12064221,False
596797828022047,596797835971827,7949780,False
596799279446185,596799351113864,71667679,True
596796493334960,596796526500136,33165176,True
596813960496602,596813970039008,9542406,False
596811457997771,596811471251163,13253392,False
596801565068784,596801576590324,11521540,False
596808488467344,596808512461012,23993668,True
596811407945087,596811421351317,13406230,False
596801515022014,596801530374055,15352041,False
596798879047118,596798905505288,26458170,True
596811141006419,596811182420510,41414091,True
596811474681410,596811488731933,14050523,False
596796810314811,596796857639905,47325094,True
596814844741132,596814855127853,10386721,False
596798562061589,596798573528865,11467276,False
596814811376064,596814836603507,25227443,True
596801948777309,596801965189055,16411746,True
596796276454410,596796486503059,210048649,True
596811257796370,596811268358779,10562409,False
596801298138079,596801364360401,66222322,True
596811241110353,596811261070202,19959849,True
596801982142785,596801998303901,16161116,True
596802766263387,596802783697247,17433860,True
596807020375226,596807051980397,31605171,True
596801531704901,596801540058632,8353731,False
596810507084021,596810549213779,42129758,True
596801581751945,596801591794170,10042225,False
596802832995411,596802843249631,10254220,False
596813943813087,596813959612892,15799805,False
596801364870352,596801525427440,160557088,True
596814093954609,596814107602162,13647553,False
596802782945201,596802802474439,19529238,True
596811174374988,596811243506240,69131252,True
596801548385534,596801558320171,9934637,False
596797043877147,596797052746212,8869065,False
596798411947724,596798434058711,22110987,True
