frame_start,frame_end,frame_time,is_delayed
597219275362818,597219329235526,53872708,True
597216405972364,597216419375105,13402741,False
597228251145550,597228271187711,20042161,True
597228468045023,597228496973288,28928265,True
597214837654900,597214850559298,12904398,False
597215955499920,597215974420797,18920877,True
597225564912417,597225584763598,19851181,True
597214020153726,597214368068221,347914495,True
597228284515018,597228295095673,10580655,False
597229936293049,597229953513979,17220930,True
597226732840021,597226746245866,13405845,False
597225598282090,597225675175290,76893200,True
597218641396486,597218655783372,14386886,False
597216322552031,597216336770528,14218497,False
597225865235888,597225873842829,8606941,False
597225848551127,597225862970098,14418971,False
597218891645896,597218906006372,14360476,False
597229352333065,597229362136134,9803069,False
597228501414524,597228510855250,9440726,False
597214804285217,597214825525336,21240119,True
597215354866538,597215367765451,12898913,False
597220092749458,597220110029602,17280144,True
597214437237841,597214738054144,300816303,True
597225698391108,597225708483983,10092875,False
597229385702660,597229396069711,10367051,False
597229369018210,597229379117249,10099039,False
597220176227896,597220189659140,13431244,False
597220159473019,597220172858833,13385814,False
597219058478368,597219219366410,160888042,True
597215905446455,597215917150874,11704419,False
597225581597613,597225598311560,16713947,True
597225831866914,597225844400175,12533261,False
597216422656757,597216434398797,11742040,False
597215855393188,597215875918720,20525532,True
597215288129543,597215327438028,39308485,True
597228451359685,597228484143788,32784103,True
597219325413594,597219336073218,10659624,False
597223829798706,597223858398522,28599816,True
597225898605018,597225910097329,11492311,False
597228234461149,597228251259481,16798332,True
597214770915589,597214816227144,45311555,True
597224697329941,597224726017945,28688004,True
597225715076157,597225727466290,12390133,False
597214387188745,597214417650529,30461784,True
597228267829932,597228281116942,13287010,False
597214720861546,597214743209337,22347791,True
597219225311901,597219306868256,81556355,True
597222328326184,597222352928831,24602647,True
597225331327475,597225351983406,20655931,True
597225765129606,597225787865598,22735992,True
597220209590835,597220222595756,13004921,False
597229952977782,597229962823133,9845351,False
