frame_start,frame_end,frame_time,is_delayed
597440592714042,597440604000252,11286210,False
597423909680605,597423923803456,14122851,False
597436755620533,597436788868447,33247914,True
597436455339056,597436467905909,12566853,False
597434937168583,597434987447371,50278788,True
597425394500961,597425407752032,13251071,False
597439691831591,597439710807176,18975585,True
597436371929680,597436428616716,56687036,True
597436955809155,597436984542447,28733292,True
597429315186463,597429355132221,39945758,True
597429331869439,597429364805991,32936552,True
597429498709109,597429510045568,11336459,False
597434870435653,597434930754064,60318411,True
597425411184558,597425431343801,20159243,True
597423692765810,597423785520110,92754300,True
597434987217699,597435001077141,13859442,False
597425377817584,597425398131840,20314256,True
597440576031221,597440587634175,11602954,False
597428464299258,597428475545414,11246156,False
597424710481936,597424730134648,19652712,True
597435537751228,597435549908755,12157527,False
597440976415604,597440987239405,10823801,False
597432634910981,597432666724681,31813700,True
597426145243564,597426162081147,16837583,True
597436388608574,597436451343139,62734565,True
597436805668082,597436973298062,167629980,True
597423108865070,597423336778726,227913656,True
597424760532340,597424766363456,5831116,False
597439841975375,597439861704060,19728685,True
597427997152049,597428010284184,13132135,False
597426161927607,597426173760762,11833155,False
597437055902374,597437076652908,20750534,True
597428013836780,597428023726684,9889904,False
597429482025152,597429491514568,9489416,False
597436989174926,597437003258370,14083444,False
597423392474681,597423778789149,386314468,True
597436788985791,597436814796870,25811079,True
597439858658349,597439881051522,22393173,True
597439725196818,597439735243406,10046588,False
597425477915458,597425490166186,12250728,False
597426011778704,597426023737916,11959212,False
597436738938220,597436766436408,27498188,True
597434136393467,597434153130641,16737174,True
597423342426395,597423379689572,37263177,True
597423809546398,597423865361648,55815250,True
597423892997500,597423909616379,16618879,True
597426178611157,597426190530378,11919221,False
597440542664241,597440566836944,24172703,True
597437372908932,597437381833716,8924784,False
597439708513671,597439720415368,11901697,False
597423859595055,597423904491610,44896555,True
