frame_start,frame_end,frame_time,is_delayed
597846124456723,597846140719423,16262700,True
597851963483855,597852039442381,75958526,True
597857201988244,597857220914262,18926018,True
597847292252330,597847310606346,18354016,True
597840819177556,597841032362850,213185294,True
597841586602390,597841596368465,9766075,False
597851112652570,597851152760074,40107504,True
597842687654079,597842707779926,20125847,True
597858236193400,597858259159107,22965707,True
597841519870124,597841550168273,30298149,True
597845740735357,597845806710616,65975259,True
597857268716027,597857280665762,11949735,False
597846391362670,597846404597346,13234676,False
597853414862831,597853426351034,11488203,False
597847225519947,597847240982384,15462437,False
597841353042014,597841372938081,19896067,True
597842737701696,597842755891157,18189461,True
597847158787759,597847177819576,19031817,True
597857885898988,597857896853953,10954965,False
597845690683865,597845710382578,19698713,True
597857252033747,597857269683300,17649553,True
597841052745920,597841088641542,35895622,True
597843388452973,597843399280156,10827183,False
597843221609843,597843233266425,11656582,False
597841453139440,597841530922965,77783525,True
597842237226026,597842251110772,13884746,False
597850445340994,597850466307074,20966080,True
597846408045915,597846420194885,12148970,False
597857218671321,597857230321723,11650402,False
597841553236549,597841563570465,10333916,False
597851946800878,597851958203650,11402772,False
597857869217656,597857882927146,13709490,False
597851146016593,597851173271304,27254711,True
597851913433079,597851933149573,19716494,True
597856668129394,597856680518262,12388868,False
597856651445514,597856664471300,13025786,False
597847826107571,597847841112461,15004890,False
597851095975509,597851143975035,47999526,True
597846007674010,597846015561654,7887644,False
597852096944695,597852116544573,19599878,True
597851880076146,597851898840804,18764658,True
597851179382123,597851193005920,13623797,False
597857952620677,597857963159030,10538353,False
597841386407913,597841436705157,50297244,True
597842120448066,597842140748388,20300322,True
597851162699719,597851184092497,21392778,True
597842670971521,597842687447349,16475828,True
597852046898413,597852060530573,13632160,False
597841102794856,597841367623158,264828302,True
597851079291508,597851125272766,45981258,True
597845724051712,597845737459462,13407750,False
597845707367436,597845719446578,12079142,False
597858252874444,597858264932338,12057894,False
597849210813649,597849227947190,17133541,True
597857902579435,597857925837300,23257865,True
597842637606324,597842660267080,22660756,True
597847242202913,597847256869153,14666240,False
