datetime,cpu,mem,,
Sun Oct 22 13:18:00 GMT 2023,2.7,159966,,133613.8993
Sun Oct 22 13:18:01 GMT 2023,2.7,173759,,
Sun Oct 22 13:18:01 GMT 2023,2.7,186278,,
Sun Oct 22 13:18:02 GMT 2023,2.7,211131,,
Sun Oct 22 13:18:03 GMT 2023,2.7,201870,,
Sun Oct 22 13:18:04 GMT 2023,2.7,202850,,
Sun Oct 22 13:18:04 GMT 2023,2.7,202949,,
Sun Oct 22 13:18:05 GMT 2023,2.7,207679,,
Sun Oct 22 13:18:06 GMT 2023,2.7,201902,,
Sun Oct 22 13:18:07 GMT 2023,2.7,150595,,
Sun Oct 22 13:18:08 GMT 2023,2.7,143198,,
Sun Oct 22 13:18:09 GMT 2023,2.7,137545,,
Sun Oct 22 13:18:09 GMT 2023,2.7,135102,,
Sun Oct 22 13:18:10 GMT 2023,2.7,132120,,
Sun Oct 22 13:18:11 GMT 2023,2.7,131393,,
Sun Oct 22 13:18:11 GMT 2023,2.7,130971,,
Sun Oct 22 13:18:12 GMT 2023,2.7,131047,,
Sun Oct 22 13:18:13 GMT 2023,2.7,131056,,
Sun Oct 22 13:18:13 GMT 2023,2.7,128863,,
Sun Oct 22 13:18:14 GMT 2023,2.7,128305,,
Sun Oct 22 13:18:15 GMT 2023,2.7,128048,,
Sun Oct 22 13:18:15 GMT 2023,2.7,128082,,
Sun Oct 22 13:18:16 GMT 2023,2.7,128103,,
Sun Oct 22 13:18:17 GMT 2023,2.7,128160,,
Sun Oct 22 13:18:18 GMT 2023,2.7,128519,,
Sun Oct 22 13:18:18 GMT 2023,2.7,128356,,
Sun Oct 22 13:18:19 GMT 2023,2.7,128345,,
Sun Oct 22 13:18:20 GMT 2023,2.7,128150,,
Sun Oct 22 13:18:20 GMT 2023,2.7,128054,,
Sun Oct 22 13:18:21 GMT 2023,2.7,127184,,
Sun Oct 22 13:18:22 GMT 2023,2.7,127118,,
Sun Oct 22 13:18:22 GMT 2023,2.7,127112,,
Sun Oct 22 13:18:23 GMT 2023,2.7,126771,,
Sun Oct 22 13:18:24 GMT 2023,2.7,127088,,
Sun Oct 22 13:18:24 GMT 2023,2.7,126558,,
Sun Oct 22 13:18:25 GMT 2023,2.7,126504,,
Sun Oct 22 13:18:26 GMT 2023,2.7,126520,,
