datetime,cpu,mem,,
Sun Oct 22 13:14:31 GMT 2023,3.4,165164,,135489.4257
Sun Oct 22 13:14:32 GMT 2023,3.4,188288,,
Sun Oct 22 13:14:33 GMT 2023,32,191130,,
Sun Oct 22 13:14:34 GMT 2023,32,188103,,
Sun Oct 22 13:14:35 GMT 2023,32,226183,,
Sun Oct 22 13:14:36 GMT 2023,32,192446,,
Sun Oct 22 13:14:36 GMT 2023,32,192728,,
Sun Oct 22 13:14:37 GMT 2023,32,201888,,
Sun Oct 22 13:14:38 GMT 2023,32,199561,,
Sun Oct 22 13:14:38 GMT 2023,32,197954,,
Sun Oct 22 13:14:39 GMT 2023,67,168870,,
Sun Oct 22 13:14:40 GMT 2023,67,165658,,
Sun Oct 22 13:14:41 GMT 2023,67,160187,,
Sun Oct 22 13:14:42 GMT 2023,67,156921,,
Sun Oct 22 13:14:42 GMT 2023,67,156106,,
Sun Oct 22 13:14:43 GMT 2023,67,155723,,
Sun Oct 22 13:14:44 GMT 2023,67,154632,,
Sun Oct 22 13:14:44 GMT 2023,67,145762,,
Sun Oct 22 13:14:45 GMT 2023,60,138437,,
Sun Oct 22 13:14:46 GMT 2023,60,135732,,
Sun Oct 22 13:14:47 GMT 2023,60,135570,,
Sun Oct 22 13:14:47 GMT 2023,60,135497,,
Sun Oct 22 13:14:48 GMT 2023,60,135534,,
Sun Oct 22 13:14:49 GMT 2023,60,135661,,
Sun Oct 22 13:14:49 GMT 2023,60,135981,,
Sun Oct 22 13:14:50 GMT 2023,60,135790,,
Sun Oct 22 13:14:51 GMT 2023,60,135806,,
Sun Oct 22 13:14:51 GMT 2023,51,135873,,
Sun Oct 22 13:14:52 GMT 2023,51,135895,,
Sun Oct 22 13:14:53 GMT 2023,51,134905,,
Sun Oct 22 13:14:53 GMT 2023,51,134657,,
Sun Oct 22 13:14:54 GMT 2023,51,134890,,
Sun Oct 22 13:14:55 GMT 2023,51,134881,,
Sun Oct 22 13:14:56 GMT 2023,51,134865,,
Sun Oct 22 13:14:56 GMT 2023,51,134944,,
Sun Oct 22 13:14:57 GMT 2023,51,134982,,
Sun Oct 22 13:14:58 GMT 2023,49,135030,,
Sun Oct 22 13:14:58 GMT 2023,49,135070,,
Sun Oct 22 13:14:59 GMT 2023,49,135148,,
Sun Oct 22 13:15:00 GMT 2023,49,135058,,
Sun Oct 22 13:15:00 GMT 2023,49,135350,,
Sun Oct 22 13:15:01 GMT 2023,49,134918,,
Sun Oct 22 13:15:02 GMT 2023,49,136175,,
Sun Oct 22 13:15:02 GMT 2023,49,136187,,
Sun Oct 22 13:15:03 GMT 2023,50,136254,,
Sun Oct 22 13:15:04 GMT 2023,50,138051,,
Sun Oct 22 13:15:04 GMT 2023,50,138095,,
Sun Oct 22 13:15:05 GMT 2023,50,137328,,
Sun Oct 22 13:15:06 GMT 2023,50,137687,,
Sun Oct 22 13:15:06 GMT 2023,50,137561,,
Sun Oct 22 13:15:07 GMT 2023,50,137588,,
Sun Oct 22 13:15:08 GMT 2023,50,137641,,
Sun Oct 22 13:15:08 GMT 2023,50,137699,,
Sun Oct 22 13:15:09 GMT 2023,49,137747,,
Sun Oct 22 13:15:10 GMT 2023,49,137811,,
Sun Oct 22 13:15:10 GMT 2023,49,137874,,
Sun Oct 22 13:15:11 GMT 2023,49,137927,,
Sun Oct 22 13:15:12 GMT 2023,49,137961,,
Sun Oct 22 13:15:12 GMT 2023,49,138203,,
Sun Oct 22 13:15:13 GMT 2023,49,138090,,
Sun Oct 22 13:15:14 GMT 2023,49,138140,,
Sun Oct 22 13:15:15 GMT 2023,49,138157,,
Sun Oct 22 13:15:15 GMT 2023,49,138172,,
Sun Oct 22 13:15:16 GMT 2023,49,138243,,
Sun Oct 22 13:15:17 GMT 2023,49,138301,,
Sun Oct 22 13:15:17 GMT 2023,49,138325,,
Sun Oct 22 13:15:18 GMT 2023,49,137909,,
Sun Oct 22 13:15:19 GMT 2023,49,138141,,
Sun Oct 22 13:15:19 GMT 2023,49,138014,,
Sun Oct 22 13:15:20 GMT 2023,49,138069,,
Sun Oct 22 13:15:21 GMT 2023,49,137910,,
Sun Oct 22 13:15:21 GMT 2023,49,136905,,
Sun Oct 22 13:15:22 GMT 2023,49,136943,,
Sun Oct 22 13:15:23 GMT 2023,49,136725,,
Sun Oct 22 13:15:23 GMT 2023,49,136781,,
Sun Oct 22 13:15:24 GMT 2023,49,136596,,
Sun Oct 22 13:15:25 GMT 2023,49,136543,,
Sun Oct 22 13:15:25 GMT 2023,49,136260,,
Sun Oct 22 13:15:26 GMT 2023,49,136188,,
Sun Oct 22 13:15:27 GMT 2023,49,136201,,
Sun Oct 22 13:15:28 GMT 2023,49,136271,,
Sun Oct 22 13:15:28 GMT 2023,49,136304,,
Sun Oct 22 13:15:29 GMT 2023,49,136729,,
Sun Oct 22 13:15:30 GMT 2023,49,136478,,
Sun Oct 22 13:15:30 GMT 2023,49,136539,,
Sun Oct 22 13:15:31 GMT 2023,49,136602,,
Sun Oct 22 13:15:32 GMT 2023,49,138825,,
Sun Oct 22 13:15:32 GMT 2023,49,138724,,
Sun Oct 22 13:15:33 GMT 2023,49,138763,,
Sun Oct 22 13:15:34 GMT 2023,49,139345,,
Sun Oct 22 13:15:34 GMT 2023,49,139371,,
Sun Oct 22 13:15:35 GMT 2023,49,139170,,
Sun Oct 22 13:15:36 GMT 2023,49,139209,,
Sun Oct 22 13:15:36 GMT 2023,49,138889,,
Sun Oct 22 13:15:37 GMT 2023,49,138574,,
Sun Oct 22 13:15:38 GMT 2023,49,138612,,
Sun Oct 22 13:15:38 GMT 2023,49,138660,,
Sun Oct 22 13:15:39 GMT 2023,49,138710,,
Sun Oct 22 13:15:40 GMT 2023,49,138750,,
Sun Oct 22 13:15:40 GMT 2023,49,138826,,
Sun Oct 22 13:15:41 GMT 2023,49,138854,,
Sun Oct 22 13:15:42 GMT 2023,49,138899,,
Sun Oct 22 13:15:42 GMT 2023,49,138925,,
Sun Oct 22 13:15:43 GMT 2023,49,139126,,
Sun Oct 22 13:15:44 GMT 2023,49,139038,,
Sun Oct 22 13:15:44 GMT 2023,49,139037,,
Sun Oct 22 13:15:45 GMT 2023,48,138553,,
Sun Oct 22 13:15:46 GMT 2023,48,137952,,
Sun Oct 22 13:15:46 GMT 2023,48,137912,,
Sun Oct 22 13:15:47 GMT 2023,48,137934,,
Sun Oct 22 13:15:48 GMT 2023,48,137724,,
Sun Oct 22 13:15:48 GMT 2023,48,137713,,
Sun Oct 22 13:15:49 GMT 2023,48,137977,,
Sun Oct 22 13:15:49 GMT 2023,48,137784,,
Sun Oct 22 13:15:50 GMT 2023,48,137775,,
Sun Oct 22 13:15:51 GMT 2023,48,125824,,
Sun Oct 22 13:15:51 GMT 2023,48,120963,,
Sun Oct 22 13:15:52 GMT 2023,48,121011,,
Sun Oct 22 13:15:53 GMT 2023,48,119299,,
Sun Oct 22 13:15:53 GMT 2023,48,119414,,
Sun Oct 22 13:15:54 GMT 2023,48,119485,,
Sun Oct 22 13:15:55 GMT 2023,48,118911,,
Sun Oct 22 13:15:55 GMT 2023,48,109890,,
Sun Oct 22 13:15:56 GMT 2023,48,104137,,
Sun Oct 22 13:15:57 GMT 2023,48,104175,,
Sun Oct 22 13:15:57 GMT 2023,48,104206,,
Sun Oct 22 13:15:58 GMT 2023,52,104207,,
Sun Oct 22 13:15:59 GMT 2023,52,104209,,
Sun Oct 22 13:15:59 GMT 2023,52,104202,,
Sun Oct 22 13:16:00 GMT 2023,52,104260,,
Sun Oct 22 13:16:01 GMT 2023,52,103972,,
Sun Oct 22 13:16:01 GMT 2023,52,103788,,
Sun Oct 22 13:16:02 GMT 2023,52,103845,,
Sun Oct 22 13:16:03 GMT 2023,52,103544,,
Sun Oct 22 13:16:03 GMT 2023,52,103504,,
Sun Oct 22 13:16:04 GMT 2023,50,103038,,
Sun Oct 22 13:16:05 GMT 2023,50,102491,,
Sun Oct 22 13:16:05 GMT 2023,50,102429,,
Sun Oct 22 13:16:06 GMT 2023,50,102240,,
Sun Oct 22 13:16:07 GMT 2023,50,101893,,
Sun Oct 22 13:16:07 GMT 2023,50,102084,,
Sun Oct 22 13:16:08 GMT 2023,50,101948,,
Sun Oct 22 13:16:09 GMT 2023,50,101977,,
Sun Oct 22 13:16:09 GMT 2023,50,102038,,
Sun Oct 22 13:16:10 GMT 2023,50,102086,,
Sun Oct 22 13:16:11 GMT 2023,50,102162,,
Sun Oct 22 13:16:11 GMT 2023,50,102203,,
Sun Oct 22 13:16:12 GMT 2023,50,102266,,
