datetime,cpu,mem,,
Sun Oct 22 15:00:49 GMT 2023,49,152337,,158549.7635
Sun Oct 22 15:00:49 GMT 2023,49,172711,,
Sun Oct 22 15:00:50 GMT 2023,49,184501,,
Sun Oct 22 15:00:51 GMT 2023,49,212868,,
Sun Oct 22 15:00:52 GMT 2023,49,201225,,
Sun Oct 22 15:00:52 GMT 2023,49,201739,,
Sun Oct 22 15:00:53 GMT 2023,49,201775,,
Sun Oct 22 15:00:53 GMT 2023,49,210828,,
Sun Oct 22 15:00:54 GMT 2023,49,201812,,
Sun Oct 22 15:00:55 GMT 2023,49,170810,,
Sun Oct 22 15:00:56 GMT 2023,49,173674,,
Sun Oct 22 15:00:57 GMT 2023,49,173818,,
Sun Oct 22 15:00:58 GMT 2023,49,169790,,
Sun Oct 22 15:00:58 GMT 2023,49,167930,,
Sun Oct 22 15:00:59 GMT 2023,49,168094,,
Sun Oct 22 15:01:00 GMT 2023,49,166313,,
Sun Oct 22 15:01:00 GMT 2023,49,164279,,
Sun Oct 22 15:01:01 GMT 2023,49,164170,,
Sun Oct 22 15:01:02 GMT 2023,49,161127,,
Sun Oct 22 15:01:02 GMT 2023,49,160997,,
Sun Oct 22 15:01:03 GMT 2023,49,159851,,
Sun Oct 22 15:01:04 GMT 2023,49,159751,,
Sun Oct 22 15:01:04 GMT 2023,49,159814,,
Sun Oct 22 15:01:05 GMT 2023,49,159778,,
Sun Oct 22 15:01:06 GMT 2023,49,159779,,
Sun Oct 22 15:01:06 GMT 2023,49,159670,,
Sun Oct 22 15:01:07 GMT 2023,49,159803,,
Sun Oct 22 15:01:08 GMT 2023,49,159660,,
Sun Oct 22 15:01:08 GMT 2023,49,159621,,
Sun Oct 22 15:01:09 GMT 2023,49,157667,,
Sun Oct 22 15:01:10 GMT 2023,49,157642,,
Sun Oct 22 15:01:10 GMT 2023,49,157653,,
Sun Oct 22 15:01:11 GMT 2023,49,157668,,
Sun Oct 22 15:01:12 GMT 2023,49,157766,,
Sun Oct 22 15:01:13 GMT 2023,49,157819,,
Sun Oct 22 15:01:13 GMT 2023,49,158069,,
Sun Oct 22 15:01:14 GMT 2023,49,157599,,
Sun Oct 22 15:01:15 GMT 2023,49,157605,,
Sun Oct 22 15:01:15 GMT 2023,49,157398,,
Sun Oct 22 15:01:16 GMT 2023,49,157387,,
Sun Oct 22 15:01:17 GMT 2023,49,157438,,
Sun Oct 22 15:01:17 GMT 2023,49,157071,,
Sun Oct 22 15:01:18 GMT 2023,49,157023,,
Sun Oct 22 15:01:19 GMT 2023,49,158513,,
Sun Oct 22 15:01:19 GMT 2023,49,158653,,
Sun Oct 22 15:01:20 GMT 2023,49,159433,,
Sun Oct 22 15:01:21 GMT 2023,49,159005,,
Sun Oct 22 15:01:21 GMT 2023,49,158918,,
Sun Oct 22 15:01:22 GMT 2023,49,158488,,
Sun Oct 22 15:01:23 GMT 2023,49,158503,,
Sun Oct 22 15:01:24 GMT 2023,49,158495,,
Sun Oct 22 15:01:24 GMT 2023,49,158538,,
Sun Oct 22 15:01:25 GMT 2023,49,158493,,
Sun Oct 22 15:01:26 GMT 2023,49,158634,,
Sun Oct 22 15:01:26 GMT 2023,49,158453,,
Sun Oct 22 15:01:27 GMT 2023,49,158472,,
Sun Oct 22 15:01:28 GMT 2023,49,158531,,
Sun Oct 22 15:01:28 GMT 2023,49,158550,,
Sun Oct 22 15:01:29 GMT 2023,49,158589,,
Sun Oct 22 15:01:30 GMT 2023,49,158542,,
Sun Oct 22 15:01:30 GMT 2023,49,155841,,
Sun Oct 22 15:01:31 GMT 2023,49,155859,,
Sun Oct 22 15:01:32 GMT 2023,49,156147,,
Sun Oct 22 15:01:32 GMT 2023,49,156013,,
Sun Oct 22 15:01:33 GMT 2023,49,155762,,
Sun Oct 22 15:01:34 GMT 2023,49,155653,,
