datetime,cpu,mem,,
Sun Oct 22 15:07:46 GMT 2023,23,178194,,155884.0197
Sun Oct 22 15:07:46 GMT 2023,23,186959,,
Sun Oct 22 15:07:47 GMT 2023,23,185174,,
Sun Oct 22 15:07:48 GMT 2023,23,221405,,
Sun Oct 22 15:07:49 GMT 2023,23,199004,,
Sun Oct 22 15:07:50 GMT 2023,23,199515,,
Sun Oct 22 15:07:50 GMT 2023,23,201348,,
Sun Oct 22 15:07:51 GMT 2023,23,201067,,
Sun Oct 22 15:07:52 GMT 2023,23,170886,,
Sun Oct 22 15:07:53 GMT 2023,23,158567,,
Sun Oct 22 15:07:53 GMT 2023,23,158531,,
Sun Oct 22 15:07:54 GMT 2023,23,157985,,
Sun Oct 22 15:07:55 GMT 2023,23,156329,,
Sun Oct 22 15:07:56 GMT 2023,23,156363,,
Sun Oct 22 15:07:56 GMT 2023,23,156668,,
Sun Oct 22 15:07:57 GMT 2023,23,157569,,
Sun Oct 22 15:07:58 GMT 2023,23,157438,,
Sun Oct 22 15:07:58 GMT 2023,23,157330,,
Sun Oct 22 15:07:59 GMT 2023,23,156734,,
Sun Oct 22 15:08:00 GMT 2023,23,156458,,
Sun Oct 22 15:08:00 GMT 2023,23,155373,,
Sun Oct 22 15:08:01 GMT 2023,23,155375,,
Sun Oct 22 15:08:02 GMT 2023,23,155447,,
Sun Oct 22 15:08:02 GMT 2023,23,155491,,
Sun Oct 22 15:08:03 GMT 2023,23,155814,,
Sun Oct 22 15:08:04 GMT 2023,23,155637,,
Sun Oct 22 15:08:04 GMT 2023,23,155645,,
Sun Oct 22 15:08:05 GMT 2023,23,155707,,
Sun Oct 22 15:08:06 GMT 2023,23,155770,,
Sun Oct 22 15:08:06 GMT 2023,23,148531,,
Sun Oct 22 15:08:07 GMT 2023,23,158358,,
Sun Oct 22 15:08:07 GMT 2023,23,158515,,
Sun Oct 22 15:08:08 GMT 2023,23,158234,,
Sun Oct 22 15:08:09 GMT 2023,23,158329,,
Sun Oct 22 15:08:09 GMT 2023,23,157984,,
Sun Oct 22 15:08:10 GMT 2023,23,156867,,
Sun Oct 22 15:08:11 GMT 2023,23,155859,,
Sun Oct 22 15:08:12 GMT 2023,23,155835,,
Sun Oct 22 15:08:12 GMT 2023,23,156591,,
Sun Oct 22 15:08:13 GMT 2023,23,156144,,
Sun Oct 22 15:08:13 GMT 2023,23,155884,,
Sun Oct 22 15:08:14 GMT 2023,23,156125,,
Sun Oct 22 15:08:15 GMT 2023,23,155916,,
