datetime,cpu,mem,,
Sun Oct 22 15:04:17 GMT 2023,49,170051,,172048.8421
Sun Oct 22 15:04:18 GMT 2023,49,185794,,
Sun Oct 22 15:04:19 GMT 2023,49,193093,,
Sun Oct 22 15:04:19 GMT 2023,49,193702,,
Sun Oct 22 15:04:20 GMT 2023,49,240150,,
Sun Oct 22 15:04:21 GMT 2023,49,201054,,
Sun Oct 22 15:04:22 GMT 2023,49,201840,,
Sun Oct 22 15:04:22 GMT 2023,49,202616,,
Sun Oct 22 15:04:23 GMT 2023,49,211281,,
Sun Oct 22 15:04:23 GMT 2023,49,209298,,
Sun Oct 22 15:04:25 GMT 2023,49,170040,,
Sun Oct 22 15:04:25 GMT 2023,49,162729,,
Sun Oct 22 15:04:26 GMT 2023,49,162769,,
Sun Oct 22 15:04:27 GMT 2023,49,162371,,
Sun Oct 22 15:04:27 GMT 2023,49,162049,,
Sun Oct 22 15:04:28 GMT 2023,49,162073,,
Sun Oct 22 15:04:29 GMT 2023,49,162290,,
Sun Oct 22 15:04:29 GMT 2023,49,162741,,
Sun Oct 22 15:04:30 GMT 2023,49,162574,,
Sun Oct 22 15:04:31 GMT 2023,49,158397,,
Sun Oct 22 15:04:31 GMT 2023,49,168283,,
Sun Oct 22 15:04:32 GMT 2023,49,173630,,
Sun Oct 22 15:04:33 GMT 2023,49,173887,,
Sun Oct 22 15:04:33 GMT 2023,49,173604,,
Sun Oct 22 15:04:34 GMT 2023,49,173665,,
Sun Oct 22 15:04:35 GMT 2023,49,173701,,
Sun Oct 22 15:04:35 GMT 2023,49,173781,,
Sun Oct 22 15:04:36 GMT 2023,49,163939,,
Sun Oct 22 15:04:37 GMT 2023,25,163897,,
Sun Oct 22 15:04:37 GMT 2023,25,163858,,
Sun Oct 22 15:04:38 GMT 2023,25,162676,,
Sun Oct 22 15:04:38 GMT 2023,25,156123,,
Sun Oct 22 15:04:39 GMT 2023,25,156047,,
Sun Oct 22 15:04:40 GMT 2023,25,156037,,
Sun Oct 22 15:04:40 GMT 2023,25,156093,,
Sun Oct 22 15:04:41 GMT 2023,25,156280,,
Sun Oct 22 15:04:42 GMT 2023,25,156216,,
Sun Oct 22 15:04:42 GMT 2023,25,156053,,
Sun Oct 22 15:04:43 GMT 2023,23,154592,,
Sun Oct 22 15:04:43 GMT 2023,23,154639,,
Sun Oct 22 15:04:44 GMT 2023,23,154704,,
Sun Oct 22 15:04:45 GMT 2023,23,154745,,
Sun Oct 22 15:04:45 GMT 2023,23,154797,,
Sun Oct 22 15:04:46 GMT 2023,23,154770,,
Sun Oct 22 15:04:47 GMT 2023,23,154828,,
Sun Oct 22 15:04:47 GMT 2023,23,154870,,
Sun Oct 22 15:04:48 GMT 2023,23,154655,,
Sun Oct 22 15:04:48 GMT 2023,23,154563,,
Sun Oct 22 15:04:49 GMT 2023,23,155078,,
Sun Oct 22 15:04:50 GMT 2023,23,155252,,
Sun Oct 22 15:04:50 GMT 2023,23,155432,,
Sun Oct 22 15:04:51 GMT 2023,23,155433,,
Sun Oct 22 15:04:51 GMT 2023,23,164400,,
Sun Oct 22 15:04:52 GMT 2023,23,180351,,
Sun Oct 22 15:04:53 GMT 2023,23,179913,,
Sun Oct 22 15:04:54 GMT 2023,23,179647,,
Sun Oct 22 15:04:54 GMT 2023,23,179681,,
Sun Oct 22 15:04:55 GMT 2023,23,179744,,
Sun Oct 22 15:04:56 GMT 2023,23,179948,,
Sun Oct 22 15:04:56 GMT 2023,23,179755,,
Sun Oct 22 15:04:57 GMT 2023,23,179796,,
Sun Oct 22 15:04:58 GMT 2023,23,179809,,
Sun Oct 22 15:04:58 GMT 2023,23,179857,,
Sun Oct 22 15:04:59 GMT 2023,23,179919,,
Sun Oct 22 15:05:00 GMT 2023,23,178830,,
Sun Oct 22 15:05:00 GMT 2023,23,178897,,
Sun Oct 22 15:05:01 GMT 2023,23,173858,,
