datetime,cpu,mem,,
Sun Oct 22 16:24:13 GMT 2023,30,158249,,115370.1938
Sun Oct 22 16:24:14 GMT 2023,30,163634,,
Sun Oct 22 16:24:14 GMT 2023,30,181009,,
Sun Oct 22 16:24:15 GMT 2023,30,183751,,
Sun Oct 22 16:24:16 GMT 2023,30,187587,,
Sun Oct 22 16:24:17 GMT 2023,30,188744,,
Sun Oct 22 16:24:17 GMT 2023,30,187894,,
Sun Oct 22 16:24:18 GMT 2023,30,196708,,
Sun Oct 22 16:24:19 GMT 2023,30,196595,,
Sun Oct 22 16:24:19 GMT 2023,30,206508,,
Sun Oct 22 16:24:20 GMT 2023,30,199340,,
Sun Oct 22 16:24:21 GMT 2023,30,202955,,
Sun Oct 22 16:24:22 GMT 2023,30,202853,,
Sun Oct 22 16:24:23 GMT 2023,30,203090,,
Sun Oct 22 16:24:24 GMT 2023,30,203562,,
Sun Oct 22 16:24:25 GMT 2023,30,207322,,
Sun Oct 22 16:24:25 GMT 2023,30,204479,,
Sun Oct 22 16:24:26 GMT 2023,30,204724,,
Sun Oct 22 16:24:27 GMT 2023,30,204493,,
Sun Oct 22 16:24:27 GMT 2023,30,199644,,
Sun Oct 22 16:24:28 GMT 2023,30,199676,,
Sun Oct 22 16:24:29 GMT 2023,30,201091,,
Sun Oct 22 16:24:29 GMT 2023,30,207535,,
Sun Oct 22 16:24:30 GMT 2023,30,207215,,
Sun Oct 22 16:24:31 GMT 2023,30,206280,,
Sun Oct 22 16:24:32 GMT 2023,30,206359,,
Sun Oct 22 16:24:32 GMT 2023,30,194185,,
Sun Oct 22 16:24:33 GMT 2023,30,188607,,
Sun Oct 22 16:24:34 GMT 2023,30,182459,,
Sun Oct 22 16:24:35 GMT 2023,30,167035,,
Sun Oct 22 16:24:36 GMT 2023,30,143712,,
Sun Oct 22 16:24:37 GMT 2023,30,130217,,
Sun Oct 22 16:24:38 GMT 2023,30,112111,,
Sun Oct 22 16:24:39 GMT 2023,30,90773,,
Sun Oct 22 16:24:40 GMT 2023,30,90993,,
Sun Oct 22 16:24:41 GMT 2023,30,85105,,
Sun Oct 22 16:24:41 GMT 2023,30,82762,,
Sun Oct 22 16:24:42 GMT 2023,30,79857,,
Sun Oct 22 16:24:43 GMT 2023,30,81462,,
Sun Oct 22 16:24:44 GMT 2023,30,71990,,
Sun Oct 22 16:24:45 GMT 2023,30,72226,,
Sun Oct 22 16:24:45 GMT 2023,30,77777,,
Sun Oct 22 16:24:46 GMT 2023,30,87276,,
Sun Oct 22 16:24:47 GMT 2023,30,87263,,
Sun Oct 22 16:24:48 GMT 2023,30,86838,,
Sun Oct 22 16:24:48 GMT 2023,30,86791,,
Sun Oct 22 16:24:49 GMT 2023,30,86899,,
Sun Oct 22 16:24:50 GMT 2023,30,86539,,
Sun Oct 22 16:24:50 GMT 2023,30,84786,,
Sun Oct 22 16:24:51 GMT 2023,30,87348,,
Sun Oct 22 16:24:52 GMT 2023,30,87019,,
Sun Oct 22 16:24:53 GMT 2023,30,86603,,
Sun Oct 22 16:24:53 GMT 2023,30,86524,,
Sun Oct 22 16:24:54 GMT 2023,30,86573,,
Sun Oct 22 16:24:55 GMT 2023,30,86598,,
Sun Oct 22 16:24:55 GMT 2023,30,86646,,
Sun Oct 22 16:24:56 GMT 2023,30,86721,,
Sun Oct 22 16:24:57 GMT 2023,30,89797,,
Sun Oct 22 16:24:58 GMT 2023,30,88048,,
Sun Oct 22 16:24:58 GMT 2023,30,87823,,
Sun Oct 22 16:24:59 GMT 2023,30,87918,,
Sun Oct 22 16:25:00 GMT 2023,30,87778,,
Sun Oct 22 16:25:01 GMT 2023,30,87836,,
Sun Oct 22 16:25:01 GMT 2023,30,87508,,
Sun Oct 22 16:25:02 GMT 2023,30,87456,,
Sun Oct 22 16:25:03 GMT 2023,30,91656,,
Sun Oct 22 16:25:03 GMT 2023,30,87743,,
Sun Oct 22 16:25:04 GMT 2023,30,87722,,
Sun Oct 22 16:25:05 GMT 2023,30,87797,,
Sun Oct 22 16:25:06 GMT 2023,30,87853,,
Sun Oct 22 16:25:06 GMT 2023,30,88072,,
Sun Oct 22 16:25:07 GMT 2023,30,88158,,
Sun Oct 22 16:25:08 GMT 2023,30,88205,,
Sun Oct 22 16:25:08 GMT 2023,30,88258,,
Sun Oct 22 16:25:09 GMT 2023,30,91904,,
Sun Oct 22 16:25:10 GMT 2023,30,89510,,
Sun Oct 22 16:25:11 GMT 2023,30,89449,,
Sun Oct 22 16:25:11 GMT 2023,30,89495,,
Sun Oct 22 16:25:12 GMT 2023,30,89537,,
Sun Oct 22 16:25:12 GMT 2023,30,90609,,
Sun Oct 22 16:25:13 GMT 2023,30,90839,,
Sun Oct 22 16:25:14 GMT 2023,30,90759,,
Sun Oct 22 16:25:15 GMT 2023,30,93391,,
Sun Oct 22 16:25:15 GMT 2023,30,93525,,
Sun Oct 22 16:25:16 GMT 2023,30,93121,,
Sun Oct 22 16:25:17 GMT 2023,30,92893,,
Sun Oct 22 16:25:18 GMT 2023,30,92923,,
Sun Oct 22 16:25:18 GMT 2023,30,93120,,
Sun Oct 22 16:25:19 GMT 2023,30,93206,,
Sun Oct 22 16:25:20 GMT 2023,30,93515,,
Sun Oct 22 16:25:21 GMT 2023,30,94582,,
Sun Oct 22 16:25:22 GMT 2023,30,93473,,
Sun Oct 22 16:25:22 GMT 2023,30,93425,,
Sun Oct 22 16:25:23 GMT 2023,30,93524,,
Sun Oct 22 16:25:24 GMT 2023,30,93582,,
Sun Oct 22 16:25:24 GMT 2023,30,93613,,
Sun Oct 22 16:25:25 GMT 2023,30,93659,,
Sun Oct 22 16:25:26 GMT 2023,30,93710,,
Sun Oct 22 16:25:27 GMT 2023,30,97923,,
Sun Oct 22 16:25:28 GMT 2023,30,94012,,
Sun Oct 22 16:25:28 GMT 2023,30,93896,,
Sun Oct 22 16:25:29 GMT 2023,30,93939,,
Sun Oct 22 16:25:30 GMT 2023,30,93994,,
Sun Oct 22 16:25:30 GMT 2023,30,94040,,
Sun Oct 22 16:25:31 GMT 2023,30,94098,,
Sun Oct 22 16:25:32 GMT 2023,30,94144,,
Sun Oct 22 16:25:33 GMT 2023,30,94250,,
Sun Oct 22 16:25:34 GMT 2023,30,94886,,
Sun Oct 22 16:25:34 GMT 2023,30,94340,,
Sun Oct 22 16:25:35 GMT 2023,30,94365,,
Sun Oct 22 16:25:36 GMT 2023,30,94415,,
Sun Oct 22 16:25:37 GMT 2023,30,94476,,
Sun Oct 22 16:25:37 GMT 2023,30,94535,,
Sun Oct 22 16:25:38 GMT 2023,30,94573,,
Sun Oct 22 16:25:39 GMT 2023,30,97243,,
Sun Oct 22 16:25:40 GMT 2023,30,95234,,
Sun Oct 22 16:25:41 GMT 2023,30,94886,,
Sun Oct 22 16:25:42 GMT 2023,30,94934,,
Sun Oct 22 16:25:43 GMT 2023,30,94993,,
Sun Oct 22 16:25:44 GMT 2023,30,95029,,
Sun Oct 22 16:25:44 GMT 2023,30,95047,,
Sun Oct 22 16:25:45 GMT 2023,30,97770,,
Sun Oct 22 16:25:46 GMT 2023,30,95540,,
Sun Oct 22 16:25:47 GMT 2023,30,95222,,
Sun Oct 22 16:25:48 GMT 2023,30,95268,,
Sun Oct 22 16:25:49 GMT 2023,30,95337,,
Sun Oct 22 16:25:50 GMT 2023,30,84761,,
Sun Oct 22 16:25:52 GMT 2023,30,86306,,
Sun Oct 22 16:25:54 GMT 2023,30,73315,,
