datetime,cpu,mem,,
Sun Oct 22 15:56:20 GMT 2023,3.3,167091,,113059.8333
Sun Oct 22 15:56:21 GMT 2023,3.3,185069,,
Sun Oct 22 15:56:22 GMT 2023,3.3,187810,,
Sun Oct 22 15:56:22 GMT 2023,3.3,187866,,
Sun Oct 22 15:56:23 GMT 2023,3.3,188689,,
Sun Oct 22 15:56:24 GMT 2023,3.3,191427,,
Sun Oct 22 15:56:24 GMT 2023,3.3,206696,,
Sun Oct 22 15:56:25 GMT 2023,3.3,205283,,
Sun Oct 22 15:56:26 GMT 2023,3.3,208015,,
Sun Oct 22 15:56:27 GMT 2023,3.3,205169,,
Sun Oct 22 15:56:28 GMT 2023,3.3,207626,,
Sun Oct 22 15:56:29 GMT 2023,3.3,203445,,
Sun Oct 22 15:56:30 GMT 2023,3.3,202815,,
Sun Oct 22 15:56:31 GMT 2023,3.3,208163,,
Sun Oct 22 15:56:32 GMT 2023,3.3,204250,,
Sun Oct 22 15:56:32 GMT 2023,3.3,203532,,
Sun Oct 22 15:56:33 GMT 2023,3.3,199229,,
Sun Oct 22 15:56:34 GMT 2023,3.3,199115,,
Sun Oct 22 15:56:34 GMT 2023,3.3,207026,,
Sun Oct 22 15:56:35 GMT 2023,3.3,198955,,
Sun Oct 22 15:56:36 GMT 2023,3.3,178540,,
Sun Oct 22 15:56:37 GMT 2023,3.3,178158,,
Sun Oct 22 15:56:37 GMT 2023,3.3,178114,,
Sun Oct 22 15:56:38 GMT 2023,3.3,176594,,
Sun Oct 22 15:56:39 GMT 2023,3.3,176238,,
Sun Oct 22 15:56:40 GMT 2023,3.3,176301,,
Sun Oct 22 15:56:41 GMT 2023,3.3,173744,,
Sun Oct 22 15:56:41 GMT 2023,3.3,173597,,
Sun Oct 22 15:56:42 GMT 2023,3.3,173629,,
Sun Oct 22 15:56:43 GMT 2023,3.3,174147,,
Sun Oct 22 15:56:43 GMT 2023,3.3,174340,,
Sun Oct 22 15:56:44 GMT 2023,3.3,177220,,
Sun Oct 22 15:56:45 GMT 2023,3.3,177901,,
Sun Oct 22 15:56:46 GMT 2023,3.3,180848,,
Sun Oct 22 15:56:47 GMT 2023,3.3,178345,,
Sun Oct 22 15:56:48 GMT 2023,3.3,162353,,
Sun Oct 22 15:56:49 GMT 2023,3.3,129381,,
Sun Oct 22 15:56:50 GMT 2023,3.3,103461,,
Sun Oct 22 15:56:51 GMT 2023,68,103677,,
Sun Oct 22 15:56:52 GMT 2023,68,103123,,
Sun Oct 22 15:56:53 GMT 2023,68,101129,,
Sun Oct 22 15:56:54 GMT 2023,68,100630,,
Sun Oct 22 15:56:55 GMT 2023,68,100101,,
Sun Oct 22 15:56:55 GMT 2023,68,90875,,
Sun Oct 22 15:56:56 GMT 2023,68,90778,,
Sun Oct 22 15:56:57 GMT 2023,68,90931,,
Sun Oct 22 15:56:57 GMT 2023,68,90983,,
Sun Oct 22 15:56:58 GMT 2023,68,91090,,
Sun Oct 22 15:56:59 GMT 2023,68,91210,,
Sun Oct 22 15:57:00 GMT 2023,68,91182,,
