datetime,cpu,mem,,
Sun Oct 22 16:17:14 GMT 2023,43,144758,,114510.9297
Sun Oct 22 16:17:15 GMT 2023,43,172193,,
Sun Oct 22 16:17:15 GMT 2023,43,181624,,
Sun Oct 22 16:17:16 GMT 2023,43,184965,,
Sun Oct 22 16:17:17 GMT 2023,43,187473,,
Sun Oct 22 16:17:18 GMT 2023,43,189277,,
Sun Oct 22 16:17:18 GMT 2023,43,188601,,
Sun Oct 22 16:17:19 GMT 2023,43,203656,,
Sun Oct 22 16:17:20 GMT 2023,43,207132,,
Sun Oct 22 16:17:21 GMT 2023,43,203763,,
Sun Oct 22 16:17:21 GMT 2023,43,203400,,
Sun Oct 22 16:17:22 GMT 2023,43,204161,,
Sun Oct 22 16:17:23 GMT 2023,43,196710,,
Sun Oct 22 16:17:24 GMT 2023,43,198825,,
Sun Oct 22 16:17:25 GMT 2023,43,198362,,
Sun Oct 22 16:17:26 GMT 2023,43,198762,,
Sun Oct 22 16:17:26 GMT 2023,43,198915,,
Sun Oct 22 16:17:27 GMT 2023,43,191718,,
Sun Oct 22 16:17:28 GMT 2023,43,190535,,
Sun Oct 22 16:17:28 GMT 2023,43,188735,,
Sun Oct 22 16:17:29 GMT 2023,43,188600,,
Sun Oct 22 16:17:30 GMT 2023,43,189410,,
Sun Oct 22 16:17:30 GMT 2023,43,197147,,
Sun Oct 22 16:17:31 GMT 2023,43,196700,,
Sun Oct 22 16:17:32 GMT 2023,43,187529,,
Sun Oct 22 16:17:33 GMT 2023,43,186944,,
Sun Oct 22 16:17:33 GMT 2023,43,179453,,
Sun Oct 22 16:17:34 GMT 2023,43,178379,,
Sun Oct 22 16:17:35 GMT 2023,43,177970,,
Sun Oct 22 16:17:36 GMT 2023,43,151432,,
Sun Oct 22 16:17:37 GMT 2023,43,141334,,
Sun Oct 22 16:17:38 GMT 2023,43,107484,,
Sun Oct 22 16:17:39 GMT 2023,43,99836,,
Sun Oct 22 16:17:40 GMT 2023,43,96082,,
Sun Oct 22 16:17:41 GMT 2023,43,92616,,
Sun Oct 22 16:17:42 GMT 2023,43,88103,,
Sun Oct 22 16:17:43 GMT 2023,43,86617,,
Sun Oct 22 16:17:44 GMT 2023,43,86715,,
Sun Oct 22 16:17:44 GMT 2023,43,88936,,
Sun Oct 22 16:17:45 GMT 2023,43,88848,,
Sun Oct 22 16:17:46 GMT 2023,43,87187,,
Sun Oct 22 16:17:47 GMT 2023,43,86944,,
Sun Oct 22 16:17:48 GMT 2023,43,86957,,
Sun Oct 22 16:17:48 GMT 2023,43,86976,,
Sun Oct 22 16:17:49 GMT 2023,43,87025,,
Sun Oct 22 16:17:50 GMT 2023,43,87106,,
Sun Oct 22 16:17:50 GMT 2023,43,86875,,
Sun Oct 22 16:17:51 GMT 2023,43,86922,,
Sun Oct 22 16:17:52 GMT 2023,43,86976,,
Sun Oct 22 16:17:53 GMT 2023,43,87004,,
Sun Oct 22 16:17:53 GMT 2023,43,89609,,
Sun Oct 22 16:17:54 GMT 2023,43,88112,,
Sun Oct 22 16:17:55 GMT 2023,43,87842,,
Sun Oct 22 16:17:55 GMT 2023,43,87898,,
Sun Oct 22 16:17:56 GMT 2023,43,87994,,
Sun Oct 22 16:17:57 GMT 2023,43,88032,,
Sun Oct 22 16:17:57 GMT 2023,43,88262,,
Sun Oct 22 16:17:58 GMT 2023,43,89081,,
Sun Oct 22 16:17:59 GMT 2023,43,89996,,
Sun Oct 22 16:18:00 GMT 2023,43,89208,,
Sun Oct 22 16:18:00 GMT 2023,43,89129,,
Sun Oct 22 16:18:01 GMT 2023,43,89163,,
Sun Oct 22 16:18:02 GMT 2023,43,89215,,
Sun Oct 22 16:18:02 GMT 2023,43,89260,,
Sun Oct 22 16:18:03 GMT 2023,43,89430,,
Sun Oct 22 16:18:03 GMT 2023,43,89549,,
Sun Oct 22 16:18:04 GMT 2023,43,89620,,
Sun Oct 22 16:18:05 GMT 2023,43,93227,,
Sun Oct 22 16:18:06 GMT 2023,43,90272,,
Sun Oct 22 16:18:06 GMT 2023,43,89781,,
Sun Oct 22 16:18:07 GMT 2023,43,89838,,
Sun Oct 22 16:18:08 GMT 2023,43,89835,,
Sun Oct 22 16:18:08 GMT 2023,43,89882,,
Sun Oct 22 16:18:09 GMT 2023,43,89979,,
Sun Oct 22 16:18:10 GMT 2023,43,94044,,
Sun Oct 22 16:18:10 GMT 2023,43,90964,,
Sun Oct 22 16:18:11 GMT 2023,43,90744,,
Sun Oct 22 16:18:12 GMT 2023,43,90397,,
Sun Oct 22 16:18:13 GMT 2023,43,90222,,
Sun Oct 22 16:18:13 GMT 2023,43,90330,,
Sun Oct 22 16:18:14 GMT 2023,43,91054,,
Sun Oct 22 16:18:15 GMT 2023,43,91287,,
Sun Oct 22 16:18:16 GMT 2023,43,93298,,
Sun Oct 22 16:18:16 GMT 2023,43,93151,,
Sun Oct 22 16:18:17 GMT 2023,43,92913,,
Sun Oct 22 16:18:18 GMT 2023,43,93083,,
Sun Oct 22 16:18:19 GMT 2023,43,93200,,
Sun Oct 22 16:18:19 GMT 2023,43,93271,,
Sun Oct 22 16:18:20 GMT 2023,43,93304,,
Sun Oct 22 16:18:21 GMT 2023,43,97101,,
Sun Oct 22 16:18:22 GMT 2023,43,94003,,
Sun Oct 22 16:18:23 GMT 2023,43,93485,,
Sun Oct 22 16:18:23 GMT 2023,43,93510,,
Sun Oct 22 16:18:24 GMT 2023,43,93567,,
Sun Oct 22 16:18:25 GMT 2023,43,93628,,
Sun Oct 22 16:18:26 GMT 2023,43,93639,,
Sun Oct 22 16:18:27 GMT 2023,43,95084,,
Sun Oct 22 16:18:28 GMT 2023,43,92951,,
Sun Oct 22 16:18:29 GMT 2023,43,92807,,
Sun Oct 22 16:18:30 GMT 2023,43,92864,,
Sun Oct 22 16:18:31 GMT 2023,43,93050,,
Sun Oct 22 16:18:31 GMT 2023,43,93116,,
Sun Oct 22 16:18:32 GMT 2023,43,93157,,
Sun Oct 22 16:18:33 GMT 2023,43,95865,,
Sun Oct 22 16:18:34 GMT 2023,43,93722,,
Sun Oct 22 16:18:35 GMT 2023,43,93401,,
Sun Oct 22 16:18:36 GMT 2023,43,93445,,
Sun Oct 22 16:18:36 GMT 2023,43,93474,,
Sun Oct 22 16:18:37 GMT 2023,43,93503,,
Sun Oct 22 16:18:38 GMT 2023,43,93589,,
Sun Oct 22 16:18:39 GMT 2023,43,93874,,
Sun Oct 22 16:18:40 GMT 2023,43,94474,,
Sun Oct 22 16:18:40 GMT 2023,43,93794,,
Sun Oct 22 16:18:41 GMT 2023,43,93828,,
Sun Oct 22 16:18:42 GMT 2023,43,93880,,
Sun Oct 22 16:18:43 GMT 2023,43,93947,,
Sun Oct 22 16:18:44 GMT 2023,43,94209,,
Sun Oct 22 16:18:45 GMT 2023,43,96273,,
Sun Oct 22 16:18:46 GMT 2023,43,94539,,
Sun Oct 22 16:18:47 GMT 2023,43,94352,,
Sun Oct 22 16:18:48 GMT 2023,43,94412,,
Sun Oct 22 16:18:49 GMT 2023,43,94442,,
Sun Oct 22 16:18:49 GMT 2023,43,94506,,
Sun Oct 22 16:18:50 GMT 2023,43,94570,,
Sun Oct 22 16:18:51 GMT 2023,43,94072,,
Sun Oct 22 16:18:52 GMT 2023,43,90419,,
Sun Oct 22 16:18:53 GMT 2023,43,78478,,
Sun Oct 22 16:18:54 GMT 2023,43,65221,,
