datetime,cpu,mem,,
Sun Oct 22 16:10:16 GMT 2023,44,134446,,108288.8425
Sun Oct 22 16:10:17 GMT 2023,44,155593,,
Sun Oct 22 16:10:17 GMT 2023,44,157546,,
Sun Oct 22 16:10:18 GMT 2023,44,176664,,
Sun Oct 22 16:10:19 GMT 2023,44,183085,,
Sun Oct 22 16:10:20 GMT 2023,44,184904,,
Sun Oct 22 16:10:20 GMT 2023,44,187651,,
Sun Oct 22 16:10:21 GMT 2023,44,187303,,
Sun Oct 22 16:10:22 GMT 2023,44,197149,,
Sun Oct 22 16:10:22 GMT 2023,44,195858,,
Sun Oct 22 16:10:23 GMT 2023,44,197174,,
Sun Oct 22 16:10:24 GMT 2023,44,197081,,
Sun Oct 22 16:10:25 GMT 2023,44,197338,,
Sun Oct 22 16:10:26 GMT 2023,44,194964,,
Sun Oct 22 16:10:27 GMT 2023,44,180280,,
Sun Oct 22 16:10:28 GMT 2023,44,186765,,
Sun Oct 22 16:10:29 GMT 2023,44,193642,,
Sun Oct 22 16:10:30 GMT 2023,44,185701,,
Sun Oct 22 16:10:31 GMT 2023,44,184939,,
Sun Oct 22 16:10:31 GMT 2023,44,187226,,
Sun Oct 22 16:10:32 GMT 2023,44,183024,,
Sun Oct 22 16:10:33 GMT 2023,44,176793,,
Sun Oct 22 16:10:33 GMT 2023,44,185777,,
Sun Oct 22 16:10:34 GMT 2023,44,186108,,
Sun Oct 22 16:10:35 GMT 2023,44,172369,,
Sun Oct 22 16:10:35 GMT 2023,44,168980,,
Sun Oct 22 16:10:36 GMT 2023,44,161850,,
Sun Oct 22 16:10:37 GMT 2023,44,150325,,
Sun Oct 22 16:10:38 GMT 2023,44,111602,,
Sun Oct 22 16:10:39 GMT 2023,44,112551,,
Sun Oct 22 16:10:40 GMT 2023,44,93078,,
Sun Oct 22 16:10:41 GMT 2023,44,93121,,
Sun Oct 22 16:10:41 GMT 2023,44,92820,,
Sun Oct 22 16:10:42 GMT 2023,44,91293,,
Sun Oct 22 16:10:43 GMT 2023,44,92906,,
Sun Oct 22 16:10:44 GMT 2023,44,93362,,
Sun Oct 22 16:10:45 GMT 2023,44,92114,,
Sun Oct 22 16:10:46 GMT 2023,44,92475,,
Sun Oct 22 16:10:46 GMT 2023,44,92197,,
Sun Oct 22 16:10:47 GMT 2023,44,90406,,
Sun Oct 22 16:10:48 GMT 2023,44,90455,,
Sun Oct 22 16:10:49 GMT 2023,44,90765,,
Sun Oct 22 16:10:49 GMT 2023,44,85365,,
Sun Oct 22 16:10:50 GMT 2023,44,85081,,
Sun Oct 22 16:10:51 GMT 2023,44,85939,,
Sun Oct 22 16:10:52 GMT 2023,44,85290,,
Sun Oct 22 16:10:52 GMT 2023,44,85478,,
