frame_start,frame_end,frame_time,is_delayed
507662233800140,507662271237044,37436904,True
507667872662639,507667885568194,12905555,False
507664052331727,507664063214005,10882278,False
507666554852662,507666567138618,12285956,False
507663067994767,507663074034890,6040123,False
507666020988299,507666035851965,14863666,False
507674645983455,507674693647035,47663580,True
507662951207399,507663062163813,110956414,True
507666304603279,507666326500772,21897493,True
507662934523235,507663024115813,89592578,True
507663435037974,507663446410851,11372877,False
507666004304304,507666018809734,14505430,False
507662033596258,507662223268929,189672671,True
507662584160241,507662620239775,36079534,True
507663968913156,507663984221581,15308425,False
507662550791978,507662583355736,32563758,True
507666538169444,507666549088695,10919251,False
507667956074759,507667971129694,15054935,False
507662617528160,507662632691967,15163807,False
507663468405431,507663481528813,13123382,False
507663985597099,507663995968889,10371790,False
507662917839448,507662958322890,40483442,True
507662300533391,507662533940390,233406999,True
507663501770981,507663511377505,9606524,False
507662517424149,507662539012429,21588280,True
507667855980105,507667872502656,16522551,True
507666087721738,507666098913618,11191880,False
507663451721872,507663465606043,13884171,False
507663384986480,507663397925390,12938910,False
507667989439768,507668005041771,15602003,False
507662634212651,507662643635852,9423201,False
