frame_start,frame_end,frame_time,is_delayed
507043921183635,507043958815679,37632044,True
507043771034358,507043818244333,47209975,True
507040234120549,507040253430412,19309863,True
507038866058944,507038893663952,27605008,True
507044054650998,507044073886986,19235988,True
507042102678862,507042118241911,15563049,False
507042269517580,507042278868795,9351215,False
507039766981872,507039791188797,24206925,True
507048792444061,507048845824714,53380653,True
507048775762436,507048831317214,55554778,True
507038682535961,507038854411836,171875875,True
507042119363108,507042135023488,15660380,False
507038849375515,507038865603182,16227667,True
507039216422152,507039228182336,11760184,False
507039199738287,507039221320298,21582011,True
507043937866465,507043969325025,31458560,True
507040267488210,507040276767028,9278818,False
507038916111177,507038925342105,9230928,False
507043754350841,507043803946487,49595646,True
507039233106558,507039242493836,9387278,False
507042503085727,507042517130603,14044876,False
507043904500445,507043942790833,38290388,True
507038632483998,507038668366144,35882146,True
507043787717738,507043830705679,42987941,True
507039783665519,507039802353643,18688124,True
507039800349678,507039818510874,18161196,True
507038448959091,507038628085760,179126669,True
507040250804096,507040263303912,12499816,False
507038899427100,507038914165529,14738429,False
507042519768738,507042532414180,12645442,False
507039833716379,507039844348989,10632610,False
