frame_start,frame_end,frame_time,is_delayed
507876210649683,507876231229084,20579401,True
507874342167124,507874401148469,58981345,True
507872123274229,507872142546817,19272588,True
507870938790470,507870964417087,25626617,True
507870738594005,507870923290280,184696275,True
507876143920278,507876156735507,12815229,False
507872073225324,507872096405086,23179762,True
507871556057902,507871570874702,14816800,False
507871606106851,507871614090279,7983428,False
507874458945817,507874468261046,9315229,False
507879263646213,507879276539581,12893368,False
507874308718931,507874323952316,15233385,False
507872607077341,507872622861663,15784322,False
507872106591428,507872135774702,29183274,True
507872089908062,507872104252086,14344024,False
507879246962960,507879263609812,16646852,True
507871189031075,507871200520472,11489397,False
507871155664789,507871189402164,33737375,True
507875710164826,507875723419276,13254450,False
507872190005922,507872202862933,12857011,False
507871539374736,507871554843202,15468466,False
507874709190339,507874719594123,10403784,False
507876160603004,507876185049891,24446887,True
507875693482139,507875710046545,16564406,True
507870972156099,507871139922972,167766873,True
507871122298548,507871143736049,21437501,True
507871239079523,507871265027087,25947564,True
507872139957548,507872158943279,18985731,True
507871205713956,507871227366856,21652900,True
507874692508731,507874703850392,11341661,False
507874675808938,507874692568277,16759339,True
507874325401408,507874394217200,68815792,True
507872623760511,507872633417663,9657152,False
