frame_start,frame_end,frame_time,is_delayed
508080089537434,508080117117592,27580158,True
508078838044934,508078860381592,22336658,True
508080122910965,508080143241861,20330896,True
508080106224461,508080130470015,24245554,True
508080172970818,508080185809592,12838774,False
508084226616675,508084256866550,30249875,True
508080623506182,508080632078745,8572563,False
508078871418090,508079079707438,208289348,True
508080590134724,508080603295476,13160752,False
508082458212656,508082469182474,10969818,False
508083976374956,508083998477435,22102479,True
508083993059117,508084006964589,13905472,False
508082858625491,508082874148667,15523176,False
508082591675242,508082605480974,13805732,False
508082875310560,508082888074820,12764260,False
508079455450725,508079482915169,27464444,True
508082608358732,508082619445897,11087165,False
508080072851099,508080097096245,24245146,True
508082808571896,508082828507590,19935694,True
508084360086709,508084379459896,19373187,True
508079071657449,508079102472400,30814951,True
508079121717770,508079132631054,10913284,False
508080606819751,508080621144130,14324379,False
508082424846656,508082437778436,12931780,False
508091767302910,508091791779699,24476789,True
508080139597530,508080150700784,11103254,False
508091750621549,508091784499583,33878034,True
508078671176449,508078821368862,150192413,True
508084209932333,508084226117589,16185256,True
508082441529821,508082453229744,11699923,False
508079105031039,508079117015169,11984130,False
