frame_start,frame_end,frame_time,is_delayed
507453862434538,507453909490155,47055617,True
507457682790530,507457698870152,16079622,True
507455514040683,507455527189654,13148971,False
507455046926030,507455059283462,12357432,False
507457332455005,507457342690806,10235801,False
507454129369327,507454144549501,15180174,False
507459217589666,507459235811574,18221908,True
507458950670115,507458967017267,16347152,True
507455013560461,507455038883539,25323078,True
507455447309295,507455460323884,13014589,False
507453678917070,507453858759270,179842200,True
507454463027766,507454483258077,20230311,True
507454146052305,507454153888462,7836157,False
507454446344573,507454470230885,23886312,True
507455080291176,507455094596269,14305093,False
507454996877988,507455014521423,17643435,True
507459134175686,507459159011074,24835388,True
507453945857521,507454095525232,149667711,True
507466074438864,507466248708684,174269820,True
507457315771976,507457330514883,14742907,False
507459150858576,507459187152036,36293460,True
507457465916425,507457476590768,10674343,False
507454079319975,507454115201232,35881257,True
507458967352711,507458977000959,9648248,False
507457716156014,507457725970498,9814484,False
507455030243523,507455054228462,23984939,True
507457699473246,507457712608806,13135560,False
