frame_start,frame_end,frame_time,is_delayed
507254694712130,507254711936528,17224398,True
507250023856817,507250036774570,12917753,False
507247504474765,507247515975995,11501230,False
507246536758161,507246547646842,10888681,False
507249907067488,507249918521801,11454313,False
507246470018828,507246497256457,27237629,True
507249890382293,507249897983762,7601469,False
507247888222947,507247901862456,13639509,False
507247921592104,507247933747071,12154967,False
507247437736561,507247454038687,16302126,True
507246436649034,507246461632111,24983077,True
507246236431864,507246283221303,46789439,True
507249723535307,507249741101455,17566148,True
507249740220074,507249753529570,13309496,False
507247938276770,507247947577456,9300686,False
507246069582385,507246233155496,163573111,True
507251474886747,507251536939223,62052476,True
507251424837463,507251519615184,94777721,True
507250207385005,507250219312877,11927872,False
507251574984443,507251599353300,24368857,True
507250190700545,507250204329454,13628909,False
507247871538073,507247895175802,23637729,True
507246820402857,507246842177072,21774215,True
507247454420777,507247479195610,24774833,True
507251274692587,507251294363531,19670944,True
507246853772667,507246869922264,16149597,True
507246503388417,507246517873457,14485040,False
507246837088152,507246850087226,12999074,False
507247904907862,507247916974533,12066671,False
507246520073378,507246531071149,10997771,False
507247421051809,507247436435687,15383878,False
507246303170432,507246457408649,154238217,True
507251408154173,507251486313146,78158973,True
