Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_AVERAGE,BATTERY_PROPERTY_CHARGE_COUNTER,BATTERY_PROPERTY_CAPACITY
1697483496152,212,4313,206,0,100
1697483496260,212,4313,206,0,100
1697483496373,212,4313,206,0,100
1697483496481,212,4313,206,0,100
1697483496589,212,4313,206,0,100
1697483496699,212,4313,206,0,100
1697483496808,212,4313,206,0,100
1697483496917,212,4313,206,0,100
1697483497025,212,4313,206,0,100
1697483497133,212,4313,206,0,100
1697483497241,212,4313,206,0,100
1697483497348,212,4313,206,0,100
1697483497457,212,4313,206,0,100
1697483497567,212,4313,206,0,100
1697483497684,212,4313,206,0,100
1697483497793,212,4313,206,0,100
1697483497914,212,4313,206,0,100
1697483498033,212,4313,206,0,100
1697483498142,212,4313,206,0,100
1697483498258,212,4313,206,0,100
1697483498370,212,4313,206,0,100
1697483498487,212,4313,206,0,100
1697483498600,212,4313,206,0,100
1697483498717,212,4313,206,0,100
1697483498837,212,4313,206,0,100
1697483498954,212,4313,206,0,100
1697483499069,212,4313,206,0,100
1697483499181,212,4313,206,0,100
1697483499292,212,4313,206,0,100
1697483499405,212,4313,206,0,100
1697483499512,212,4313,206,0,100
1697483499620,212,4313,206,0,100
1697483499728,212,4313,206,0,100
1697483499837,212,4313,206,0,100
1697483499944,212,4313,206,0,100
1697483500059,212,4313,206,0,100
1697483500169,212,4313,206,0,100
1697483500283,212,4313,206,0,100
1697483500393,212,4313,206,0,100
1697483500507,212,4313,206,0,100
1697483500615,212,4313,206,0,100
1697483500725,212,4313,206,0,100
1697483500834,212,4313,206,0,100
1697483500947,212,4313,206,0,100
1697483501056,212,4313,206,0,100
1697483501164,212,4313,206,0,100
1697483501272,212,4313,206,0,100
1697483501380,212,4313,206,0,100
1697483501490,212,4313,206,0,100
1697483501598,212,4313,206,0,100
1697483501713,212,4313,206,0,100
1697483501823,212,4313,206,0,100
1697483501933,212,4313,206,0,100
1697483502045,212,4313,206,0,100
1697483502154,212,4313,206,0,100
1697483502264,212,4313,206,0,100
1697483502374,212,4313,206,0,100
1697483502485,212,4313,206,0,100
1697483502595,212,4313,206,0,100
1697483502705,212,4313,206,0,100
1697483502816,212,4313,206,0,100
1697483502925,212,4313,206,0,100
1697483503033,212,4313,206,0,100
1697483503142,212,4313,206,0,100
1697483503249,212,4313,206,0,100
1697483503360,212,4313,206,0,100
1697483503469,212,4313,206,0,100
1697483503578,212,4313,206,0,100
1697483503686,212,4313,206,0,100
1697483503797,212,4313,206,0,100
1697483503907,212,4313,206,0,100
1697483504017,212,4313,206,0,100
1697483504139,212,4313,206,0,100
1697483504253,212,4313,206,0,100
1697483504364,212,4313,206,0,100
1697483504497,212,4313,206,0,100
1697483504606,212,4313,206,0,100
1697483504714,212,4313,206,0,100
1697483504831,212,4313,206,0,100
1697483504941,212,4313,206,0,100
1697483505049,212,4313,206,0,100
1697483505156,212,4313,206,0,100
1697483505265,212,4313,206,0,100
1697483505375,212,4313,206,0,100
1697483505486,212,4313,206,0,100
1697483505598,212,4313,206,0,100
1697483505709,20,4313,-34,0,100
1697483505818,20,4313,-34,0,100
1697483505927,20,4313,-34,0,100
1697483506035,20,4313,-34,0,100
1697483506143,20,4313,-34,0,100
1697483506251,20,4313,-34,0,100
1697483506361,20,4313,-34,0,100
1697483506469,20,4313,-34,0,100
1697483506576,20,4313,-34,0,100
1697483506684,20,4313,-34,0,100
1697483506792,20,4313,-34,0,100
1697483506901,20,4313,-34,0,100
1697483507011,20,4313,-34,0,100
1697483507125,20,4313,-34,0,100
1697483507234,20,4313,-34,0,100
1697483507341,20,4313,-34,0,100
1697483507453,20,4313,-34,0,100
1697483507562,20,4313,-34,0,100
1697483507671,20,4313,-34,0,100
1697483507779,20,4313,-34,0,100
1697483507887,20,4313,-34,0,100
1697483507997,20,4313,-34,0,100
1697483508104,20,4313,-34,0,100
1697483508211,20,4313,-34,0,100
1697483508321,20,4313,-34,0,100
1697483508433,20,4313,-34,0,100
1697483508540,20,4313,-34,0,100
1697483508648,20,4313,-34,0,100
1697483508756,20,4313,-34,0,100
1697483508865,20,4313,-34,0,100
1697483508972,20,4313,-34,0,100
1697483509081,20,4313,-34,0,100
1697483509188,20,4313,-34,0,100
1697483509298,20,4313,-34,0,100
1697483509405,20,4313,-34,0,100
1697483509512,20,4313,-34,0,100
1697483509621,20,4313,-34,0,100
1697483509730,20,4313,-34,0,100
1697483509838,20,4313,-34,0,100
1697483509946,20,4313,-34,0,100
1697483510053,20,4313,-34,0,100
1697483510160,20,4313,-34,0,100
1697483510269,20,4313,-34,0,100
1697483510378,20,4313,-34,0,100
1697483510489,20,4313,-34,0,100
1697483510596,20,4313,-34,0,100
1697483510704,20,4313,-34,0,100
1697483510811,20,4313,-34,0,100
1697483510920,20,4313,-34,0,100
1697483511028,20,4313,-34,0,100
1697483511134,20,4313,-34,0,100
1697483511240,20,4313,-34,0,100
1697483511349,20,4313,-34,0,100
1697483511458,20,4313,-34,0,100
1697483511567,20,4313,-34,0,100
1697483511674,20,4313,-34,0,100
1697483511785,20,4313,-34,0,100
1697483511893,20,4313,-34,0,100
1697483512002,20,4313,-34,0,100
1697483512112,20,4313,-34,0,100
1697483512221,20,4313,-34,0,100
1697483512327,20,4313,-34,0,100
1697483512435,20,4313,-34,0,100
1697483512541,20,4313,-34,0,100
1697483512650,20,4313,-34,0,100
1697483512757,20,4313,-34,0,100
1697483512866,20,4313,-34,0,100
1697483512972,20,4313,-34,0,100
1697483513080,20,4313,-34,0,100
1697483513187,20,4313,-34,0,100
1697483513295,20,4313,-34,0,100
1697483513402,20,4313,-34,0,100
1697483513508,20,4313,-34,0,100
1697483513616,20,4313,-34,0,100
1697483513724,20,4313,-34,0,100
1697483513832,20,4313,-34,0,100
1697483513941,20,4313,-34,0,100
1697483514051,20,4313,-34,0,100
1697483514158,20,4313,-34,0,100
1697483514267,20,4313,-34,0,100
1697483514373,20,4313,-34,0,100
1697483514482,20,4313,-34,0,100
1697483514590,20,4313,-34,0,100
1697483514698,20,4313,-34,0,100
1697483514806,20,4313,-34,0,100
1697483514916,20,4313,-34,0,100
1697483515024,20,4313,-34,0,100
1697483515130,20,4313,-34,0,100
1697483515239,20,4313,-34,0,100
1697483515346,20,4313,-34,0,100
1697483515452,20,4313,-34,0,100
1697483515559,20,4313,-34,0,100
1697483515665,20,4313,-34,0,100
1697483515775,20,4313,-34,0,100
1697483515883,20,4313,-34,0,100
1697483515991,20,4313,-34,0,100
1697483516099,20,4313,-34,0,100
1697483516207,-177,4313,-115,0,100
1697483516314,-177,4313,-115,0,100
1697483516422,-177,4313,-115,0,100
1697483516528,-177,4313,-115,0,100
1697483516638,-177,4313,-115,0,100
1697483516746,-177,4313,-115,0,100
1697483516855,-177,4313,-115,0,100
1697483516965,-177,4313,-115,0,100
1697483517073,-177,4313,-115,0,100
1697483517179,-177,4313,-115,0,100
1697483517289,-177,4313,-115,0,100
1697483517397,-177,4313,-115,0,100
1697483517504,-177,4313,-115,0,100
1697483517613,-177,4313,-115,0,100
1697483517730,-177,4313,-115,0,100
1697483517840,-177,4313,-115,0,100
1697483517946,-177,4313,-115,0,100
1697483518054,-177,4313,-115,0,100
1697483518162,-177,4313,-115,0,100
1697483518269,-177,4313,-115,0,100
1697483518376,-177,4313,-115,0,100
1697483518485,-177,4313,-115,0,100
1697483518596,-177,4313,-115,0,100
1697483518706,-177,4313,-115,0,100
1697483518813,-177,4313,-115,0,100
1697483518922,-177,4313,-115,0,100
1697483519029,-177,4313,-115,0,100
1697483519134,-177,4313,-115,0,100
1697483519241,-177,4313,-115,0,100
1697483519347,-177,4313,-115,0,100
1697483519454,-177,4313,-115,0,100
1697483519560,-177,4313,-115,0,100
1697483519667,-177,4313,-115,0,100
1697483519773,-177,4313,-115,0,100
1697483519880,-177,4313,-115,0,100
1697483519987,-177,4313,-115,0,100
1697483520098,-177,4313,-115,0,100
1697483520206,-177,4313,-115,0,100
1697483520312,-177,4313,-115,0,100
1697483520419,-177,4313,-115,0,100
1697483520527,-177,4313,-115,0,100
1697483520633,-177,4313,-115,0,100
1697483520739,-177,4313,-115,0,100
