Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_AVERAGE,BATTERY_PROPERTY_CHARGE_COUNTER,BATTERY_PROPERTY_CAPACITY
1697483914427,-215,4313,122,0,100
1697483914535,-215,4313,122,0,100
1697483914644,-215,4313,122,0,100
1697483914755,-215,4313,122,0,100
1697483914876,-215,4313,122,0,100
1697483914984,-215,4313,122,0,100
1697483915094,-215,4313,122,0,100
1697483915203,-215,4313,122,0,100
1697483915315,-215,4313,122,0,100
1697483915425,-215,4313,122,0,100
1697483915533,-215,4313,122,0,100
1697483915641,-215,4313,122,0,100
1697483915750,-215,4313,122,0,100
1697483915863,-215,4313,122,0,100
1697483915984,-215,4313,122,0,100
1697483916100,-215,4313,122,0,100
1697483916222,-215,4313,122,0,100
1697483916343,-215,4313,122,0,100
1697483916459,-215,4313,122,0,100
1697483916568,-215,4313,122,0,100
1697483916684,-215,4313,122,0,100
1697483916796,-215,4313,122,0,100
1697483916904,-215,4313,122,0,100
1697483917014,-215,4313,122,0,100
1697483917124,-215,4313,122,0,100
1697483917241,-215,4313,122,0,100
1697483917352,-215,4313,122,0,100
1697483917469,-215,4313,122,0,100
1697483917579,-215,4313,122,0,100
1697483917689,-215,4313,122,0,100
1697483917797,-215,4313,122,0,100
1697483917906,-215,4313,122,0,100
1697483918016,-215,4313,122,0,100
1697483918124,-215,4313,122,0,100
1697483918232,-215,4313,122,0,100
1697483918340,-215,4313,122,0,100
1697483918455,-215,4313,122,0,100
1697483918567,-215,4313,122,0,100
1697483918685,-215,4313,122,0,100
1697483918793,-215,4313,122,0,100
1697483918906,-215,4313,122,0,100
1697483919018,-215,4313,122,0,100
1697483919127,-215,4313,122,0,100
1697483919236,-215,4313,122,0,100
1697483919344,-215,4313,122,0,100
1697483919452,-215,4313,122,0,100
1697483919559,-215,4313,122,0,100
1697483919668,-215,4313,122,0,100
1697483919776,-215,4313,122,0,100
1697483919886,-215,4313,122,0,100
1697483919999,-215,4313,122,0,100
1697483920108,-215,4313,122,0,100
1697483920222,-215,4313,122,0,100
1697483920330,-215,4313,122,0,100
1697483920438,-215,4313,122,0,100
1697483920545,-215,4313,122,0,100
1697483920653,-215,4313,122,0,100
1697483920767,-215,4313,122,0,100
1697483920877,-215,4313,122,0,100
1697483920989,-215,4313,122,0,100
1697483921099,-215,4313,122,0,100
1697483921208,-215,4313,122,0,100
1697483921317,-215,4313,122,0,100
1697483921426,-215,4313,122,0,100
1697483921542,-215,4313,122,0,100
1697483921652,-215,4313,122,0,100
1697483921760,-215,4313,122,0,100
1697483921868,-215,4313,122,0,100
1697483921976,-215,4313,122,0,100
1697483922086,-215,4313,122,0,100
1697483922198,-215,4313,122,0,100
1697483922310,-215,4313,122,0,100
1697483922418,-215,4313,122,0,100
1697483922528,-215,4313,122,0,100
1697483922637,-215,4313,122,0,100
1697483922744,-215,4313,122,0,100
1697483922862,-215,4313,122,0,100
1697483922972,-215,4313,122,0,100
1697483923080,-215,4313,122,0,100
1697483923193,-215,4313,122,0,100
1697483923313,-215,4313,122,0,100
1697483923421,-215,4313,122,0,100
1697483923536,-215,4313,122,0,100
1697483923644,-215,4313,122,0,100
1697483923754,-215,4313,122,0,100
1697483923864,-215,4313,122,0,100
1697483923976,-215,4313,122,0,100
1697483924086,-215,4313,122,0,100
1697483924198,-215,4313,122,0,100
1697483924308,-215,4313,122,0,100
1697483924416,-215,4313,122,0,100
1697483924524,-215,4313,122,0,100
1697483924635,-215,4313,122,0,100
1697483924744,-215,4313,122,0,100
1697483924859,-163,4313,-75,0,100
1697483924966,-163,4313,-75,0,100
1697483925076,-163,4313,-75,0,100
1697483925187,-163,4313,-75,0,100
1697483925296,-163,4313,-75,0,100
1697483925404,-163,4313,-75,0,100
1697483925512,-163,4313,-75,0,100
1697483925628,-163,4313,-75,0,100
1697483925736,-163,4313,-75,0,100
1697483925848,-163,4313,-75,0,100
1697483925958,-163,4313,-75,0,100
1697483926066,-163,4313,-75,0,100
1697483926175,-163,4313,-75,0,100
1697483926283,-163,4313,-75,0,100
1697483926394,-163,4313,-75,0,100
1697483926503,-163,4313,-75,0,100
1697483926614,-163,4313,-75,0,100
1697483926723,-163,4313,-75,0,100
1697483926834,-163,4313,-75,0,100
1697483926943,-163,4313,-75,0,100
1697483927052,-163,4313,-75,0,100
1697483927161,-163,4313,-75,0,100
1697483927268,-163,4313,-75,0,100
1697483927382,-163,4313,-75,0,100
1697483927492,-163,4313,-75,0,100
1697483927601,-163,4313,-75,0,100
1697483927712,-163,4313,-75,0,100
1697483927820,-163,4313,-75,0,100
1697483927931,-163,4313,-75,0,100
1697483928042,-163,4313,-75,0,100
1697483928151,-163,4313,-75,0,100
1697483928259,-163,4313,-75,0,100
1697483928366,-163,4313,-75,0,100
1697483928474,-163,4313,-75,0,100
1697483928581,-163,4313,-75,0,100
1697483928691,-163,4313,-75,0,100
1697483928798,-163,4313,-75,0,100
1697483928904,-163,4313,-75,0,100
1697483929012,-163,4313,-75,0,100
1697483929120,-163,4313,-75,0,100
1697483929230,-163,4313,-75,0,100
1697483929340,-163,4313,-75,0,100
1697483929447,-163,4313,-75,0,100
1697483929557,-163,4313,-75,0,100
1697483929665,-163,4313,-75,0,100
1697483929773,-163,4313,-75,0,100
1697483929881,-163,4313,-75,0,100
1697483929989,-163,4313,-75,0,100
1697483930098,-163,4313,-75,0,100
1697483930207,-163,4313,-75,0,100
1697483930318,-163,4313,-75,0,100
1697483930426,-163,4313,-75,0,100
1697483930533,-163,4313,-75,0,100
1697483930643,-163,4313,-75,0,100
1697483930751,-163,4313,-75,0,100
1697483930863,-163,4313,-75,0,100
1697483930973,-163,4313,-75,0,100
1697483931086,-163,4313,-75,0,100
1697483931197,-163,4313,-75,0,100
1697483931304,-163,4313,-75,0,100
1697483931413,-163,4313,-75,0,100
1697483931521,-163,4313,-75,0,100
1697483931629,-163,4313,-75,0,100
1697483931740,-163,4313,-75,0,100
1697483931852,-163,4313,-75,0,100
1697483931960,-163,4313,-75,0,100
1697483932067,-163,4313,-75,0,100
1697483932173,-163,4313,-75,0,100
1697483932282,-163,4313,-75,0,100
1697483932398,-163,4313,-75,0,100
1697483932508,-163,4313,-75,0,100
