datetime,cpu,mem,,
Sun Oct 22 15:33:34 GMT 2023,64,183759,,186370.2069
Sun Oct 22 15:33:35 GMT 2023,64,184327,,
Sun Oct 22 15:33:36 GMT 2023,64,183892,,
Sun Oct 22 15:33:36 GMT 2023,64,184944,,
Sun Oct 22 15:33:37 GMT 2023,64,186490,,
Sun Oct 22 15:33:38 GMT 2023,64,198568,,
Sun Oct 22 15:33:38 GMT 2023,64,203430,,
Sun Oct 22 15:33:39 GMT 2023,64,209766,,
Sun Oct 22 15:33:40 GMT 2023,64,208721,,
Sun Oct 22 15:33:40 GMT 2023,64,220270,,
Sun Oct 22 15:33:41 GMT 2023,64,221430,,
Sun Oct 22 15:33:42 GMT 2023,64,215445,,
Sun Oct 22 15:33:43 GMT 2023,64,215387,,
Sun Oct 22 15:33:43 GMT 2023,64,215371,,
Sun Oct 22 15:33:44 GMT 2023,64,221152,,
Sun Oct 22 15:33:45 GMT 2023,64,220111,,
Sun Oct 22 15:33:46 GMT 2023,64,217810,,
Sun Oct 22 15:33:47 GMT 2023,64,216961,,
Sun Oct 22 15:33:48 GMT 2023,64,212765,,
Sun Oct 22 15:33:49 GMT 2023,64,210846,,
Sun Oct 22 15:33:50 GMT 2023,64,206480,,
Sun Oct 22 15:33:51 GMT 2023,64,197738,,
Sun Oct 22 15:33:51 GMT 2023,64,197879,,
Sun Oct 22 15:33:52 GMT 2023,64,197256,,
Sun Oct 22 15:33:53 GMT 2023,64,191598,,
Sun Oct 22 15:33:53 GMT 2023,64,184938,,
Sun Oct 22 15:33:54 GMT 2023,64,184997,,
Sun Oct 22 15:33:55 GMT 2023,64,182929,,
Sun Oct 22 15:33:55 GMT 2023,64,180991,,
Sun Oct 22 15:33:56 GMT 2023,64,181043,,
Sun Oct 22 15:33:57 GMT 2023,64,181718,,
Sun Oct 22 15:33:58 GMT 2023,64,179357,,
Sun Oct 22 15:33:58 GMT 2023,64,179044,,
Sun Oct 22 15:33:59 GMT 2023,64,179075,,
Sun Oct 22 15:34:00 GMT 2023,64,179113,,
Sun Oct 22 15:34:00 GMT 2023,64,179217,,
Sun Oct 22 15:34:01 GMT 2023,64,179269,,
Sun Oct 22 15:34:02 GMT 2023,64,179294,,
Sun Oct 22 15:34:02 GMT 2023,64,182167,,
Sun Oct 22 15:34:03 GMT 2023,64,179841,,
Sun Oct 22 15:34:04 GMT 2023,64,179567,,
Sun Oct 22 15:34:04 GMT 2023,64,179928,,
Sun Oct 22 15:34:05 GMT 2023,64,179750,,
Sun Oct 22 15:34:06 GMT 2023,64,179795,,
Sun Oct 22 15:34:06 GMT 2023,64,179828,,
Sun Oct 22 15:34:07 GMT 2023,64,179866,,
Sun Oct 22 15:34:08 GMT 2023,64,179919,,
Sun Oct 22 15:34:08 GMT 2023,64,181392,,
Sun Oct 22 15:34:09 GMT 2023,64,180438,,
Sun Oct 22 15:34:10 GMT 2023,64,180358,,
Sun Oct 22 15:34:10 GMT 2023,64,180400,,
Sun Oct 22 15:34:11 GMT 2023,64,180391,,
Sun Oct 22 15:34:12 GMT 2023,64,180421,,
Sun Oct 22 15:34:12 GMT 2023,64,180478,,
Sun Oct 22 15:34:13 GMT 2023,64,182969,,
Sun Oct 22 15:34:14 GMT 2023,64,180994,,
Sun Oct 22 15:34:14 GMT 2023,64,180620,,
Sun Oct 22 15:34:15 GMT 2023,64,180673,,
Sun Oct 22 15:34:16 GMT 2023,64,180724,,
Sun Oct 22 15:34:16 GMT 2023,64,180765,,
Sun Oct 22 15:34:17 GMT 2023,64,180815,,
Sun Oct 22 15:34:18 GMT 2023,64,180863,,
Sun Oct 22 15:34:19 GMT 2023,64,180914,,
Sun Oct 22 15:34:19 GMT 2023,64,180953,,
Sun Oct 22 15:34:20 GMT 2023,64,181196,,
Sun Oct 22 15:34:21 GMT 2023,64,184128,,
Sun Oct 22 15:34:21 GMT 2023,64,181666,,
Sun Oct 22 15:34:22 GMT 2023,64,181308,,
Sun Oct 22 15:34:22 GMT 2023,64,181367,,
Sun Oct 22 15:34:23 GMT 2023,64,181414,,
Sun Oct 22 15:34:24 GMT 2023,64,181555,,
Sun Oct 22 15:34:24 GMT 2023,64,181605,,
Sun Oct 22 15:34:25 GMT 2023,64,181654,,
Sun Oct 22 15:34:26 GMT 2023,64,181707,,
Sun Oct 22 15:34:26 GMT 2023,64,183142,,
Sun Oct 22 15:34:27 GMT 2023,64,182225,,
Sun Oct 22 15:34:28 GMT 2023,64,181862,,
Sun Oct 22 15:34:28 GMT 2023,64,181901,,
Sun Oct 22 15:34:29 GMT 2023,64,181945,,
Sun Oct 22 15:34:30 GMT 2023,64,181999,,
Sun Oct 22 15:34:30 GMT 2023,64,182028,,
