datetime,cpu,mem,,
Sun Oct 22 15:19:42 GMT 2023,20,175398,,181086.2533
Sun Oct 22 15:19:42 GMT 2023,20,185524,,
Sun Oct 22 15:19:43 GMT 2023,20,184474,,
Sun Oct 22 15:19:44 GMT 2023,20,188783,,
Sun Oct 22 15:19:44 GMT 2023,20,188852,,
Sun Oct 22 15:19:45 GMT 2023,20,189209,,
Sun Oct 22 15:19:45 GMT 2023,20,190352,,
Sun Oct 22 15:19:46 GMT 2023,20,197291,,
Sun Oct 22 15:19:47 GMT 2023,20,202474,,
Sun Oct 22 15:19:48 GMT 2023,20,209174,,
Sun Oct 22 15:19:48 GMT 2023,20,207419,,
Sun Oct 22 15:19:49 GMT 2023,20,209425,,
Sun Oct 22 15:19:50 GMT 2023,20,207965,,
Sun Oct 22 15:19:50 GMT 2023,20,201668,,
Sun Oct 22 15:19:51 GMT 2023,20,201235,,
Sun Oct 22 15:19:52 GMT 2023,20,206062,,
Sun Oct 22 15:19:53 GMT 2023,20,209409,,
Sun Oct 22 15:19:54 GMT 2023,20,209550,,
Sun Oct 22 15:19:55 GMT 2023,20,199858,,
Sun Oct 22 15:19:56 GMT 2023,20,194874,,
Sun Oct 22 15:19:57 GMT 2023,20,192903,,
Sun Oct 22 15:19:58 GMT 2023,20,191760,,
Sun Oct 22 15:19:58 GMT 2023,20,188820,,
Sun Oct 22 15:19:59 GMT 2023,20,180816,,
Sun Oct 22 15:20:00 GMT 2023,20,179325,,
Sun Oct 22 15:20:00 GMT 2023,20,178978,,
Sun Oct 22 15:20:01 GMT 2023,20,178684,,
Sun Oct 22 15:20:02 GMT 2023,20,174122,,
Sun Oct 22 15:20:02 GMT 2023,20,174207,,
Sun Oct 22 15:20:03 GMT 2023,20,176643,,
Sun Oct 22 15:20:04 GMT 2023,20,174957,,
Sun Oct 22 15:20:05 GMT 2023,20,174689,,
Sun Oct 22 15:20:05 GMT 2023,20,174810,,
Sun Oct 22 15:20:06 GMT 2023,20,174850,,
Sun Oct 22 15:20:07 GMT 2023,20,174876,,
Sun Oct 22 15:20:07 GMT 2023,20,174939,,
Sun Oct 22 15:20:08 GMT 2023,20,174984,,
Sun Oct 22 15:20:09 GMT 2023,20,175032,,
Sun Oct 22 15:20:09 GMT 2023,20,177890,,
Sun Oct 22 15:20:10 GMT 2023,20,175539,,
Sun Oct 22 15:20:11 GMT 2023,20,175174,,
Sun Oct 22 15:20:11 GMT 2023,20,175463,,
Sun Oct 22 15:20:12 GMT 2023,20,175382,,
Sun Oct 22 15:20:12 GMT 2023,20,175422,,
Sun Oct 22 15:20:13 GMT 2023,20,175740,,
Sun Oct 22 15:20:14 GMT 2023,20,175760,,
Sun Oct 22 15:20:14 GMT 2023,20,175809,,
Sun Oct 22 15:20:15 GMT 2023,20,178625,,
Sun Oct 22 15:20:16 GMT 2023,20,176320,,
Sun Oct 22 15:20:16 GMT 2023,20,175938,,
Sun Oct 22 15:20:17 GMT 2023,20,175926,,
Sun Oct 22 15:20:18 GMT 2023,20,175990,,
Sun Oct 22 15:20:18 GMT 2023,20,175982,,
Sun Oct 22 15:20:19 GMT 2023,20,176020,,
Sun Oct 22 15:20:20 GMT 2023,20,176055,,
Sun Oct 22 15:20:20 GMT 2023,20,176096,,
Sun Oct 22 15:20:21 GMT 2023,20,176107,,
Sun Oct 22 15:20:22 GMT 2023,20,178071,,
Sun Oct 22 15:20:22 GMT 2023,20,176531,,
Sun Oct 22 15:20:23 GMT 2023,20,176302,,
Sun Oct 22 15:20:24 GMT 2023,20,176335,,
Sun Oct 22 15:20:24 GMT 2023,20,176390,,
Sun Oct 22 15:20:25 GMT 2023,20,176500,,
Sun Oct 22 15:20:26 GMT 2023,20,176560,,
Sun Oct 22 15:20:26 GMT 2023,20,177336,,
Sun Oct 22 15:20:27 GMT 2023,20,176964,,
Sun Oct 22 15:20:28 GMT 2023,20,176714,,
Sun Oct 22 15:20:28 GMT 2023,20,176863,,
Sun Oct 22 15:20:29 GMT 2023,20,176898,,
Sun Oct 22 15:20:30 GMT 2023,20,176936,,
Sun Oct 22 15:20:30 GMT 2023,20,176986,,
Sun Oct 22 15:20:31 GMT 2023,20,176989,,
Sun Oct 22 15:20:31 GMT 2023,20,179326,,
Sun Oct 22 15:20:32 GMT 2023,20,177556,,
Sun Oct 22 15:20:33 GMT 2023,20,177184,,
Sun Oct 22 15:20:33 GMT 2023,20,177227,,
Sun Oct 22 15:20:34 GMT 2023,20,177274,,
Sun Oct 22 15:20:35 GMT 2023,20,177286,,
Sun Oct 22 15:20:35 GMT 2023,20,177311,,
Sun Oct 22 15:20:36 GMT 2023,20,177354,,
Sun Oct 22 15:20:37 GMT 2023,20,179299,,
Sun Oct 22 15:20:37 GMT 2023,20,177707,,
Sun Oct 22 15:20:38 GMT 2023,20,177975,,
Sun Oct 22 15:20:39 GMT 2023,20,178010,,
Sun Oct 22 15:20:39 GMT 2023,20,178061,,
Sun Oct 22 15:20:40 GMT 2023,20,178104,,
Sun Oct 22 15:20:40 GMT 2023,20,178156,,
Sun Oct 22 15:20:41 GMT 2023,20,178750,,
Sun Oct 22 15:20:42 GMT 2023,20,181728,,
Sun Oct 22 15:20:42 GMT 2023,20,179243,,
Sun Oct 22 15:20:43 GMT 2023,20,178896,,
Sun Oct 22 15:20:44 GMT 2023,20,178924,,
Sun Oct 22 15:20:44 GMT 2023,20,178954,,
Sun Oct 22 15:20:45 GMT 2023,20,178991,,
Sun Oct 22 15:20:45 GMT 2023,20,179056,,
Sun Oct 22 15:20:46 GMT 2023,20,179113,,
Sun Oct 22 15:20:47 GMT 2023,20,179316,,
Sun Oct 22 15:20:47 GMT 2023,20,179502,,
Sun Oct 22 15:20:48 GMT 2023,20,179218,,
Sun Oct 22 15:20:48 GMT 2023,20,179256,,
Sun Oct 22 15:20:49 GMT 2023,20,179291,,
Sun Oct 22 15:20:50 GMT 2023,20,179336,,
Sun Oct 22 15:20:50 GMT 2023,20,179379,,
Sun Oct 22 15:20:51 GMT 2023,20,179407,,
Sun Oct 22 15:20:52 GMT 2023,20,179464,,
Sun Oct 22 15:20:52 GMT 2023,20,182296,,
Sun Oct 22 15:20:53 GMT 2023,20,179980,,
Sun Oct 22 15:20:54 GMT 2023,20,179606,,
Sun Oct 22 15:20:54 GMT 2023,20,179634,,
Sun Oct 22 15:20:55 GMT 2023,20,178528,,
Sun Oct 22 15:20:55 GMT 2023,20,178551,,
Sun Oct 22 15:20:56 GMT 2023,20,178670,,
Sun Oct 22 15:20:57 GMT 2023,20,178714,,
Sun Oct 22 15:20:57 GMT 2023,20,179505,,
Sun Oct 22 15:20:58 GMT 2023,20,179010,,
Sun Oct 22 15:20:59 GMT 2023,20,178967,,
Sun Oct 22 15:20:59 GMT 2023,20,179020,,
Sun Oct 22 15:21:00 GMT 2023,20,179057,,
Sun Oct 22 15:21:01 GMT 2023,20,179109,,
