datetime,cpu,mem,,
Sun Oct 22 15:43:58 GMT 2023,4.8,166087,,194443.9172
Sun Oct 22 15:43:59 GMT 2023,4.8,182377,,
Sun Oct 22 15:43:59 GMT 2023,4.8,187071,,
Sun Oct 22 15:44:00 GMT 2023,4.8,191704,,
Sun Oct 22 15:44:01 GMT 2023,4.8,191338,,
Sun Oct 22 15:44:01 GMT 2023,4.8,191971,,
Sun Oct 22 15:44:02 GMT 2023,49,204866,,
Sun Oct 22 15:44:03 GMT 2023,49,212887,,
Sun Oct 22 15:44:04 GMT 2023,49,217768,,
Sun Oct 22 15:44:05 GMT 2023,49,217320,,
Sun Oct 22 15:44:05 GMT 2023,49,214551,,
Sun Oct 22 15:44:06 GMT 2023,49,216223,,
Sun Oct 22 15:44:07 GMT 2023,49,223210,,
Sun Oct 22 15:44:08 GMT 2023,76,222637,,
Sun Oct 22 15:44:09 GMT 2023,76,218262,,
Sun Oct 22 15:44:10 GMT 2023,76,214525,,
Sun Oct 22 15:44:10 GMT 2023,76,210729,,
Sun Oct 22 15:44:11 GMT 2023,76,209945,,
Sun Oct 22 15:44:12 GMT 2023,76,208211,,
Sun Oct 22 15:44:13 GMT 2023,76,200871,,
Sun Oct 22 15:44:14 GMT 2023,76,200841,,
Sun Oct 22 15:44:14 GMT 2023,72,200852,,
Sun Oct 22 15:44:15 GMT 2023,72,201817,,
Sun Oct 22 15:44:16 GMT 2023,72,200836,,
Sun Oct 22 15:44:17 GMT 2023,72,200719,,
Sun Oct 22 15:44:17 GMT 2023,72,200763,,
Sun Oct 22 15:44:18 GMT 2023,72,200814,,
Sun Oct 22 15:44:19 GMT 2023,72,191282,,
Sun Oct 22 15:44:19 GMT 2023,72,191347,,
Sun Oct 22 15:44:20 GMT 2023,59,191323,,
Sun Oct 22 15:44:21 GMT 2023,59,191367,,
Sun Oct 22 15:44:21 GMT 2023,59,194198,,
Sun Oct 22 15:44:22 GMT 2023,59,192076,,
Sun Oct 22 15:44:23 GMT 2023,59,189725,,
Sun Oct 22 15:44:23 GMT 2023,59,189903,,
Sun Oct 22 15:44:24 GMT 2023,59,189940,,
Sun Oct 22 15:44:25 GMT 2023,59,189959,,
Sun Oct 22 15:44:25 GMT 2023,59,189996,,
Sun Oct 22 15:44:26 GMT 2023,56,190097,,
Sun Oct 22 15:44:27 GMT 2023,56,190334,,
Sun Oct 22 15:44:27 GMT 2023,56,193113,,
Sun Oct 22 15:44:28 GMT 2023,56,191060,,
Sun Oct 22 15:44:29 GMT 2023,56,190474,,
Sun Oct 22 15:44:29 GMT 2023,56,190488,,
Sun Oct 22 15:44:30 GMT 2023,56,190599,,
Sun Oct 22 15:44:31 GMT 2023,56,190646,,
Sun Oct 22 15:44:31 GMT 2023,56,190701,,
Sun Oct 22 15:44:32 GMT 2023,52,190739,,
Sun Oct 22 15:44:33 GMT 2023,52,190733,,
Sun Oct 22 15:44:33 GMT 2023,52,193474,,
Sun Oct 22 15:44:34 GMT 2023,52,191209,,
Sun Oct 22 15:44:35 GMT 2023,52,190866,,
Sun Oct 22 15:44:36 GMT 2023,52,190907,,
Sun Oct 22 15:44:36 GMT 2023,52,190937,,
Sun Oct 22 15:44:37 GMT 2023,52,190969,,
Sun Oct 22 15:44:37 GMT 2023,48,191000,,
Sun Oct 22 15:44:38 GMT 2023,48,191023,,
Sun Oct 22 15:44:39 GMT 2023,48,193190,,
Sun Oct 22 15:44:40 GMT 2023,48,191430,,
Sun Oct 22 15:44:40 GMT 2023,48,191143,,
Sun Oct 22 15:44:41 GMT 2023,48,191206,,
Sun Oct 22 15:44:42 GMT 2023,48,191236,,
Sun Oct 22 15:44:42 GMT 2023,48,191252,,
Sun Oct 22 15:44:43 GMT 2023,48,191300,,
Sun Oct 22 15:44:44 GMT 2023,48,191340,,
Sun Oct 22 15:44:44 GMT 2023,48,191392,,
Sun Oct 22 15:44:45 GMT 2023,48,191440,,
Sun Oct 22 15:44:46 GMT 2023,48,193964,,
Sun Oct 22 15:44:46 GMT 2023,48,192005,,
Sun Oct 22 15:44:47 GMT 2023,48,190443,,
Sun Oct 22 15:44:47 GMT 2023,48,190555,,
Sun Oct 22 15:44:48 GMT 2023,48,190607,,
Sun Oct 22 15:44:49 GMT 2023,48,190651,,
Sun Oct 22 15:44:49 GMT 2023,48,190692,,
Sun Oct 22 15:44:50 GMT 2023,48,190785,,
Sun Oct 22 15:44:51 GMT 2023,39,190831,,
Sun Oct 22 15:44:51 GMT 2023,39,190875,,
Sun Oct 22 15:44:52 GMT 2023,39,193894,,
Sun Oct 22 15:44:53 GMT 2023,39,191499,,
Sun Oct 22 15:44:53 GMT 2023,39,191126,,
Sun Oct 22 15:44:54 GMT 2023,39,191173,,
Sun Oct 22 15:44:55 GMT 2023,39,191216,,
Sun Oct 22 15:44:55 GMT 2023,39,191689,,
Sun Oct 22 15:44:56 GMT 2023,39,191735,,
Sun Oct 22 15:44:56 GMT 2023,39,191773,,
Sun Oct 22 15:44:57 GMT 2023,39,191818,,
Sun Oct 22 15:44:58 GMT 2023,39,192576,,
Sun Oct 22 15:44:58 GMT 2023,39,192671,,
Sun Oct 22 15:44:59 GMT 2023,39,191776,,
Sun Oct 22 15:45:00 GMT 2023,39,192073,,
Sun Oct 22 15:45:00 GMT 2023,39,192046,,
Sun Oct 22 15:45:01 GMT 2023,39,192099,,
Sun Oct 22 15:45:02 GMT 2023,39,192137,,
Sun Oct 22 15:45:03 GMT 2023,42,192178,,
Sun Oct 22 15:45:03 GMT 2023,42,192215,,
Sun Oct 22 15:45:04 GMT 2023,42,193214,,
Sun Oct 22 15:45:05 GMT 2023,42,192647,,
Sun Oct 22 15:45:05 GMT 2023,42,192362,,
Sun Oct 22 15:45:06 GMT 2023,42,192392,,
Sun Oct 22 15:45:07 GMT 2023,42,192446,,
Sun Oct 22 15:45:07 GMT 2023,42,192485,,
Sun Oct 22 15:45:08 GMT 2023,42,192548,,
Sun Oct 22 15:45:09 GMT 2023,41,192582,,
Sun Oct 22 15:45:09 GMT 2023,41,192629,,
Sun Oct 22 15:45:10 GMT 2023,41,193419,,
Sun Oct 22 15:45:11 GMT 2023,41,193082,,
Sun Oct 22 15:45:12 GMT 2023,41,192811,,
Sun Oct 22 15:45:12 GMT 2023,41,192993,,
Sun Oct 22 15:45:13 GMT 2023,41,193056,,
Sun Oct 22 15:45:14 GMT 2023,41,193107,,
Sun Oct 22 15:45:14 GMT 2023,41,193143,,
Sun Oct 22 15:45:15 GMT 2023,41,193209,,
Sun Oct 22 15:45:16 GMT 2023,41,193252,,
Sun Oct 22 15:45:16 GMT 2023,41,195626,,
Sun Oct 22 15:45:17 GMT 2023,41,193684,,
Sun Oct 22 15:45:18 GMT 2023,41,193416,,
Sun Oct 22 15:45:19 GMT 2023,41,193470,,
Sun Oct 22 15:45:19 GMT 2023,41,193519,,
Sun Oct 22 15:45:20 GMT 2023,41,193573,,
Sun Oct 22 15:45:21 GMT 2023,43,193631,,
Sun Oct 22 15:45:21 GMT 2023,43,193692,,
Sun Oct 22 15:45:22 GMT 2023,43,193745,,
Sun Oct 22 15:45:23 GMT 2023,43,194577,,
Sun Oct 22 15:45:24 GMT 2023,43,193163,,
Sun Oct 22 15:45:24 GMT 2023,43,192953,,
Sun Oct 22 15:45:25 GMT 2023,43,193013,,
Sun Oct 22 15:45:26 GMT 2023,43,193068,,
Sun Oct 22 15:45:27 GMT 2023,43,193124,,
Sun Oct 22 15:45:27 GMT 2023,43,193178,,
Sun Oct 22 15:45:28 GMT 2023,43,193510,,
Sun Oct 22 15:45:29 GMT 2023,43,195276,,
Sun Oct 22 15:45:30 GMT 2023,43,193713,,
Sun Oct 22 15:45:30 GMT 2023,43,193494,,
Sun Oct 22 15:45:31 GMT 2023,43,193534,,
Sun Oct 22 15:45:32 GMT 2023,43,193605,,
Sun Oct 22 15:45:32 GMT 2023,41,193663,,
Sun Oct 22 15:45:33 GMT 2023,41,193717,,
Sun Oct 22 15:45:34 GMT 2023,41,193763,,
Sun Oct 22 15:45:35 GMT 2023,41,195247,,
Sun Oct 22 15:45:36 GMT 2023,41,194146,,
