datetime,cpu,mem,,
Sun Oct 22 15:16:14 GMT 2023,20,187017,,159138.5168
Sun Oct 22 15:16:14 GMT 2023,20,186803,,
Sun Oct 22 15:16:15 GMT 2023,20,186503,,
Sun Oct 22 15:16:16 GMT 2023,20,186505,,
Sun Oct 22 15:16:16 GMT 2023,20,186547,,
Sun Oct 22 15:16:17 GMT 2023,20,186996,,
Sun Oct 22 15:16:18 GMT 2023,20,185515,,
Sun Oct 22 15:16:18 GMT 2023,20,185536,,
Sun Oct 22 15:16:19 GMT 2023,20,178188,,
Sun Oct 22 15:16:20 GMT 2023,20,177504,,
Sun Oct 22 15:16:20 GMT 2023,20,177465,,
Sun Oct 22 15:16:21 GMT 2023,20,177507,,
Sun Oct 22 15:16:22 GMT 2023,20,177544,,
Sun Oct 22 15:16:22 GMT 2023,20,177565,,
Sun Oct 22 15:16:23 GMT 2023,20,177618,,
Sun Oct 22 15:16:24 GMT 2023,20,177651,,
Sun Oct 22 15:16:24 GMT 2023,20,180550,,
Sun Oct 22 15:16:25 GMT 2023,20,178155,,
Sun Oct 22 15:16:26 GMT 2023,20,177799,,
Sun Oct 22 15:16:26 GMT 2023,20,177848,,
Sun Oct 22 15:16:27 GMT 2023,20,177894,,
Sun Oct 22 15:16:28 GMT 2023,20,177926,,
Sun Oct 22 15:16:28 GMT 2023,20,177982,,
Sun Oct 22 15:16:29 GMT 2023,20,178016,,
Sun Oct 22 15:16:30 GMT 2023,20,178085,,
Sun Oct 22 15:16:30 GMT 2023,20,177199,,
Sun Oct 22 15:16:31 GMT 2023,20,163388,,
Sun Oct 22 15:16:32 GMT 2023,20,154184,,
Sun Oct 22 15:16:33 GMT 2023,20,153838,,
Sun Oct 22 15:16:33 GMT 2023,20,153854,,
Sun Oct 22 15:16:34 GMT 2023,20,153896,,
Sun Oct 22 15:16:35 GMT 2023,20,153937,,
Sun Oct 22 15:16:35 GMT 2023,20,153999,,
Sun Oct 22 15:16:36 GMT 2023,20,154035,,
Sun Oct 22 15:16:37 GMT 2023,20,154080,,
Sun Oct 22 15:16:37 GMT 2023,20,156824,,
Sun Oct 22 15:16:38 GMT 2023,20,154551,,
Sun Oct 22 15:16:39 GMT 2023,20,154223,,
Sun Oct 22 15:16:39 GMT 2023,20,154262,,
Sun Oct 22 15:16:40 GMT 2023,20,151403,,
Sun Oct 22 15:16:41 GMT 2023,20,151461,,
Sun Oct 22 15:16:41 GMT 2023,20,151503,,
Sun Oct 22 15:16:42 GMT 2023,20,151541,,
Sun Oct 22 15:16:42 GMT 2023,20,151932,,
Sun Oct 22 15:16:43 GMT 2023,20,151794,,
Sun Oct 22 15:16:44 GMT 2023,20,152664,,
Sun Oct 22 15:16:44 GMT 2023,20,152057,,
Sun Oct 22 15:16:45 GMT 2023,20,152057,,
Sun Oct 22 15:16:46 GMT 2023,20,152110,,
Sun Oct 22 15:16:46 GMT 2023,20,152163,,
Sun Oct 22 15:16:47 GMT 2023,20,152199,,
Sun Oct 22 15:16:48 GMT 2023,20,151930,,
Sun Oct 22 15:16:48 GMT 2023,20,151969,,
Sun Oct 22 15:16:49 GMT 2023,20,152019,,
Sun Oct 22 15:16:50 GMT 2023,20,155015,,
Sun Oct 22 15:16:50 GMT 2023,20,152755,,
Sun Oct 22 15:16:51 GMT 2023,20,152399,,
Sun Oct 22 15:16:52 GMT 2023,20,152416,,
Sun Oct 22 15:16:52 GMT 2023,20,152943,,
Sun Oct 22 15:16:53 GMT 2023,20,152966,,
Sun Oct 22 15:16:53 GMT 2023,20,153013,,
Sun Oct 22 15:16:54 GMT 2023,20,153060,,
Sun Oct 22 15:16:55 GMT 2023,20,153100,,
Sun Oct 22 15:16:55 GMT 2023,20,153152,,
Sun Oct 22 15:16:56 GMT 2023,20,155984,,
Sun Oct 22 15:16:57 GMT 2023,20,153668,,
Sun Oct 22 15:16:57 GMT 2023,20,153314,,
Sun Oct 22 15:16:58 GMT 2023,20,153351,,
Sun Oct 22 15:16:59 GMT 2023,20,153379,,
Sun Oct 22 15:16:59 GMT 2023,20,153415,,
Sun Oct 22 15:17:00 GMT 2023,20,153466,,
Sun Oct 22 15:17:00 GMT 2023,20,153497,,
Sun Oct 22 15:17:01 GMT 2023,20,153547,,
Sun Oct 22 15:17:02 GMT 2023,20,156384,,
Sun Oct 22 15:17:02 GMT 2023,20,154081,,
Sun Oct 22 15:17:03 GMT 2023,20,153724,,
Sun Oct 22 15:17:04 GMT 2023,20,153755,,
Sun Oct 22 15:17:04 GMT 2023,20,153813,,
Sun Oct 22 15:17:05 GMT 2023,20,153831,,
Sun Oct 22 15:17:06 GMT 2023,20,153861,,
Sun Oct 22 15:17:06 GMT 2023,20,153918,,
Sun Oct 22 15:17:07 GMT 2023,20,153965,,
Sun Oct 22 15:17:08 GMT 2023,20,154018,,
Sun Oct 22 15:17:08 GMT 2023,20,155903,,
Sun Oct 22 15:17:09 GMT 2023,20,154355,,
Sun Oct 22 15:17:10 GMT 2023,20,154143,,
Sun Oct 22 15:17:10 GMT 2023,20,154295,,
Sun Oct 22 15:17:11 GMT 2023,20,154348,,
Sun Oct 22 15:17:12 GMT 2023,20,154384,,
Sun Oct 22 15:17:12 GMT 2023,20,154427,,
Sun Oct 22 15:17:13 GMT 2023,20,154396,,
Sun Oct 22 15:17:14 GMT 2023,20,154438,,
Sun Oct 22 15:17:14 GMT 2023,20,157264,,
Sun Oct 22 15:17:15 GMT 2023,20,154824,,
Sun Oct 22 15:17:16 GMT 2023,20,154454,,
Sun Oct 22 15:17:16 GMT 2023,20,154499,,
Sun Oct 22 15:17:17 GMT 2023,20,154573,,
Sun Oct 22 15:17:18 GMT 2023,20,154610,,
Sun Oct 22 15:17:18 GMT 2023,20,154660,,
Sun Oct 22 15:17:19 GMT 2023,20,154717,,
Sun Oct 22 15:17:20 GMT 2023,20,154759,,
Sun Oct 22 15:17:20 GMT 2023,20,157101,,
Sun Oct 22 15:17:21 GMT 2023,20,155193,,
Sun Oct 22 15:17:22 GMT 2023,20,154891,,
Sun Oct 22 15:17:23 GMT 2023,20,154955,,
