frame_start,frame_end,frame_time,is_delayed
586462616171973,586462623776873,7604900,False
586462149006415,586462157352950,8346535,False
586461131243364,586461227056028,95812664,True
586462582803370,586462590526027,7722657,False
586462599487768,586462610512989,11025221,False
586461248037865,586461263415490,15377625,False
586460914346228,586461141255490,226909262,True
586461865368813,586461871178489,5809676,False
586462299166929,586462308403296,9236367,False
586461231353109,586461246179874,14826765,False
586460597368491,586460837040067,239671576,True
586460847608070,586460897747605,50139535,True
586461264722464,586461272402759,7680295,False
586462165690744,586462178527450,12836706,False
586462949677229,586462961973796,12296567,False
586462282482635,586462291756027,9273392,False
586461765260308,586461785207912,19947604,True
586461781944968,586461791479951,9534983,False
