frame_start,frame_end,frame_time,is_delayed
585834899409657,585834904464784,5055127,False
585835533369561,585835542613745,9244184,False
585833848355075,585834047138400,198783325,True
585834115289008,585834294648553,179359545,True
585835816986637,585835846730937,29744300,True
585835833669228,585835859267129,25597901,True
585835433272586,585835443552937,10280351,False
585834332176412,585834346112515,13936103,False
585834348859788,585834359722323,10862535,False
585834365541555,585834374653784,9112229,False
585835550052074,585835563163129,13111055,False
585836217380264,585836230734052,13353788,False
585834282125175,585834318851861,36726686,True
585834065239666,585834094881823,29642157,True
585835416589063,585835427445437,10856374,False
585835850352868,585835869718206,19365338,True
585834866043192,585834888210399,22167207,True
585835449955858,585835459705706,9749848,False
