frame_time
293489901
18412348
7607423
13664567
35763825
8703957
29829364
8740718
7922647
13592412
10180522
12739980
236623303
44873530
15529653
15623229
16501642
16657885
9807443
21917758
7604900
8346535
95812664
7722657
11025221
15377625
226909262
5809676
9236367
14826765
239671576
50139535
7680295
12836706
12296567
9273392
19947604
9534983
41292392
12669319
11536910
26071477
7047544
11205297
202991861
8900665
18686289
14278089
18307107
10610792
16124010
9345508
7623003
12783597
40590391
9690552
29153964
274178208
8701431
31477293
48461898
23421748
27925697
276367744
4952785
13010428
10953472
15478088
34852537
14513621
20206852
222525987
8030152
9451477
38497566
13615016
10812385
16487840
5055127
9244184
198783325
179359545
29744300
25597901
10280351
13936103
10862535
9112229
13111055
13353788
36726686
29642157
10856374
19365338
22167207
9749848
98440870
10111769
9102944
26632837
215573582
6177534
11444292
44116936
106539336
10593117
28848340
11776198
204204818
10115617
40866904
10316816
4942500
31055505
83962062
9316802
10697360
8609197
13175862
17851472
15541225
13220955
55783956
15459926
20472606
30955653
221212936
9647653
20393670
6961416
211305522
97189119
23905962
125713814
5835224
5885295
12763186
14641542
9881220
21637915
5266774
14881125
194270927
8172594
8848103
12780327
15950399
28754068
9605875
127508224
33122884
12854322
9877758
24572576
18578593
7419078
36045949
12058355
86715415
42002115
12574525
10493741
15832905
9767587
24606018
17625538
21301258
17047010
226978415
256285451
18127722
6096007
9285630
33728585
37856198
12628006
30445413
10367933
11403873
13141892
14168584
11588537
8978268
9226107
40528573
15944742
10597755
43356978
12736304
10564121
13375929
8575247
12947315
12997133
217777888
14150226
7981676
26869909
8877784
20535827
10174375
8290647
10314350
29034336
208427074
