frame_start,frame_end,frame_time,is_delayed
586671137481868,586671147249455,9767587,False
586670837187322,586670861793340,24606018,True
586669702734649,586669720360187,17625538,True
586670520210928,586670541512186,21301258,True
586670853870291,586670870917301,17047010,True
586668851883964,586669078862379,226978415,True
586668534898852,586668791184303,256285451,True
586670386746272,586670404873994,18127722,True
586669769468141,586669775564148,6096007,False
586670470162325,586670479447955,9285630,False
586669102133756,586669135862341,33728585,True
586669135501220,586669173357418,37856198,True
586670353379988,586670366007994,12628006,False
586669052083159,586669082528572,30445413,True
586670453479022,586670463846955,10367933,False
586669719418314,586669730822187,11403873,False
586669202236564,586669215378456,13141892,False
586670887236371,586670901404955,14168584,False
586669252287996,586669263876533,11588537,False
586671154165341,586671163143609,8978268,False
586670370063348,586670379289455,9226107,False
586668801834653,586668842363226,40528573,True
