frame_start,frame_end,frame_time,is_delayed
587298170099604,587298193521352,23421748,True
587297169112348,587297197038045,27925697,True
587296835445340,587297111813084,276367744,True
587297786391299,587297791344084,4952785,False
587297753024117,587297766034545,13010428,False
587298587178649,587298598132121,10953472,False
587298270200072,587298285678160,15478088,False
587296785396124,587296820248661,34852537,True
587299104347269,587299118860890,14513621,False
587297202479155,587297222686007,20206852,True
587296551830059,587296774356046,222525987,True
587297219161009,587297227191161,8030152,False
587298603861798,587298613313275,9451477,False
587297119061672,587297157559238,38497566,True
587297102378376,587297115993392,13615016,False
587298286883083,587298297695468,10812385,False
587298136733359,587298153221199,16487840,True
