frame_start,frame_end,frame_time,is_delayed
508902964193967,508902983443195,19249228,True
508898443114368,508898453504506,10390138,False
508899360712730,508899371976929,11264199,False
508886281165360,508886292723592,11558232,False
508882660917863,508882693917479,32999616,True
508901662870963,508901682919235,20048272,True
508902980877266,508902995197695,14320429,False
508887782713574,508887799106668,16393094,True
508898092755883,508898102741391,9985508,False
508902129962047,508902142578273,12616226,False
508883661946455,508883673136517,11190062,False
508883027963999,508883042608210,14644211,False
508886014219787,508886024355784,10135997,False
508885847501954,508885861543092,14041138,False
508903030925029,508903040878157,9953128,False
508882227064503,508882418145748,191081245,True
508901679553146,508901688460773,8907627,False
508883061331962,508883070551556,9219594,False
508884045671386,508884061500132,15828746,False
508887816081574,508887838617206,22535632,True
508882627549837,508882650307902,22758065,True
508899243927077,508899255913429,11986352,False
508902997560191,508903006587234,9027043,False
508899227243976,508899241118544,13874568,False
508884062355471,508884073391247,11035776,False
508885880868065,508885892714015,11845950,False
508899344029278,508899355977275,11947997,False
508896124044614,508896170942546,46897932,True
508898292961142,508898311102968,18141826,True
508899260610193,508899272330236,11720043,False
508899327345062,508899343706506,16361444,True
508892003424388,508892032911665,29487277,True
508903214435001,508903227074041,12639040,False
508900595184984,508900607440505,12255521,False
508898242909753,508898274748237,31838484,True
508885830818659,508885851697554,20878895,True
508883595212664,508883619650594,24437930,True
508887615873147,508887679804552,63931405,True
508882710969187,508882720969402,10000215,False
508901629506981,508901641263927,11756946,False
508884079039441,508884087044209,8004768,False
508903197752550,508903212630195,14877645,False
508898359695991,508898448642622,88946631,True
508882694285600,508882713193556,18907956,True
508882727652654,508882742143556,14490902,False
508887599190732,508887661215706,62024974,True
508883628579212,508883661248748,32669536,True
508882477405829,508882643944018,166538189,True
508901646189333,508901668450812,22261479,True
508887632557489,508887693084706,60527217,True
508882427355151,508882456669287,29314136,True
508897208566360,508897220345122,11778762,False
508903798326643,508903871288695,72962052,True
508887766029585,508887779444475,13414890,False
508903014242874,508903022569388,8326514,False
508903181069443,508903195986734,14917291,False
