frame_start,frame_end,frame_time,is_delayed
510134657446025,510134670639584,13193559,False
510146235576962,510146257462652,21885690,True
510147420123935,510147429897959,9774024,False
510134607393777,510134625123776,17729999,True
510143983270905,510143991863000,8592095,False
510147386756105,510147401687574,14931469,False
510134457235818,510134517339276,60103458,True
510138878250684,510138892498581,14247897,False
510134640762109,510134653572545,12810436,False
510138478075931,510138490655812,12579881,False
510146268944798,510146278513075,9568277,False
510136325846117,510136338921505,13075388,False
510146552567645,510146569194767,16627122,True
510142598521948,510142613647462,15125514,False
510143749698367,510143768107423,18409056,True
510147403440126,510147413869613,10429487,False
510134006781768,510134170927545,164145777,True
510136108954422,510136130124852,21170430,True
510141464134232,510141476726771,12592539,False
510134540656389,510134600418122,59761733,True
510140046014483,510140078920349,32905866,True
510136142322543,510136159939390,17616847,True
510140029331734,510140063895310,34563576,True
510136175690470,510136190538659,14848189,False
510136159006118,510136178952313,19946195,True
510136726262236,510136743205236,16943000,True
510138761701388,510138776756927,15055539,False
510138494760088,510138508356850,13596762,False
510136626157689,510136637351236,11193547,False
510143582860997,510143594525808,11664811,False
510135474962733,510135611317198,136354465,True
510140129425538,510140148500618,19075080,True
510143949903799,510143961997769,12093970,False
510147870583567,510147881343036,10759469,False
510138894934646,510138911345042,16410396,True
510143733014566,510143751570039,18555473,True
510134223660289,510134512091776,288431487,True
510135591751778,510135626586929,34835151,True
510143966587681,510143979776308,13188627,False
510144116740892,510144128987731,12246839,False
510138511443874,510138521359965,9916091,False
510140146107542,510140157279426,11171884,False
510143716330817,510143726683192,10352375,False
510147853899901,510147871223997,17324096,True
510146519201322,510146537075114,17873792,True
510144316947272,510144326231461,9284189,False
510134190298966,510134207515084,17216118,True
510146535883658,510146554973229,19089571,True
510136759630840,510136770251621,10620781,False
510140179471627,510140194348118,14876491,False
510143766381629,510143786406923,20025294,True
510146252260510,510146269159037,16898527,True
510146569251572,510146577723421,8471849,False
510134574024941,510134610041930,36016989,True
