frame_start,frame_end,frame_time,is_delayed
510771349506118,510771371589705,22083587,True
510761272933475,510761288909443,15975968,False
510768730243706,510768738279361,8035655,False
510766811729915,510766822601170,10871255,False
510761206203356,510761225160212,18956856,True
510774736138848,510774745867818,9728970,False
510773635069606,510773648422742,13353136,False
510760922593624,510761222113366,299519742,True
510763591843677,510763604894095,13050418,False
510762941211716,510762951578942,10367226,False
510765527055489,510765544611555,17556066,True
510766711626175,510766759352285,47726110,True
510771432918104,510771440698397,7780293,False
510765360227849,510765371470786,11242937,False
510771399554722,510771410294782,10740060,False
510762157123732,510762184304865,27181133,True
510762090395754,510762140719212,50323458,True
510763608527144,510763621014826,12487682,False
510765326862459,510765352513094,25650635,True
510769814666460,510769826709091,12042631,False
510775870567432,510775884970163,14402731,False
510761306299195,510761316405905,10106710,False
510762857797847,510762872917327,15119480,False
510762107076761,510762161088212,54011451,True
510766828412617,510766840169747,11757130,False
510769797985006,510769814392706,16407700,True
510771366189081,510771380341705,14152624,False
510760672354829,510760865664982,193310153,True
510762907845999,510762919979980,12133981,False
510765043254373,510765057456094,14201721,False
510771382871660,510771395889013,13017353,False
510773651752818,510773663365165,11612347,False
510760872546098,510760907640674,35094576,True
510773801898183,510773813129126,11230943,False
510765543736959,510765556618671,12881712,False
510771466283285,510771474933859,8650574,False
510774719456453,510774735093433,15636980,False
510773851945776,510773863621088,11675312,False
510762874481269,510762886706442,12225173,False
510762123759118,510762167755712,43996594,True
510769647841775,510769663623283,15781508,False
510774752821617,510774767343856,14522239,False
510766728317533,510766767431247,39113714,True
510767061966289,510767072224324,10258035,False
510773835263215,510773857212396,21949181,True
510773618386817,510773638657973,20271156,True
510762824433539,510762864121750,39688211,True
510766795048366,510766807264478,12216112,False
510763641892044,510763654237018,12344974,False
510772884336021,510772899035319,14699298,False
510761239569660,510761282153135,42583475,True
510774769504137,510774788129164,18625027,True
510773818580559,510773849903665,31323106,True
