frame_start,frame_end,frame_time,is_delayed
509533967307522,509534001535975,34228453,True
509533850533799,509533860285667,9751868,False
509538405254103,509538413464933,8210830,False
509509609991509,509509622181146,12189637,False
509508475585286,509508527269608,51684322,True
509507891701010,509507928559993,36858983,True
509538305138527,509538331825010,26686483,True
509508542316281,509508566195570,23879289,True
509538371881611,509538382091972,10210361,False
509508609047780,509508621558993,12511213,False
509508425536807,509508465283378,39746571,True
509510093777239,509510110190569,16413330,True
509512179293361,509512199463106,20169745,True
509512779884345,509512797633644,17749299,True
509534167565227,509534184881975,17316748,True
509532098849624,509532169070091,70220467,True
509510043729556,509510057109838,13380282,False
509514081167160,509514094126335,12959175,False
509509576626558,509509588180838,11554280,False
509512796566222,509512816165259,19599037,True
509534217614084,509534233353821,15739737,False
509537203864932,509537217533088,13668156,False
509538355197366,509538371566779,16369413,True
509509660039304,509509670965877,10926573,False
509534234297610,509534244727436,10429826,False
509519669982587,509519749527216,79544629,True
509537354031197,509537379839318,25808121,True
509534968348002,509534985368012,17020010,True
509537187182636,509537205462588,18279952,True
509534000672655,509534048438705,47766050,True
509537220548232,509537232455511,11907279,False
509514348090289,509514372623527,24533238,True
509514398141138,509514414848527,16707389,True
509534200931699,509534219612090,18680391,True
509508992744686,509509001087570,8342884,False
509512195975583,509512208820144,12844561,False
509512696438819,509512705623105,9184286,False
509507941749148,509508410537416,468788268,True
509510143823047,509510161835876,18012829,True
509533983989675,509534011055398,27065723,True
509509543261824,509509574821761,31559937,True
509534367761836,509534384217051,16455215,True
509534050720818,509534062625359,11904541,False
509508358807157,509508414077724,55270567,True
509508959379274,509508989924185,30544911,True
509508492267664,509508537492993,45225329,True
509509593308987,509509602923184,9614197,False
509512462893859,509512476205682,13311823,False
509538772352416,509538784456625,12104209,False
509512446211483,509512461336606,15125123,False
509538338511380,509538349985587,11474207,False
509533183237868,509533197017898,13780030,False
509537337348505,509537353746088,16397583,True
509514364773021,509514379468527,14695506,False
509519653299558,509519721447023,68147465,True
509507457961361,509507880082916,422121555,True
