frame_start,frame_end,frame_time,is_delayed
509105429706923,509105439374512,9667589,False
509101342364837,509101369549092,27184255,True
509100958671460,509100985173938,26502478,True
509104578877331,509104603184282,24306951,True
509098222662131,509098238356017,15693886,False
509092016542242,509092038409483,21867241,True
509105913509452,509105926924666,13415214,False
509102043060285,509102057522784,14462499,False
509092867369944,509092885613636,18243692,True
509093634854810,509093643516328,8661518,False
509098072408770,509098097610710,25201940,True
509094318827012,509094329777635,10950623,False
509102109792790,509102136522014,26729224,True
509091382595727,509091689895983,307300256,True
509104361998273,509104378017090,16018817,True
509104395363671,509104421499667,26135996,True
509094085315171,509094097776097,12460926,False
509098089089613,509098108658479,19568866,True
509098155924042,509098166381286,10457244,False
509101359046749,509101379001323,19954574,True
509099774243073,509099786123208,11880135,False
509105413023907,509105422636935,9613028,False
509093568119748,509093579475828,11356080,False
509093584803399,509093596176136,11372737,False
509093601487244,509093614808520,13321276,False
509092767273056,509092796443521,29170465,True
509102259938856,509102271789284,11850428,False
509092783956441,509092814193521,30237080,True
509096370852624,509096380870942,10018318,False
509098472907169,509098489368402,16461233,True
509105396340520,509105409298589,12958069,False
509104378681572,509104396329590,17648018,True
509098172604820,509098189506248,16901428,True
509092233422508,509092245705175,12282667,False
509096654472247,509096694551864,40079617,True
509096120607450,509096130447788,9840338,False
509091816351172,509092035033675,218682503,True
509101409104599,509101420347015,11242416,False
509104345315233,509104367306590,21991357,True
509092133324043,509092173481022,40156979,True
509096103923573,509096120172480,16248907,True
509104612243830,509104622787436,10543606,False
509102159842178,509102169588245,9746067,False
509102143158868,509102156945514,13786646,False
509104595560852,509104609432551,13871699,False
509092166690378,509092221451214,54760836,True
509101392423469,509101407975015,15551546,False
509102276622435,509102289994707,13372272,False
509092049908342,509092119828445,69920103,True
509091732937263,509091794732137,61794874,True
509093551435583,509093566234367,14798784,False
509094168678744,509094184922751,16244007,True
509101375743203,509101390650053,14906850,False
