datetime,cpu,mem,,
Tue Oct 17 14:53:21 GMT 2023,5.1,184040,,141832.9873
Tue Oct 17 14:53:21 GMT 2023,5.1,185239,,
Tue Oct 17 14:53:22 GMT 2023,5.1,186390,,
Tue Oct 17 14:53:23 GMT 2023,5.1,186032,,
Tue Oct 17 14:53:23 GMT 2023,5.1,188515,,
Tue Oct 17 14:53:24 GMT 2023,5.1,198087,,
Tue Oct 17 14:53:25 GMT 2023,5.1,204431,,
Tue Oct 17 14:53:26 GMT 2023,5.1,200360,,
Tue Oct 17 14:53:27 GMT 2023,5.1,199707,,
Tue Oct 17 14:53:27 GMT 2023,5.1,197971,,
Tue Oct 17 14:53:28 GMT 2023,5.1,189980,,
Tue Oct 17 14:53:29 GMT 2023,5.1,189079,,
Tue Oct 17 14:53:30 GMT 2023,5.1,185984,,
Tue Oct 17 14:53:31 GMT 2023,5.1,176072,,
Tue Oct 17 14:53:32 GMT 2023,5.1,158051,,
Tue Oct 17 14:53:33 GMT 2023,5.1,143623,,
Tue Oct 17 14:53:33 GMT 2023,5.1,141143,,
Tue Oct 17 14:53:34 GMT 2023,5.1,140833,,
Tue Oct 17 14:53:35 GMT 2023,5.1,137038,,
Tue Oct 17 14:53:36 GMT 2023,5.1,136302,,
Tue Oct 17 14:53:36 GMT 2023,5.1,134794,,
Tue Oct 17 14:53:37 GMT 2023,5.1,134783,,
Tue Oct 17 14:53:38 GMT 2023,5.1,135366,,
Tue Oct 17 14:53:38 GMT 2023,5.1,134149,,
Tue Oct 17 14:53:39 GMT 2023,5.1,133998,,
Tue Oct 17 14:53:40 GMT 2023,5.1,134024,,
Tue Oct 17 14:53:40 GMT 2023,5.1,131314,,
Tue Oct 17 14:53:41 GMT 2023,5.1,131365,,
Tue Oct 17 14:53:42 GMT 2023,5.1,131505,,
Tue Oct 17 14:53:42 GMT 2023,5.1,131551,,
Tue Oct 17 14:53:43 GMT 2023,5.1,131665,,
Tue Oct 17 14:53:44 GMT 2023,5.1,131772,,
Tue Oct 17 14:53:44 GMT 2023,5.1,131808,,
Tue Oct 17 14:53:45 GMT 2023,5.1,133712,,
Tue Oct 17 14:53:46 GMT 2023,5.1,132431,,
Tue Oct 17 14:53:46 GMT 2023,5.1,132251,,
Tue Oct 17 14:53:47 GMT 2023,5.1,132323,,
Tue Oct 17 14:53:48 GMT 2023,5.1,132357,,
Tue Oct 17 14:53:48 GMT 2023,5.1,132390,,
Tue Oct 17 14:53:49 GMT 2023,5.1,132487,,
Tue Oct 17 14:53:50 GMT 2023,5.1,132937,,
Tue Oct 17 14:53:50 GMT 2023,5.1,132818,,
Tue Oct 17 14:53:51 GMT 2023,5.1,135089,,
Tue Oct 17 14:53:52 GMT 2023,5.1,135183,,
Tue Oct 17 14:53:52 GMT 2023,5.1,134829,,
Tue Oct 17 14:53:53 GMT 2023,5.1,134858,,
Tue Oct 17 14:53:54 GMT 2023,5.1,134894,,
Tue Oct 17 14:53:54 GMT 2023,5.1,134961,,
Tue Oct 17 14:53:55 GMT 2023,5.1,134913,,
