datetime,cpu,mem,,
Tue Oct 17 15:10:41 GMT 2023,13,164939,,161801.9551
Tue Oct 17 15:10:41 GMT 2023,13,186308,,
Tue Oct 17 15:10:42 GMT 2023,13,187075,,
Tue Oct 17 15:10:43 GMT 2023,13,186838,,
Tue Oct 17 15:10:43 GMT 2023,13,188447,,
Tue Oct 17 15:10:44 GMT 2023,13,190595,,
Tue Oct 17 15:10:45 GMT 2023,13,201296,,
Tue Oct 17 15:10:45 GMT 2023,13,216806,,
Tue Oct 17 15:10:46 GMT 2023,13,204537,,
Tue Oct 17 15:10:47 GMT 2023,13,203827,,
Tue Oct 17 15:10:48 GMT 2023,13,205061,,
Tue Oct 17 15:10:49 GMT 2023,13,213478,,
Tue Oct 17 15:10:49 GMT 2023,13,206278,,
Tue Oct 17 15:10:50 GMT 2023,13,200863,,
Tue Oct 17 15:10:51 GMT 2023,13,196653,,
Tue Oct 17 15:10:52 GMT 2023,13,192254,,
Tue Oct 17 15:10:53 GMT 2023,13,190715,,
Tue Oct 17 15:10:54 GMT 2023,13,186541,,
Tue Oct 17 15:10:54 GMT 2023,13,177213,,
Tue Oct 17 15:10:55 GMT 2023,13,166870,,
Tue Oct 17 15:10:56 GMT 2023,13,162420,,
Tue Oct 17 15:10:57 GMT 2023,13,162007,,
Tue Oct 17 15:10:57 GMT 2023,13,161788,,
Tue Oct 17 15:10:58 GMT 2023,13,161833,,
Tue Oct 17 15:10:59 GMT 2023,13,161385,,
Tue Oct 17 15:10:59 GMT 2023,13,161409,,
Tue Oct 17 15:11:00 GMT 2023,13,158414,,
Tue Oct 17 15:11:01 GMT 2023,13,155772,,
Tue Oct 17 15:11:01 GMT 2023,13,152969,,
Tue Oct 17 15:11:02 GMT 2023,13,152609,,
Tue Oct 17 15:11:03 GMT 2023,13,152640,,
Tue Oct 17 15:11:04 GMT 2023,13,152702,,
Tue Oct 17 15:11:04 GMT 2023,13,152813,,
Tue Oct 17 15:11:05 GMT 2023,13,152841,,
Tue Oct 17 15:11:05 GMT 2023,13,152886,,
Tue Oct 17 15:11:06 GMT 2023,13,154728,,
Tue Oct 17 15:11:07 GMT 2023,13,153323,,
Tue Oct 17 15:11:07 GMT 2023,13,153108,,
Tue Oct 17 15:11:08 GMT 2023,13,153155,,
Tue Oct 17 15:11:09 GMT 2023,13,153183,,
Tue Oct 17 15:11:09 GMT 2023,13,153239,,
Tue Oct 17 15:11:10 GMT 2023,13,153387,,
Tue Oct 17 15:11:11 GMT 2023,13,153599,,
