Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_AVERAGE,BATTERY_PROPERTY_CHARGE_COUNTER,BATTERY_PROPERTY_CAPACITY
1697972553480,169,4310,173,0,100
1697972553592,-301,4310,67,0,100
1697972553702,-301,4310,67,0,100
1697972553816,-301,4310,67,0,100
1697972553924,-301,4310,67,0,100
1697972554035,-301,4310,67,0,100
1697972554148,-301,4310,67,0,100
1697972554261,-301,4310,67,0,100
1697972554370,-301,4310,67,0,100
1697972554483,-301,4310,67,0,100
1697972554597,-301,4310,67,0,100
1697972554712,-301,4310,67,0,100
1697972554828,-301,4310,67,0,100
1697972554942,-301,4310,67,0,100
1697972555056,-301,4310,67,0,100
1697972555169,-301,4310,67,0,100
1697972555295,-301,4310,67,0,100
1697972555406,-301,4310,67,0,100
1697972555518,-301,4310,67,0,100
1697972555636,-301,4310,67,0,100
1697972555773,-301,4310,67,0,100
1697972555897,-301,4310,67,0,100
1697972556016,-301,4310,67,0,100
1697972556129,-301,4310,67,0,100
1697972556250,-301,4310,67,0,100
1697972556365,-301,4310,67,0,100
1697972556479,-301,4310,67,0,100
1697972556586,-301,4310,67,0,100
1697972556695,-301,4310,67,0,100
1697972556806,-301,4310,67,0,100
1697972556922,-301,4310,67,0,100
1697972557039,-301,4310,67,0,100
1697972557151,-301,4310,67,0,100
1697972557268,-301,4310,67,0,100
1697972557384,-301,4310,67,0,100
1697972557503,-301,4310,67,0,100
1697972557619,-301,4310,67,0,100
1697972557739,-301,4310,67,0,100
1697972557854,-301,4310,67,0,100
1697972557970,-301,4310,67,0,100
1697972558086,-301,4310,67,0,100
1697972558196,-301,4310,67,0,100
1697972558304,-301,4310,67,0,100
1697972558440,-301,4310,67,0,100
1697972558547,-301,4310,67,0,100
1697972558654,-301,4310,67,0,100
1697972558767,-301,4310,67,0,100
1697972558878,-301,4310,67,0,100
1697972558987,-301,4310,67,0,100
1697972559094,-301,4310,67,0,100
1697972559202,-301,4310,67,0,100
1697972559313,-301,4310,67,0,100
1697972559424,-301,4310,67,0,100
1697972559536,-301,4310,67,0,100
1697972559644,-301,4310,67,0,100
1697972559758,-301,4310,67,0,100
1697972559868,-301,4310,67,0,100
1697972559990,-301,4310,67,0,100
1697972560099,-301,4310,67,0,100
1697972560208,-301,4310,67,0,100
1697972560317,-301,4310,67,0,100
1697972560426,-301,4310,67,0,100
1697972560538,-301,4310,67,0,100
1697972560652,-301,4310,67,0,100
1697972560761,-301,4310,67,0,100
1697972560870,-301,4310,67,0,100
1697972560978,-301,4310,67,0,100
1697972561087,-301,4310,67,0,100
1697972561196,-301,4310,67,0,100
1697972561309,-301,4310,67,0,100
1697972561419,-301,4310,67,0,100
1697972561535,-301,4310,67,0,100
1697972561657,-301,4310,67,0,100
1697972561770,-301,4310,67,0,100
1697972561883,-301,4310,67,0,100
1697972561995,-301,4310,67,0,100
1697972562110,-301,4310,67,0,100
1697972562220,-301,4310,67,0,100
1697972562339,-301,4310,67,0,100
1697972562451,-301,4310,67,0,100
1697972562568,-301,4310,67,0,100
1697972562693,-301,4310,67,0,100
1697972562805,-301,4310,67,0,100
1697972562919,-301,4310,67,0,100
1697972563030,-301,4310,67,0,100
1697972563141,-301,4310,67,0,100
1697972563249,-301,4310,67,0,100
1697972563358,-301,4310,67,0,100
1697972563470,-301,4310,67,0,100
1697972563583,-301,4310,67,0,100
1697972563694,-301,4310,67,0,100
1697972563807,-301,4310,67,0,100
1697972563916,-301,4310,67,0,100
1697972564036,-301,4310,67,0,100
1697972564158,146,4310,19,0,100
1697972564290,146,4310,19,0,100
1697972564401,146,4310,19,0,100
1697972564519,146,4310,19,0,100
1697972564639,146,4310,19,0,100
1697972564749,146,4310,19,0,100
1697972564863,146,4310,19,0,100
1697972564975,146,4310,19,0,100
1697972565083,146,4310,19,0,100
1697972565193,146,4310,19,0,100
1697972565299,146,4310,19,0,100
1697972565410,146,4310,19,0,100
1697972565521,146,4310,19,0,100
1697972565634,146,4310,19,0,100
1697972565748,146,4310,19,0,100
1697972565865,146,4310,19,0,100
1697972565980,146,4310,19,0,100
1697972566090,146,4310,19,0,100
1697972566197,146,4310,19,0,100
1697972566305,146,4310,19,0,100
1697972566426,146,4310,19,0,100
1697972566543,146,4310,19,0,100
1697972566651,146,4310,19,0,100
1697972566762,146,4310,19,0,100
1697972566875,146,4310,19,0,100
1697972566990,146,4310,19,0,100
1697972567104,146,4310,19,0,100
1697972567220,146,4310,19,0,100
1697972567335,146,4310,19,0,100
1697972567449,146,4310,19,0,100
1697972567562,146,4310,19,0,100
1697972567668,146,4310,19,0,100
1697972567779,146,4310,19,0,100
1697972567891,146,4310,19,0,100
1697972568004,146,4310,19,0,100
1697972568117,146,4310,19,0,100
1697972568233,146,4310,19,0,100
1697972568345,146,4310,19,0,100
1697972568457,146,4310,19,0,100
1697972568570,146,4310,19,0,100
1697972568684,146,4310,19,0,100
1697972568796,146,4310,19,0,100
1697972568904,146,4310,19,0,100
1697972569019,146,4310,19,0,100
1697972569130,146,4310,19,0,100
1697972569246,146,4310,19,0,100
1697972569360,146,4310,19,0,100
1697972569473,146,4310,19,0,100
1697972569586,146,4310,19,0,100
1697972569698,146,4310,19,0,100
1697972569810,146,4310,19,0,100
1697972569921,146,4310,19,0,100
1697972570036,146,4310,19,0,100
1697972570148,146,4310,19,0,100
1697972570263,146,4310,19,0,100
1697972570373,146,4310,19,0,100
1697972570487,146,4310,19,0,100
1697972570600,146,4310,19,0,100
1697972570711,146,4310,19,0,100
1697972570829,146,4310,19,0,100
1697972570943,146,4310,19,0,100
1697972571057,146,4310,19,0,100
1697972571171,146,4310,19,0,100
1697972571287,146,4310,19,0,100
1697972571397,146,4310,19,0,100
1697972571507,146,4310,19,0,100
1697972571623,146,4310,19,0,100
1697972571735,146,4310,19,0,100
1697972571847,146,4310,19,0,100
1697972571960,146,4310,19,0,100
1697972572076,146,4310,19,0,100
1697972572185,146,4310,19,0,100
1697972572301,146,4310,19,0,100
1697972572413,146,4310,19,0,100
1697972572526,146,4310,19,0,100
1697972572639,146,4310,19,0,100
1697972572750,146,4310,19,0,100
1697972572862,146,4310,19,0,100
1697972572977,146,4310,19,0,100
1697972573092,146,4310,19,0,100
1697972573205,146,4310,19,0,100
1697972573324,146,4310,19,0,100
1697972573436,146,4310,19,0,100
1697972573553,146,4310,19,0,100
1697972573662,146,4310,19,0,100
1697972573776,146,4310,19,0,100
1697972573888,146,4310,19,0,100
1697972574003,146,4310,19,0,100
1697972574116,146,4310,19,0,100
1697972574226,146,4310,19,0,100
1697972574340,146,4310,19,0,100
1697972574450,146,4310,19,0,100
1697972574566,146,4310,19,0,100
1697972574682,146,4310,19,0,100
1697972574793,146,4310,19,0,100
1697972574902,146,4310,19,0,100
1697972575011,146,4310,19,0,100
1697972575124,146,4310,19,0,100
1697972575236,146,4310,19,0,100
1697972575347,146,4310,19,0,100
1697972575459,146,4310,19,0,100
1697972575572,146,4310,19,0,100
1697972575683,146,4310,19,0,100
1697972575795,146,4310,19,0,100
1697972575908,146,4310,19,0,100
1697972576021,146,4310,19,0,100
1697972576135,146,4310,19,0,100
1697972576248,146,4310,19,0,100
1697972576360,146,4310,19,0,100
1697972576471,146,4310,19,0,100
1697972576584,146,4310,19,0,100
1697972576699,146,4310,19,0,100
1697972576807,146,4310,19,0,100
1697972576920,146,4310,19,0,100
1697972577031,146,4310,19,0,100
1697972577143,146,4310,19,0,100
1697972577253,146,4310,19,0,100
1697972577366,146,4310,19,0,100
1697972577480,146,4310,19,0,100
1697972577593,146,4310,19,0,100
1697972577702,146,4310,19,0,100
1697972577814,146,4310,19,0,100
1697972577925,146,4310,19,0,100
1697972578036,146,4310,19,0,100
1697972578147,146,4310,19,0,100
1697972578258,146,4310,19,0,100
1697972578370,146,4310,19,0,100
1697972578482,146,4310,19,0,100
1697972578591,146,4310,19,0,100
1697972578701,146,4310,19,0,100
1697972578813,146,4310,19,0,100
1697972578921,146,4310,19,0,100
1697972579032,146,4310,19,0,100
1697972579144,146,4310,19,0,100
1697972579255,146,4310,19,0,100
1697972579366,146,4310,19,0,100
1697972579480,146,4310,19,0,100
1697972579592,146,4310,19,0,100
1697972579702,146,4310,19,0,100
1697972579813,146,4310,19,0,100
1697972579924,146,4310,19,0,100
1697972580036,146,4310,19,0,100
1697972580148,146,4310,19,0,100
1697972580258,146,4310,19,0,100
1697972580362,146,4310,19,0,100
1697972580471,146,4310,19,0,100
1697972580582,146,4310,19,0,100
1697972580700,146,4310,19,0,100
1697972580808,146,4310,19,0,100
1697972580918,146,4310,19,0,100
1697972581040,146,4310,19,0,100
1697972581153,146,4310,19,0,100
1697972581264,146,4310,19,0,100
1697972581374,146,4310,19,0,100
1697972581486,146,4310,19,0,100
1697972581597,146,4310,19,0,100
1697972581706,146,4310,19,0,100
1697972581816,146,4310,19,0,100
1697972581925,146,4310,19,0,100
1697972582036,146,4310,19,0,100
1697972582148,146,4310,19,0,100
1697972582257,146,4310,19,0,100
1697972582367,146,4310,19,0,100
1697972582476,146,4310,19,0,100
1697972582587,146,4310,19,0,100
1697972582695,146,4310,19,0,100
1697972582802,146,4310,19,0,100
1697972582911,146,4310,19,0,100
1697972583021,146,4310,19,0,100
1697972583135,146,4310,19,0,100
1697972583246,146,4310,19,0,100
1697972583355,146,4310,19,0,100
1697972583465,146,4310,19,0,100
1697972583573,146,4310,19,0,100
1697972583681,146,4310,19,0,100
1697972583789,146,4310,19,0,100
1697972583901,146,4310,19,0,100
1697972584009,146,4310,19,0,100
1697972584118,146,4310,19,0,100
1697972584227,146,4310,19,0,100
1697972584339,146,4310,19,0,100
1697972584451,146,4310,19,0,100
1697972584564,146,4310,19,0,100
1697972584678,146,4310,19,0,100
1697972584789,146,4310,19,0,100
1697972584901,146,4310,19,0,100
1697972585011,146,4310,19,0,100
1697972585128,146,4310,19,0,100
1697972585241,146,4310,19,0,100
1697972585348,146,4310,19,0,100
