Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_AVERAGE,BATTERY_PROPERTY_CHARGE_COUNTER,BATTERY_PROPERTY_CAPACITY
1697974648802,149,4310,156,0,100
1697974648911,149,4310,156,0,100
1697974649019,149,4310,156,0,100
1697974649127,149,4310,156,0,100
1697974649236,149,4310,156,0,100
1697974649349,149,4310,156,0,100
1697974649458,149,4310,156,0,100
1697974649566,149,4310,156,0,100
1697974649681,149,4310,156,0,100
1697974649792,149,4310,156,0,100
1697974649900,149,4310,156,0,100
1697974650009,149,4310,156,0,100
1697974650119,149,4310,156,0,100
1697974650227,149,4310,156,0,100
1697974650338,149,4310,156,0,100
1697974650446,149,4310,156,0,100
1697974650568,149,4310,156,0,100
1697974650680,149,4310,156,0,100
1697974650792,149,4310,156,0,100
1697974650910,149,4310,156,0,100
1697974651040,149,4310,156,0,100
1697974651154,149,4310,156,0,100
1697974651270,149,4310,156,0,100
1697974651381,149,4310,156,0,100
1697974651494,149,4310,156,0,100
1697974651612,149,4310,156,0,100
1697974651730,149,4310,156,0,100
1697974651847,149,4310,156,0,100
1697974651964,149,4310,156,0,100
1697974652081,149,4310,156,0,100
1697974652198,149,4310,156,0,100
1697974652315,149,4310,156,0,100
1697974652426,149,4310,156,0,100
1697974652542,149,4310,156,0,100
1697974652659,149,4310,156,0,100
1697974652778,149,4310,156,0,100
1697974652889,149,4310,156,0,100
1697974653000,149,4310,156,0,100
1697974653110,149,4310,156,0,100
1697974653217,149,4310,156,0,100
1697974653325,149,4310,156,0,100
1697974653431,149,4310,156,0,100
1697974653542,149,4310,156,0,100
1697974653652,149,4310,156,0,100
1697974653765,149,4310,156,0,100
1697974653876,149,4310,156,0,100
1697974653985,149,4310,156,0,100
1697974654096,149,4310,156,0,100
1697974654208,149,4310,156,0,100
1697974654320,149,4310,156,0,100
1697974654433,149,4310,156,0,100
1697974654543,149,4310,156,0,100
1697974654654,149,4310,156,0,100
1697974654768,149,4310,156,0,100
1697974654877,149,4310,156,0,100
1697974654988,149,4310,156,0,100
1697974655099,149,4310,156,0,100
1697974655207,149,4310,156,0,100
1697974655318,149,4310,156,0,100
1697974655591,149,4310,156,0,100
1697974655716,149,4310,156,0,100
1697974655949,-105,4310,-48,0,100
1697974656059,-105,4310,-48,0,100
1697974656167,-105,4310,-48,0,100
1697974656276,-105,4310,-48,0,100
1697974656390,-105,4310,-48,0,100
1697974656501,-105,4310,-48,0,100
1697974656624,-105,4310,-48,0,100
1697974656738,-105,4310,-48,0,100
1697974656859,-105,4310,-48,0,100
1697974656972,-105,4310,-48,0,100
1697974657084,-105,4310,-48,0,100
1697974657197,-105,4310,-48,0,100
1697974657309,-105,4310,-48,0,100
1697974657425,-105,4310,-48,0,100
1697974657536,-105,4310,-48,0,100
1697974657645,-105,4310,-48,0,100
1697974657756,-105,4310,-48,0,100
1697974657869,-105,4310,-48,0,100
1697974657981,-105,4310,-48,0,100
1697974658093,-105,4310,-48,0,100
1697974658206,-105,4310,-48,0,100
1697974658320,-105,4310,-48,0,100
1697974658432,-105,4310,-48,0,100
1697974658543,-105,4310,-48,0,100
1697974658653,-105,4310,-48,0,100
1697974658760,-105,4310,-48,0,100
1697974658868,-105,4310,-48,0,100
1697974658981,-105,4310,-48,0,100
1697974659093,-105,4310,-48,0,100
1697974659204,-105,4310,-48,0,100
1697974659314,-105,4310,-48,0,100
1697974659425,-105,4310,-48,0,100
1697974659539,-105,4310,-48,0,100
1697974659656,-105,4310,-48,0,100
1697974659767,-105,4310,-48,0,100
1697974659880,-105,4310,-48,0,100
1697974659996,-105,4310,-48,0,100
1697974660104,-105,4310,-48,0,100
1697974660218,-105,4310,-48,0,100
1697974660331,-105,4310,-48,0,100
1697974660444,-105,4310,-48,0,100
1697974660557,-105,4310,-48,0,100
1697974660670,-105,4310,-48,0,100
1697974660783,-105,4310,-48,0,100
1697974660894,-105,4310,-48,0,100
1697974661005,-105,4310,-48,0,100
