datetime,cpu,mem,,
Tue Oct 17 15:48:23 GMT 2023,48,168943,,103649.0074
Tue Oct 17 15:48:23 GMT 2023,48,169910,,
Tue Oct 17 15:48:24 GMT 2023,48,183888,,
Tue Oct 17 15:48:25 GMT 2023,48,188865,,
Tue Oct 17 15:48:26 GMT 2023,48,190942,,
Tue Oct 17 15:48:27 GMT 2023,48,192315,,
Tue Oct 17 15:48:27 GMT 2023,48,195143,,
Tue Oct 17 15:48:28 GMT 2023,48,211326,,
Tue Oct 17 15:48:29 GMT 2023,48,213523,,
Tue Oct 17 15:48:30 GMT 2023,48,207508,,
Tue Oct 17 15:48:31 GMT 2023,48,207617,,
Tue Oct 17 15:48:31 GMT 2023,48,200467,,
Tue Oct 17 15:48:32 GMT 2023,48,199199,,
Tue Oct 17 15:48:33 GMT 2023,48,204157,,
Tue Oct 17 15:48:34 GMT 2023,48,200934,,
Tue Oct 17 15:48:35 GMT 2023,48,201755,,
Tue Oct 17 15:48:35 GMT 2023,48,196519,,
Tue Oct 17 15:48:36 GMT 2023,48,197541,,
Tue Oct 17 15:48:37 GMT 2023,48,201543,,
Tue Oct 17 15:48:37 GMT 2023,48,189956,,
Tue Oct 17 15:48:38 GMT 2023,48,178832,,
Tue Oct 17 15:48:39 GMT 2023,48,178489,,
Tue Oct 17 15:48:40 GMT 2023,48,177976,,
Tue Oct 17 15:48:41 GMT 2023,48,171613,,
Tue Oct 17 15:48:42 GMT 2023,48,147786,,
Tue Oct 17 15:48:43 GMT 2023,48,123266,,
Tue Oct 17 15:48:43 GMT 2023,48,119777,,
Tue Oct 17 15:48:44 GMT 2023,48,116462,,
Tue Oct 17 15:48:45 GMT 2023,48,101677,,
Tue Oct 17 15:48:46 GMT 2023,48,99979,,
Tue Oct 17 15:48:47 GMT 2023,48,99579,,
Tue Oct 17 15:48:48 GMT 2023,48,98669,,
Tue Oct 17 15:48:49 GMT 2023,48,88301,,
Tue Oct 17 15:48:49 GMT 2023,48,87281,,
Tue Oct 17 15:48:50 GMT 2023,48,85284,,
Tue Oct 17 15:48:51 GMT 2023,48,84580,,
Tue Oct 17 15:48:52 GMT 2023,48,81481,,
Tue Oct 17 15:48:52 GMT 2023,48,77253,,
Tue Oct 17 15:48:53 GMT 2023,48,76044,,
