datetime,cpu,mem,,
Tue Oct 17 15:44:54 GMT 2023,2.5,160176,,101475.1045
Tue Oct 17 15:44:55 GMT 2023,2.5,174597,,
Tue Oct 17 15:44:56 GMT 2023,2.5,191540,,
Tue Oct 17 15:44:57 GMT 2023,2.5,235857,,
Tue Oct 17 15:44:58 GMT 2023,2.5,244153,,
Tue Oct 17 15:44:59 GMT 2023,2.5,257475,,
Tue Oct 17 15:45:00 GMT 2023,2.5,277824,,
Tue Oct 17 15:45:00 GMT 2023,2.5,221974,,
Tue Oct 17 15:45:01 GMT 2023,2.5,206989,,
Tue Oct 17 15:45:02 GMT 2023,2.5,207665,,
Tue Oct 17 15:45:03 GMT 2023,2.5,206845,,
Tue Oct 17 15:45:04 GMT 2023,2.5,205944,,
Tue Oct 17 15:45:05 GMT 2023,2.5,205863,,
Tue Oct 17 15:45:07 GMT 2023,2.5,186727,,
Tue Oct 17 15:45:08 GMT 2023,2.5,160592,,
Tue Oct 17 15:45:09 GMT 2023,2.5,150857,,
Tue Oct 17 15:45:10 GMT 2023,2.5,146082,,
Tue Oct 17 15:45:10 GMT 2023,2.5,144496,,
Tue Oct 17 15:45:11 GMT 2023,2.5,139410,,
Tue Oct 17 15:45:12 GMT 2023,2.5,132365,,
Tue Oct 17 15:45:13 GMT 2023,2.5,132441,,
Tue Oct 17 15:45:13 GMT 2023,2.5,132402,,
Tue Oct 17 15:45:14 GMT 2023,2.5,132387,,
Tue Oct 17 15:45:15 GMT 2023,2.5,132344,,
Tue Oct 17 15:45:15 GMT 2023,2.5,129303,,
Tue Oct 17 15:45:16 GMT 2023,2.5,129353,,
Tue Oct 17 15:45:17 GMT 2023,2.5,131214,,
Tue Oct 17 15:45:17 GMT 2023,2.5,130110,,
Tue Oct 17 15:45:18 GMT 2023,2.5,130043,,
Tue Oct 17 15:45:19 GMT 2023,2.5,133912,,
Tue Oct 17 15:45:19 GMT 2023,2.5,134064,,
Tue Oct 17 15:45:20 GMT 2023,2.5,137606,,
Tue Oct 17 15:45:21 GMT 2023,2.5,144071,,
Tue Oct 17 15:45:21 GMT 2023,2.5,145841,,
Tue Oct 17 15:45:22 GMT 2023,2.5,135154,,
Tue Oct 17 15:45:23 GMT 2023,2.5,132121,,
Tue Oct 17 15:45:24 GMT 2023,2.5,142421,,
Tue Oct 17 15:45:24 GMT 2023,2.5,142818,,
Tue Oct 17 15:45:25 GMT 2023,2.5,145365,,
Tue Oct 17 15:45:26 GMT 2023,2.5,136190,,
Tue Oct 17 15:45:26 GMT 2023,2.5,135949,,
Tue Oct 17 15:45:27 GMT 2023,2.5,133320,,
Tue Oct 17 15:45:28 GMT 2023,2.5,131456,,
Tue Oct 17 15:45:29 GMT 2023,2.5,114863,,
Tue Oct 17 15:45:30 GMT 2023,2.5,110828,,
Tue Oct 17 15:45:31 GMT 2023,2.5,107104,,
Tue Oct 17 15:45:31 GMT 2023,2.5,94406,,
Tue Oct 17 15:45:32 GMT 2023,2.5,92834,,
Tue Oct 17 15:45:33 GMT 2023,2.5,100553,,
Tue Oct 17 15:45:34 GMT 2023,2.5,100605,,
Tue Oct 17 15:45:35 GMT 2023,2.5,100289,,
Tue Oct 17 15:45:36 GMT 2023,2.5,91396,,
Tue Oct 17 15:45:37 GMT 2023,2.5,81259,,
Tue Oct 17 15:45:38 GMT 2023,2.5,77179,,
Tue Oct 17 15:45:38 GMT 2023,2.5,73946,,
Tue Oct 17 15:45:39 GMT 2023,2.5,72124,,
Tue Oct 17 15:45:40 GMT 2023,2.5,63449,,
Tue Oct 17 15:45:41 GMT 2023,2.5,62822,,
Tue Oct 17 15:45:42 GMT 2023,2.5,62723,,
Tue Oct 17 15:45:43 GMT 2023,2.5,62821,,
Tue Oct 17 15:45:43 GMT 2023,2.5,62923,,
Tue Oct 17 15:45:44 GMT 2023,2.5,68736,,
Tue Oct 17 15:45:45 GMT 2023,2.5,63212,,
Tue Oct 17 15:45:46 GMT 2023,2.5,58892,,
Tue Oct 17 15:45:47 GMT 2023,2.5,58867,,
Tue Oct 17 15:45:47 GMT 2023,2.5,61203,,
Tue Oct 17 15:45:48 GMT 2023,2.5,60820,,
Tue Oct 17 15:45:49 GMT 2023,2.5,60425,,
Tue Oct 17 15:45:50 GMT 2023,2.5,60465,,
Tue Oct 17 15:45:50 GMT 2023,2.5,60595,,
Tue Oct 17 15:45:51 GMT 2023,2.5,62769,,
Tue Oct 17 15:45:51 GMT 2023,2.5,62844,,
Tue Oct 17 15:45:52 GMT 2023,2.5,62913,,
Tue Oct 17 15:45:53 GMT 2023,2.5,63128,,
Tue Oct 17 15:45:53 GMT 2023,2.5,67396,,
Tue Oct 17 15:45:54 GMT 2023,2.5,68219,,
Tue Oct 17 15:45:55 GMT 2023,2.5,67720,,
Tue Oct 17 15:45:56 GMT 2023,2.5,69898,,
Tue Oct 17 15:45:56 GMT 2023,2.5,69923,,
Tue Oct 17 15:45:57 GMT 2023,2.5,69959,,
Tue Oct 17 15:45:58 GMT 2023,2.5,70066,,
Tue Oct 17 15:45:58 GMT 2023,2.5,70093,,
Tue Oct 17 15:45:59 GMT 2023,2.5,70203,,
Tue Oct 17 15:46:00 GMT 2023,2.5,73610,,
Tue Oct 17 15:46:00 GMT 2023,2.5,70321,,
Tue Oct 17 15:46:01 GMT 2023,2.5,70592,,
Tue Oct 17 15:46:02 GMT 2023,2.5,70612,,
Tue Oct 17 15:46:02 GMT 2023,2.5,70680,,
Tue Oct 17 15:46:03 GMT 2023,2.5,70685,,
Tue Oct 17 15:46:03 GMT 2023,2.5,70741,,
Tue Oct 17 15:46:04 GMT 2023,2.5,70799,,
Tue Oct 17 15:46:05 GMT 2023,2.5,70819,,
Tue Oct 17 15:46:05 GMT 2023,2.5,71341,,
Tue Oct 17 15:46:06 GMT 2023,2.5,71548,,
Tue Oct 17 15:46:07 GMT 2023,2.5,70982,,
Tue Oct 17 15:46:08 GMT 2023,2.5,71005,,
Tue Oct 17 15:46:08 GMT 2023,2.5,71059,,
Tue Oct 17 15:46:09 GMT 2023,2.5,71096,,
Tue Oct 17 15:46:10 GMT 2023,2.5,71113,,
Tue Oct 17 15:46:10 GMT 2023,2.5,71224,,
Tue Oct 17 15:46:11 GMT 2023,2.5,75057,,
Tue Oct 17 15:46:12 GMT 2023,2.5,71360,,
Tue Oct 17 15:46:12 GMT 2023,2.5,70818,,
Tue Oct 17 15:46:13 GMT 2023,2.5,70959,,
Tue Oct 17 15:46:14 GMT 2023,2.5,70973,,
Tue Oct 17 15:46:14 GMT 2023,2.5,71022,,
Tue Oct 17 15:46:15 GMT 2023,2.5,71144,,
Tue Oct 17 15:46:16 GMT 2023,2.5,72029,,
Tue Oct 17 15:46:16 GMT 2023,2.5,71654,,
Tue Oct 17 15:46:17 GMT 2023,2.5,71263,,
Tue Oct 17 15:46:18 GMT 2023,2.5,71267,,
Tue Oct 17 15:46:19 GMT 2023,2.5,71478,,
Tue Oct 17 15:46:19 GMT 2023,2.5,71556,,
Tue Oct 17 15:46:20 GMT 2023,2.5,71638,,
