datetime,cpu,mem,,
Tue Oct 17 15:55:20 GMT 2023,57,156883,,101044.3615
Tue Oct 17 15:55:21 GMT 2023,57,163915,,
Tue Oct 17 15:55:22 GMT 2023,57,184560,,
Tue Oct 17 15:55:23 GMT 2023,57,182473,,
Tue Oct 17 15:55:23 GMT 2023,57,189927,,
Tue Oct 17 15:55:24 GMT 2023,57,189407,,
Tue Oct 17 15:55:25 GMT 2023,57,190540,,
Tue Oct 17 15:55:25 GMT 2023,57,209893,,
Tue Oct 17 15:55:26 GMT 2023,57,205706,,
Tue Oct 17 15:55:27 GMT 2023,57,206024,,
Tue Oct 17 15:55:28 GMT 2023,57,208259,,
Tue Oct 17 15:55:29 GMT 2023,57,208649,,
Tue Oct 17 15:55:30 GMT 2023,57,201882,,
Tue Oct 17 15:55:30 GMT 2023,57,202716,,
Tue Oct 17 15:55:31 GMT 2023,57,201879,,
Tue Oct 17 15:55:32 GMT 2023,57,205277,,
Tue Oct 17 15:55:32 GMT 2023,57,202147,,
Tue Oct 17 15:55:33 GMT 2023,57,207225,,
Tue Oct 17 15:55:34 GMT 2023,57,205844,,
Tue Oct 17 15:55:35 GMT 2023,57,193397,,
Tue Oct 17 15:55:35 GMT 2023,57,191806,,
Tue Oct 17 15:55:36 GMT 2023,57,195292,,
Tue Oct 17 15:55:37 GMT 2023,57,197360,,
Tue Oct 17 15:55:38 GMT 2023,57,177523,,
Tue Oct 17 15:55:39 GMT 2023,57,148455,,
Tue Oct 17 15:55:40 GMT 2023,57,138099,,
Tue Oct 17 15:55:41 GMT 2023,57,126259,,
Tue Oct 17 15:55:42 GMT 2023,57,91722,,
Tue Oct 17 15:55:43 GMT 2023,57,75475,,
Tue Oct 17 15:55:44 GMT 2023,57,75829,,
Tue Oct 17 15:55:45 GMT 2023,57,74964,,
Tue Oct 17 15:55:46 GMT 2023,57,70788,,
Tue Oct 17 15:55:47 GMT 2023,57,64965,,
Tue Oct 17 15:55:48 GMT 2023,57,63716,,
Tue Oct 17 15:55:48 GMT 2023,57,61082,,
Tue Oct 17 15:55:49 GMT 2023,57,54154,,
Tue Oct 17 15:55:50 GMT 2023,57,54188,,
Tue Oct 17 15:55:51 GMT 2023,57,58209,,
Tue Oct 17 15:55:51 GMT 2023,57,61446,,
Tue Oct 17 15:55:52 GMT 2023,57,61455,,
Tue Oct 17 15:55:53 GMT 2023,57,72089,,
Tue Oct 17 15:55:54 GMT 2023,57,74097,,
