datetime,cpu,mem,,
Tue Oct 17 15:58:49 GMT 2023,29,162137,,105102.4245
Tue Oct 17 15:58:50 GMT 2023,29,171945,,
Tue Oct 17 15:58:51 GMT 2023,29,190204,,
Tue Oct 17 15:58:52 GMT 2023,29,192950,,
Tue Oct 17 15:58:52 GMT 2023,29,194168,,
Tue Oct 17 15:58:53 GMT 2023,29,196553,,
Tue Oct 17 15:58:53 GMT 2023,29,200254,,
Tue Oct 17 15:58:54 GMT 2023,29,218416,,
Tue Oct 17 15:58:55 GMT 2023,29,210506,,
Tue Oct 17 15:58:56 GMT 2023,29,211683,,
Tue Oct 17 15:58:57 GMT 2023,29,210560,,
Tue Oct 17 15:58:58 GMT 2023,29,206239,,
Tue Oct 17 15:58:59 GMT 2023,29,203864,,
Tue Oct 17 15:59:00 GMT 2023,29,206189,,
Tue Oct 17 15:59:01 GMT 2023,29,212736,,
Tue Oct 17 15:59:01 GMT 2023,29,211798,,
Tue Oct 17 15:59:02 GMT 2023,29,211300,,
Tue Oct 17 15:59:03 GMT 2023,29,208526,,
Tue Oct 17 15:59:03 GMT 2023,29,213155,,
Tue Oct 17 15:59:04 GMT 2023,29,213849,,
Tue Oct 17 15:59:05 GMT 2023,29,207179,,
Tue Oct 17 15:59:05 GMT 2023,29,207127,,
Tue Oct 17 15:59:06 GMT 2023,29,196258,,
Tue Oct 17 15:59:07 GMT 2023,29,162488,,
Tue Oct 17 15:59:08 GMT 2023,29,137856,,
Tue Oct 17 15:59:09 GMT 2023,29,120629,,
Tue Oct 17 15:59:10 GMT 2023,29,110246,,
Tue Oct 17 15:59:11 GMT 2023,29,93627,,
Tue Oct 17 15:59:12 GMT 2023,29,93293,,
Tue Oct 17 15:59:13 GMT 2023,29,93219,,
Tue Oct 17 15:59:13 GMT 2023,29,84436,,
Tue Oct 17 15:59:15 GMT 2023,29,80052,,
Tue Oct 17 15:59:15 GMT 2023,29,78778,,
Tue Oct 17 15:59:16 GMT 2023,29,79119,,
Tue Oct 17 15:59:17 GMT 2023,29,79568,,
Tue Oct 17 15:59:17 GMT 2023,29,80045,,
Tue Oct 17 15:59:18 GMT 2023,29,79772,,
Tue Oct 17 15:59:19 GMT 2023,29,77378,,
Tue Oct 17 15:59:20 GMT 2023,29,69328,,
Tue Oct 17 15:59:20 GMT 2023,29,69484,,
Tue Oct 17 15:59:21 GMT 2023,29,77644,,
Tue Oct 17 15:59:22 GMT 2023,29,77608,,
Tue Oct 17 15:59:23 GMT 2023,29,77774,,
Tue Oct 17 15:59:23 GMT 2023,29,77687,,
Tue Oct 17 15:59:24 GMT 2023,29,79364,,
Tue Oct 17 15:59:25 GMT 2023,29,78633,,
Tue Oct 17 15:59:26 GMT 2023,29,78470,,
Tue Oct 17 15:59:26 GMT 2023,29,78318,,
Tue Oct 17 15:59:27 GMT 2023,29,78421,,
Tue Oct 17 15:59:28 GMT 2023,29,78561,,
Tue Oct 17 15:59:28 GMT 2023,29,78615,,
Tue Oct 17 15:59:29 GMT 2023,29,78744,,
Tue Oct 17 15:59:30 GMT 2023,29,78629,,
Tue Oct 17 15:59:30 GMT 2023,29,82387,,
Tue Oct 17 15:59:31 GMT 2023,29,80406,,
Tue Oct 17 15:59:32 GMT 2023,29,80031,,
Tue Oct 17 15:59:32 GMT 2023,29,80060,,
Tue Oct 17 15:59:33 GMT 2023,29,80861,,
Tue Oct 17 15:59:34 GMT 2023,29,80957,,
Tue Oct 17 15:59:34 GMT 2023,29,81020,,
Tue Oct 17 15:59:35 GMT 2023,29,80710,,
Tue Oct 17 15:59:36 GMT 2023,29,84730,,
Tue Oct 17 15:59:37 GMT 2023,29,81642,,
Tue Oct 17 15:59:37 GMT 2023,29,81122,,
Tue Oct 17 15:59:38 GMT 2023,29,81172,,
Tue Oct 17 15:59:39 GMT 2023,29,81284,,
Tue Oct 17 15:59:39 GMT 2023,29,81507,,
Tue Oct 17 15:59:40 GMT 2023,29,81553,,
Tue Oct 17 15:59:41 GMT 2023,29,84306,,
Tue Oct 17 15:59:41 GMT 2023,29,81730,,
Tue Oct 17 15:59:42 GMT 2023,34,81275,,
Tue Oct 17 15:59:43 GMT 2023,34,81326,,
Tue Oct 17 15:59:44 GMT 2023,34,81344,,
Tue Oct 17 15:59:44 GMT 2023,34,81399,,
Tue Oct 17 15:59:45 GMT 2023,34,81414,,
Tue Oct 17 15:59:46 GMT 2023,34,86588,,
Tue Oct 17 15:59:47 GMT 2023,34,82974,,
Tue Oct 17 15:59:47 GMT 2023,34,82940,,
Tue Oct 17 15:59:48 GMT 2023,34,82993,,
Tue Oct 17 15:59:49 GMT 2023,34,83694,,
Tue Oct 17 15:59:49 GMT 2023,34,83896,,
Tue Oct 17 15:59:50 GMT 2023,34,83979,,
Tue Oct 17 15:59:51 GMT 2023,34,84004,,
Tue Oct 17 15:59:51 GMT 2023,34,85581,,
Tue Oct 17 15:59:52 GMT 2023,34,85811,,
Tue Oct 17 15:59:53 GMT 2023,34,85871,,
Tue Oct 17 15:59:53 GMT 2023,34,89188,,
Tue Oct 17 15:59:54 GMT 2023,34,86596,,
Tue Oct 17 15:59:55 GMT 2023,34,86196,,
Tue Oct 17 15:59:56 GMT 2023,34,86304,,
Tue Oct 17 15:59:56 GMT 2023,34,86354,,
Tue Oct 17 15:59:57 GMT 2023,34,86433,,
Tue Oct 17 15:59:58 GMT 2023,34,86503,,
Tue Oct 17 15:59:58 GMT 2023,34,86550,,
Tue Oct 17 15:59:59 GMT 2023,34,86829,,
Tue Oct 17 16:00:00 GMT 2023,34,87106,,
Tue Oct 17 16:00:00 GMT 2023,34,86689,,
Tue Oct 17 16:00:01 GMT 2023,34,86750,,
Tue Oct 17 16:00:02 GMT 2023,34,86817,,
Tue Oct 17 16:00:02 GMT 2023,34,85450,,
Tue Oct 17 16:00:03 GMT 2023,34,85506,,
Tue Oct 17 16:00:04 GMT 2023,34,85590,,
Tue Oct 17 16:00:04 GMT 2023,34,85677,,
Tue Oct 17 16:00:05 GMT 2023,34,87709,,
Tue Oct 17 16:00:06 GMT 2023,34,86739,,
Tue Oct 17 16:00:07 GMT 2023,34,86100,,
Tue Oct 17 16:00:08 GMT 2023,34,86119,,
Tue Oct 17 16:00:08 GMT 2023,34,86192,,
Tue Oct 17 16:00:09 GMT 2023,34,86237,,
Tue Oct 17 16:00:10 GMT 2023,34,86271,,
Tue Oct 17 16:00:10 GMT 2023,34,86322,,
Tue Oct 17 16:00:11 GMT 2023,34,86378,,
Tue Oct 17 16:00:12 GMT 2023,34,89749,,
Tue Oct 17 16:00:12 GMT 2023,34,87046,,
Tue Oct 17 16:00:13 GMT 2023,34,86647,,
