frame_start,frame_end,frame_time,is_delayed
447579376150849,447579383953250,7802401,False
447578992430116,447579210350634,217920518,True
447579192632647,447579214925519,22292872,True
447579225999884,447579340293211,114293327,True
447580710810817,447580720520941,9710124,False
447619482342264,447619491368144,9025880,False
447580944366443,447580952578556,8212113,False
447579809922306,447579829062826,19140520,True
447579776554951,447579810771172,34216221,True
447578708819603,447578926717327,217897724,True
447579392834320,447579398226134,5391814,False
447580243689913,447580265205211,21515298,True
447580360474117,447580375605210,15131093,False
447579342783408,447579375680442,32897034,True
447580393828659,447580405107941,11279282,False
447578942389906,447578970155442,27765536,True
447580777541321,447580786638826,9097505,False
447580227006530,447580236707288,9700758,False
447618948474474,447619040238529,91764055,True
