frame_start,frame_end,frame_time,is_delayed
443080732043751,443080954420544,222376793,True
443082950880986,443082977193466,26312480,True
443082984247956,443082996189966,11942010,False
443081315950351,443081322374467,6424116,False
443081232535070,443081280498313,47963243,True
443081282584566,443081304147505,21562939,True
443081866492575,443081872314736,5822161,False
443082400344496,443082418206466,17861970,True
443083017613424,443083026931581,9318157,False
443082967564560,443082986053697,18489137,True
443080965606905,443080995328813,29721908,True
443081182485195,443081210220890,27735695,True
443082433710248,443082444709235,10998987,False
443082517124960,443082527224235,10099275,False
443082600540092,443082613610466,13070374,False
443081783077587,443081805119082,22041495,True
443081015655403,443081203008467,187353064,True
443081799760447,443081812651967,12891520,False
