frame_start,frame_end,frame_time,is_delayed
447990179699065,447990192653456,12954391,False
447990229748193,447990240566840,10818647,False
447990563402291,447990580765340,17363049,True
447988427971709,447988629877149,201905440,True
447988644856270,447988674941957,30085687,True
447988694906176,447988716236495,21330319,True
447989245443977,447989268240149,22796172,True
447989695889181,447989707788841,11899660,False
447989879404308,447989889719071,10314763,False
447993499622823,447993515337069,15714246,False
447989712572566,447989727522533,14949967,False
447988678223088,447988696314034,18090946,True
447988728263012,447988738081072,9818060,False
447989812672047,447989820774187,8102140,False
447988182916950,447988375440265,192523315,True
447989228760995,447989239908457,11147462,False
447990196382334,447990210451071,14068737,False
447988611489219,447988633442918,21953699,True
447988394604837,447988414656957,20052120,True
447989829355472,447989840315879,10960407,False
