frame_start,frame_end,frame_time,is_delayed
447169940608911,447169954765581,14156670,False
447171025001611,447171032208196,7206585,False
447169873876436,447169895272696,21396260,True
447169957291871,447169964599504,7307633,False
447170424416656,447170444579042,20162386,True
447169907242827,447169935955350,28712523,True
447170457783122,447170462136081,4352959,False
447171058367521,447171066056580,7689059,False
447171575538091,447171590840003,15301912,False
447169973974897,447169981352312,7377415,False
447169623630595,447169671147273,47516678,True
447171592221438,447171605364618,13143180,False
447169390067670,447169607206120,217138450,True
447171859148353,447171864934310,5785957,False
447170941586107,447170953990888,12404781,False
447170924902588,447170932962503,8059915,False
447169690362763,447169889468889,199106126,True
447171842464836,447171856075233,13610397,False
