Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_AVERAGE,BATTERY_PROPERTY_CHARGE_COUNTER,BATTERY_PROPERTY_CAPACITY
1697552233765,286,4308,304,0,99
1697552233879,286,4308,304,0,99
1697552233987,286,4308,304,0,99
1697552234095,286,4308,304,0,99
1697552234204,286,4308,304,0,99
1697552234316,286,4308,304,0,99
1697552234423,286,4308,304,0,99
1697552234531,286,4308,304,0,99
1697552234639,286,4308,304,0,99
1697552234748,286,4308,304,0,99
1697552234858,286,4308,304,0,99
1697552234974,286,4308,304,0,99
1697552235084,286,4308,304,0,99
1697552235195,286,4308,304,0,99
1697552235304,286,4308,304,0,99
1697552235411,286,4308,304,0,99
1697552235520,286,4308,304,0,99
1697552235627,286,4308,304,0,99
1697552235745,286,4308,304,0,99
1697552235859,286,4308,304,0,99
1697552235979,286,4308,304,0,99
1697552236089,286,4308,304,0,99
1697552236197,286,4308,304,0,99
1697552236315,286,4308,304,0,99
1697552236428,286,4308,304,0,99
1697552236539,286,4308,304,0,99
1697552236648,286,4308,304,0,99
1697552236758,286,4308,304,0,99
1697552236874,286,4308,304,0,99
1697552236991,286,4308,304,0,99
1697552237108,286,4308,304,0,99
1697552237222,286,4308,304,0,99
1697552237337,286,4308,304,0,99
1697552237451,286,4308,304,0,99
1697552237562,286,4308,304,0,99
1697552237672,-190,4308,40,0,99
1697552237779,-190,4308,40,0,99
1697552237887,-190,4308,40,0,99
1697552237995,-190,4308,40,0,99
1697552238106,-190,4308,40,0,99
1697552238215,-190,4308,40,0,99
1697552238323,-190,4308,40,0,99
1697552238432,-190,4308,40,0,99
1697552238539,-190,4308,40,0,99
1697552238653,-190,4308,40,0,99
1697552238762,-190,4308,40,0,99
1697552238878,-190,4308,40,0,99
1697552238986,-190,4308,40,0,99
1697552239094,-190,4308,40,0,99
1697552239202,-190,4308,40,0,99
1697552239310,-190,4308,40,0,99
1697552239418,-190,4308,40,0,99
1697552239525,-190,4308,40,0,99
