Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_AVERAGE,BATTERY_PROPERTY_CHARGE_COUNTER,BATTERY_PROPERTY_CAPACITY
1697552670704,295,4308,285,0,100
1697552670820,295,4308,285,0,100
1697552670929,295,4308,285,0,100
1697552671037,295,4308,285,0,100
1697552671146,295,4308,285,0,100
1697552671253,295,4308,285,0,100
1697552671360,295,4308,285,0,100
1697552671467,295,4308,285,0,100
1697552671581,295,4308,285,0,100
1697552671689,295,4308,285,0,100
1697552671798,295,4308,285,0,100
1697552671914,295,4308,285,0,100
1697552672026,295,4308,285,0,100
1697552672138,295,4308,285,0,100
1697552672249,295,4308,285,0,100
1697552672376,295,4308,285,0,100
1697552672489,295,4308,285,0,100
1697552672601,295,4308,285,0,100
1697552672710,295,4308,285,0,100
1697552672821,295,4308,285,0,100
1697552672930,295,4308,285,0,100
1697552673039,295,4308,285,0,100
1697552673149,295,4308,285,0,100
1697552673258,295,4308,285,0,100
1697552673367,295,4308,285,0,100
1697552673474,295,4308,285,0,100
1697552673582,295,4308,285,0,100
1697552673701,295,4308,285,0,100
1697552673812,295,4308,285,0,100
1697552673920,295,4308,285,0,100
1697552674028,295,4308,285,0,100
1697552674137,295,4308,285,0,100
1697552674247,295,4308,285,0,100
1697552674367,295,4308,285,0,100
1697552674477,295,4308,285,0,100
1697552674591,295,4308,285,0,100
1697552674702,295,4308,285,0,100
1697552674812,295,4308,285,0,100
1697552674921,295,4308,285,0,100
1697552675040,295,4308,285,0,100
1697552675147,295,4308,285,0,100
1697552675255,295,4308,285,0,100
1697552675363,295,4308,285,0,100
1697552675470,295,4308,285,0,100
1697552675578,295,4308,285,0,100
1697552675686,295,4308,285,0,100
1697552675794,295,4308,285,0,100
1697552675907,295,4308,285,0,100
1697552676017,295,4308,285,0,100
1697552676131,295,4308,285,0,100
1697552676242,295,4308,285,0,100
1697552676357,295,4308,285,0,100
1697552676469,295,4308,285,0,100
1697552676578,295,4308,285,0,100
1697552676686,295,4308,285,0,100
1697552676798,295,4308,285,0,100
1697552676909,295,4308,285,0,100
1697552677022,295,4308,285,0,100
1697552677129,295,4308,285,0,100
1697552677240,295,4308,285,0,100
1697552677350,295,4308,285,0,100
1697552677459,295,4308,285,0,100
1697552677571,295,4308,285,0,100
1697552677680,295,4308,285,0,100
1697552677790,295,4308,285,0,100
1697552677899,295,4308,285,0,100
1697552678013,295,4308,285,0,100
1697552678123,295,4308,285,0,100
1697552678230,295,4308,285,0,100
1697552678339,295,4308,285,0,100
1697552678448,295,4308,285,0,100
1697552678557,295,4308,285,0,100
1697552678680,295,4308,285,0,100
1697552678796,295,4308,285,0,100
1697552678907,295,4308,285,0,100
1697552679016,295,4308,285,0,100
1697552679132,295,4308,285,0,100
1697552679244,295,4308,285,0,100
1697552679360,295,4308,285,0,100
1697552679472,295,4308,285,0,100
1697552679585,295,4308,285,0,100
1697552679694,295,4308,285,0,100
1697552679803,295,4308,285,0,100
1697552679911,-192,4308,-145,0,100
1697552680022,-192,4308,-145,0,100
1697552680133,-192,4308,-145,0,100
1697552680244,-192,4308,-145,0,100
1697552680354,-192,4308,-145,0,100
1697552680462,-192,4308,-145,0,100
1697552680569,-192,4308,-145,0,100
1697552680675,-192,4308,-145,0,100
1697552680780,-192,4308,-145,0,100
1697552680886,-192,4308,-145,0,100
1697552680994,-192,4308,-145,0,100
1697552681103,-192,4308,-145,0,100
1697552681211,-192,4308,-145,0,100
1697552681320,-192,4308,-145,0,100
1697552681434,-192,4308,-145,0,100
1697552681541,-192,4308,-145,0,100
1697552681648,-192,4308,-145,0,100
1697552681757,-192,4308,-145,0,100
1697552681865,-192,4308,-145,0,100
1697552681973,-192,4308,-145,0,100
1697552682080,-192,4308,-145,0,100
1697552682189,-192,4308,-145,0,100
1697552682297,-192,4308,-145,0,100
1697552682404,-192,4308,-145,0,100
1697552682511,-192,4308,-145,0,100
1697552682623,-192,4308,-145,0,100
1697552682731,-192,4308,-145,0,100
1697552682838,-192,4308,-145,0,100
1697552682944,-192,4308,-145,0,100
1697552683049,-192,4308,-145,0,100
1697552683156,-192,4308,-145,0,100
1697552683267,-192,4308,-145,0,100
1697552683375,-192,4308,-145,0,100
1697552683482,-192,4308,-145,0,100
1697552683589,-192,4308,-145,0,100
1697552683695,-192,4308,-145,0,100
1697552683804,-192,4308,-145,0,100
1697552683914,-192,4308,-145,0,100
1697552684022,-192,4308,-145,0,100
1697552684128,-192,4308,-145,0,100
1697552684235,-192,4308,-145,0,100
1697552684342,-192,4308,-145,0,100
1697552684453,-192,4308,-145,0,100
1697552684558,-192,4308,-145,0,100
1697552684664,-192,4308,-145,0,100
1697552684774,-192,4308,-145,0,100
1697552684888,-192,4308,-145,0,100
1697552685002,-192,4308,-145,0,100
1697552685114,-192,4308,-145,0,100
1697552685227,-192,4308,-145,0,100
1697552685340,-192,4308,-145,0,100
1697552685456,-192,4308,-145,0,100
1697552685568,-192,4308,-145,0,100
1697552685676,-192,4308,-145,0,100
1697552685790,-192,4308,-145,0,100
1697552685899,-192,4308,-145,0,100
1697552686006,-192,4308,-145,0,100
1697552686115,-192,4308,-145,0,100
1697552686225,-192,4308,-145,0,100
1697552686333,-192,4308,-145,0,100
1697552686441,-192,4308,-145,0,100
1697552686551,-192,4308,-145,0,100
1697552686659,-192,4308,-145,0,100
1697552686767,-192,4308,-145,0,100
1697552686874,-192,4308,-145,0,100
1697552686981,-192,4308,-145,0,100
1697552687090,-192,4308,-145,0,100
1697552687197,-192,4308,-145,0,100
1697552687307,-192,4308,-145,0,100
1697552687416,-192,4308,-145,0,100
1697552687526,-192,4308,-145,0,100
1697552687636,-192,4308,-145,0,100
1697552687746,-192,4308,-145,0,100
1697552687853,-192,4308,-145,0,100
1697552687967,-192,4308,-145,0,100
1697552688083,-192,4308,-145,0,100
1697552688194,-192,4308,-145,0,100
1697552688310,-192,4308,-145,0,100
1697552688422,-192,4308,-145,0,100
1697552688534,-192,4308,-145,0,100
1697552688643,-192,4308,-145,0,100
1697552688750,-192,4308,-145,0,100
1697552688855,-192,4308,-145,0,100
1697552688963,-192,4308,-145,0,100
1697552689070,-192,4308,-145,0,100
1697552689178,-192,4308,-145,0,100
1697552689288,-192,4308,-145,0,100
1697552689399,-192,4308,-145,0,100
1697552689505,-192,4308,-145,0,100
1697552689614,-192,4308,-145,0,100
1697552689721,-192,4308,-145,0,100
1697552689831,-192,4308,-145,0,100
1697552689938,-192,4308,-145,0,100
1697552690046,-192,4308,-145,0,100
1697552690158,-192,4308,-145,0,100
1697552690265,-192,4308,-145,0,100
1697552690370,-192,4308,-145,0,100
1697552690476,-106,4308,-99,0,100
1697552690584,-106,4308,-99,0,100
1697552690689,-106,4308,-99,0,100
1697552690796,-106,4308,-99,0,100
1697552690902,-106,4308,-99,0,100
1697552691011,-106,4308,-99,0,100
1697552691117,-106,4308,-99,0,100
1697552691226,-106,4308,-99,0,100
1697552691332,-106,4308,-99,0,100
1697552691439,-106,4308,-99,0,100
1697552691549,-106,4308,-99,0,100
1697552691658,-106,4308,-99,0,100
1697552691765,-106,4308,-99,0,100
1697552691871,-106,4308,-99,0,100
1697552691977,-106,4308,-99,0,100
1697552692084,-106,4308,-99,0,100
1697552692191,-106,4308,-99,0,100
1697552692301,-106,4308,-99,0,100
1697552692408,-106,4308,-99,0,100
1697552692515,-106,4308,-99,0,100
1697552692622,-106,4308,-99,0,100
1697552692730,-106,4308,-99,0,100
1697552692837,-106,4308,-99,0,100
1697552692949,-106,4308,-99,0,100
1697552693057,-106,4308,-99,0,100
1697552693166,-106,4308,-99,0,100
1697552693271,-106,4308,-99,0,100
1697552693376,-106,4308,-99,0,100
1697552693486,-106,4308,-99,0,100
1697552693591,-106,4308,-99,0,100
1697552693698,-106,4308,-99,0,100
1697552693804,-106,4308,-99,0,100
