Timestamp,BATTERY_PROPERTY_CURRENT_NOW,EXTRA_VOLTAGE,BATTERY_PROPERTY_CURRENT_AVERAGE,BATTERY_PROPERTY_CHARGE_COUNTER,BATTERY_PROPERTY_CAPACITY
1697552452379,338,4308,314,0,99
1697552452493,338,4308,314,0,99
1697552452602,338,4308,314,0,99
1697552452710,338,4308,314,0,99
1697552452817,338,4308,314,0,99
1697552452926,338,4308,314,0,99
1697552453035,338,4308,314,0,99
1697552453143,338,4308,314,0,99
1697552453253,338,4308,314,0,99
1697552453373,338,4308,314,0,99
1697552453485,-317,4308,93,0,99
1697552453595,-317,4308,93,0,99
1697552453703,-317,4308,93,0,99
1697552453812,-317,4308,93,0,99
1697552453921,-317,4308,93,0,99
1697552454030,-317,4308,93,0,99
1697552454140,-317,4308,93,0,99
1697552454252,-317,4308,93,0,99
1697552454361,-317,4308,93,0,99
1697552454470,-317,4308,93,0,99
1697552454579,-317,4308,93,0,99
1697552454687,-317,4308,93,0,99
1697552454797,-317,4308,93,0,99
1697552454906,-317,4308,93,0,99
1697552455013,-317,4308,93,0,99
1697552455125,-317,4308,93,0,99
1697552455240,-317,4308,93,0,99
1697552455351,-317,4308,93,0,99
1697552455460,-317,4308,93,0,99
1697552455572,-317,4308,93,0,99
1697552455682,-317,4308,93,0,99
1697552455792,-317,4308,93,0,99
1697552455901,-317,4308,93,0,99
1697552456013,-317,4308,93,0,99
1697552456121,-317,4308,93,0,99
1697552456238,-317,4308,93,0,99
1697552456354,-317,4308,93,0,99
1697552456464,-317,4308,93,0,99
1697552456573,-317,4308,93,0,99
1697552456680,-317,4308,93,0,99
1697552456788,-317,4308,93,0,99
1697552456894,-317,4308,93,0,99
1697552457003,-317,4308,93,0,99
1697552457110,-317,4308,93,0,99
1697552457216,-317,4308,93,0,99
1697552457323,-317,4308,93,0,99
1697552457435,-317,4308,93,0,99
1697552457543,-317,4308,93,0,99
1697552457652,-317,4308,93,0,99
1697552457763,-317,4308,93,0,99
1697552457872,-317,4308,93,0,99
1697552457979,-317,4308,93,0,99
1697552458092,-317,4308,93,0,99
1697552458203,-317,4308,93,0,99
1697552458310,-317,4308,93,0,99
1697552458419,-317,4308,93,0,99
1697552458527,-317,4308,93,0,99
1697552458636,-317,4308,93,0,99
1697552458758,-317,4308,93,0,99
1697552458868,-317,4308,93,0,99
1697552458975,-317,4308,93,0,99
1697552459085,-317,4308,93,0,99
1697552459194,-317,4308,93,0,99
1697552459308,-317,4308,93,0,99
1697552459417,-317,4308,93,0,99
1697552459525,-317,4308,93,0,99
1697552459633,-317,4308,93,0,99
1697552459740,-317,4308,93,0,99
1697552459848,-317,4308,93,0,99
1697552459956,-317,4308,93,0,99
1697552460066,-317,4308,93,0,99
1697552460177,-317,4308,93,0,99
1697552460291,-317,4308,93,0,99
1697552460401,-317,4308,93,0,99
1697552460511,-317,4308,93,0,99
1697552460623,-317,4308,93,0,99
1697552460732,-317,4308,93,0,99
1697552460840,-317,4308,93,0,99
1697552460948,-317,4308,93,0,99
1697552461060,-317,4308,93,0,99
1697552461170,-317,4308,93,0,99
1697552461279,-317,4308,93,0,99
1697552461388,-317,4308,93,0,99
1697552461495,-317,4308,93,0,99
1697552461604,-317,4308,93,0,99
1697552461713,-317,4308,93,0,99
1697552461825,-317,4308,93,0,99
1697552461933,-317,4308,93,0,99
1697552462042,-317,4308,93,0,99
1697552462157,-317,4308,93,0,99
1697552462267,-317,4308,93,0,99
1697552462377,-317,4308,93,0,99
1697552462493,-317,4308,93,0,99
1697552462610,-317,4308,93,0,99
1697552462725,-317,4308,93,0,99
1697552462841,-317,4308,93,0,99
1697552462948,-317,4308,93,0,99
1697552463060,-317,4308,93,0,99
1697552463174,-317,4308,93,0,99
1697552463286,-317,4308,93,0,99
1697552463395,-317,4308,93,0,99
1697552463504,-317,4308,93,0,99
1697552463611,-317,4308,93,0,99
1697552463718,-317,4308,93,0,99
1697552463825,-290,4308,-58,0,99
1697552463931,-290,4308,-58,0,99
1697552464039,-290,4308,-58,0,99
1697552464148,-290,4308,-58,0,99
1697552464257,-290,4308,-58,0,99
1697552464363,-290,4308,-58,0,99
1697552464469,-290,4308,-58,0,99
1697552464576,-290,4308,-58,0,99
1697552464684,-290,4308,-58,0,99
1697552464794,-290,4308,-58,0,99
1697552464904,-290,4308,-58,0,99
1697552465013,-290,4308,-58,0,99
1697552465130,-290,4308,-58,0,99
1697552465238,-290,4308,-58,0,99
1697552465346,-290,4308,-58,0,99
1697552465453,-290,4308,-58,0,99
1697552465561,-290,4308,-58,0,99
1697552465667,-290,4308,-58,0,99
1697552465773,-290,4308,-58,0,99
1697552465880,-290,4308,-58,0,99
1697552465985,-290,4308,-58,0,99
1697552466092,-290,4308,-58,0,99
1697552466201,-290,4308,-58,0,99
1697552466309,-290,4308,-58,0,99
1697552466416,-290,4308,-58,0,99
1697552466527,-290,4308,-58,0,99
1697552466637,-290,4308,-58,0,99
1697552466744,-290,4308,-58,0,99
1697552466851,-290,4308,-58,0,99
1697552466960,-290,4308,-58,0,99
1697552467069,-290,4308,-58,0,99
1697552467179,-290,4308,-58,0,99
1697552467287,-290,4308,-58,0,99
1697552467394,-290,4308,-58,0,99
1697552467512,-290,4308,-58,0,99
1697552467619,-290,4308,-58,0,99
1697552467725,-290,4308,-58,0,99
1697552467836,-290,4308,-58,0,99
1697552467944,-290,4308,-58,0,99
1697552468051,-290,4308,-58,0,99
1697552468159,-290,4308,-58,0,99
1697552468266,-290,4308,-58,0,99
1697552468372,-290,4308,-58,0,99
1697552468482,-290,4308,-58,0,99
1697552468589,-290,4308,-58,0,99
1697552468700,-290,4308,-58,0,99
1697552468808,-290,4308,-58,0,99
1697552468915,-290,4308,-58,0,99
1697552469023,-290,4308,-58,0,99
1697552469131,-290,4308,-58,0,99
1697552469247,-290,4308,-58,0,99
1697552469354,-290,4308,-58,0,99
1697552469461,-290,4308,-58,0,99
1697552469569,-290,4308,-58,0,99
1697552469677,-290,4308,-58,0,99
1697552469785,-290,4308,-58,0,99
1697552469893,-290,4308,-58,0,99
1697552470002,-290,4308,-58,0,99
1697552470115,-290,4308,-58,0,99
1697552470222,-290,4308,-58,0,99
1697552470330,-290,4308,-58,0,99
1697552470436,-290,4308,-58,0,99
1697552470548,-290,4308,-58,0,99
1697552470657,-290,4308,-58,0,99
1697552470765,-290,4308,-58,0,99
1697552470872,-290,4308,-58,0,99
1697552470981,-290,4308,-58,0,99
1697552471088,-290,4308,-58,0,99
1697552471196,-290,4308,-58,0,99
1697552471303,-290,4308,-58,0,99
1697552471411,-290,4308,-58,0,99
1697552471518,-290,4308,-58,0,99
1697552471624,-290,4308,-58,0,99
1697552471735,-290,4308,-58,0,99
1697552471840,-290,4308,-58,0,99
1697552471947,-290,4308,-58,0,99
1697552472054,-290,4308,-58,0,99
1697552472160,-290,4308,-58,0,99
1697552472268,-290,4308,-58,0,99
1697552472376,-290,4308,-58,0,99
1697552472490,-290,4308,-58,0,99
1697552472600,-290,4308,-58,0,99
1697552472713,-290,4308,-58,0,99
1697552472828,-290,4308,-58,0,99
1697552472937,-290,4308,-58,0,99
1697552473046,-290,4308,-58,0,99
1697552473154,-290,4308,-58,0,99
1697552473266,-290,4308,-58,0,99
1697552473375,-290,4308,-58,0,99
1697552473483,-290,4308,-58,0,99
1697552473590,-290,4308,-58,0,99
1697552473704,-290,4308,-58,0,99
