frame_start,frame_end,frame_time,is_delayed
439034121722742,439034128367362,6644620,False
439035256193819,439035280167476,23973657,True
439033187442998,439033229890362,42447364,True
439034655593654,439034706496169,50902515,True
439216417594217,439216592975270,175381053,True
439032920506310,439033182546824,262040514,True
439035306244076,439035322794053,16549977,True
439036457318658,439036480159245,22840587,True
439034054989050,439034095032285,40043235,True
439034622226760,439034640246207,18019447,True
439034638910069,439034655110092,16200023,True
439033421011649,439033442446016,21434367,True
439034071672463,439034103904785,32232322,True
439034805744216,439034817151592,11407376,False
439035272876782,439035312452938,39576156,True
439033504430714,439033544362401,39931687,True
439034772378171,439034782405400,10027229,False
439035039311318,439035050322746,11011428,False
439034688960325,439034713786477,24826152,True
439033454379100,439033499435939,45056839,True
439034755694219,439034766735707,11041488,False
439033554481580,439033561916939,7435359,False
439033237493867,439033437413708,199919841,True
