frame_start,frame_end,frame_time,is_delayed
440259742283955,440259751075677,8791722,False
440259642186292,440259665638485,23452193,True
440259675552085,440259743655677,68103592,True
440261327140933,440261338222638,11081705,False
440259542089190,440259569109716,27020526,True
440261410553387,440261420607022,10053635,False
440259341895955,440259563850485,221954530,True
440260226085623,440260238863446,12777823,False
440260709882950,440260730876831,20993881,True
440259308530484,440259333454332,24923848,True
440260693200064,440260704702484,11502420,False
440259575454922,440259633993524,58538602,True
440261377188658,440261388079753,10891095,False
440260910074959,440260928063984,17989025,True
440261360506403,440261369974830,9468427,False
440259658868691,440259677106677,18237986,True
440261393870881,440261403472792,9601911,False
440260826661144,440260835443869,8782725,False
440413626755770,440413759282913,132527143,True
440259099897688,440259293088678,193190990,True
440260726565282,440260739304638,12739356,False
440260176037525,440260181902792,5865267,False
