frame_time
18790512
17662680
22943662
11863412
12264696
10415951
14105643
194396016
14870578
197391324
8106997
15495456
11563891
39569645
14242866
16681765
14590111
20130383
11896493
9002002
39794344
55585878
189384738
80326082
10292974
7167438
15511428
14395760
7590797
6382633
16776767
27777988
7098483
38536060
10643717
6258819
10017713
8910964
13510106
26065774
19676236
222515841
32497095
14690153
18274300
6384775
211545760
47257989
10340364
16991791
10036704
12398776
45544935
9631709
17037636
14377227
12646741
17784778
180113307
8957451
9746603
14868462
10152488
11627299
12002199
9898251
31584637
10682267
22284157
27658060
7974927
8122235
12497149
10455659
233236373
18802464
221914798
12866597
35947105
8760017
13151240
37909507
8168057
13139416
206806726
36602580
29244482
9208291
12657827
8695508
26246529
27830982
10501345
209060646
7602914
18203821
10869139
41148959
14669068
28493921
11159522
8791722
23452193
68103592
11081705
27020526
10053635
221954530
12777823
20993881
24923848
11502420
58538602
10891095
17989025
9468427
18237986
9601911
8782725
132527143
193190990
12739356
5865267
6644620
23973657
42447364
50902515
175381053
262040514
16549977
22840587
40043235
18019447
16200023
21434367
32232322
11407376
39576156
39931687
10027229
11011428
24826152
45056839
11041488
7435359
199919841
137662787
205899403
13426977
24867402
8334625
7542878
14357678
14556085
18102650
9681472
8409316
7213500
11933884
18341975
215635771
11872533
27383079
14504498
34163895
21081247
22669971
31247009
31972910
10227683
25729800
13966378
11763553
65218445
14825178
47157445
196804199
37308279
48364185
8769863
13135792
19568374
9956716
233090062
8311773
5466144
13045490
9927848
24873230
11673998
29831696
305509518
11564896
11086984
10457438
10517546
10874808
5496332
12319203
10575724
10921673
20196273
16769169
13569184
39869012
29881893
18237719
109135592
237746377
4892511
